"data type","highlight","interaction","name","networks","normalized max weight","raw weights","selected","shared interaction","shared name"
"Genetic Interactions","1",,"H__sapiens__1_-781320|H__sapiens__1_-784674|Genetic Interactions","Lin-Smith-2010","2.025673987218243E-5","8.953684009611607E-4","false",,"H__sapiens__1_-781320|H__sapiens__1_-784674|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-781320|H__sapiens__1_-774219|Genetic Interactions","Lin-Smith-2010","2.0005260879317683E-5","8.842527749948204E-4","false",,"H__sapiens__1_-781320|H__sapiens__1_-774219|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776246|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","4.5380882548643394E-5","0.002005880931392312","false",,"H__sapiens__1_-776246|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776246|H__sapiens__1_-783443|Genetic Interactions","Lin-Smith-2010","1.2558584752827353E-4","0.005551021546125412","false",,"H__sapiens__1_-776246|H__sapiens__1_-783443|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-785446|Genetic Interactions","Lin-Smith-2010","2.782669937241463E-5","0.0012299682712182403","false",,"H__sapiens__1_-776553|H__sapiens__1_-785446|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","1.550155281120232E-5","6.851843209005892E-4","false",,"H__sapiens__1_-776553|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-788182|Genetic Interactions","Lin-Smith-2010","2.794342544771401E-5","0.0012351276818662882","false",,"H__sapiens__1_-776553|H__sapiens__1_-788182|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-776768|Genetic Interactions","Lin-Smith-2010","7.077275326513983E-5","0.003128227312117815","false",,"H__sapiens__1_-776553|H__sapiens__1_-776768|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","1.2735556484938041E-5","5.62924484256655E-4","false",,"H__sapiens__1_-776553|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-786258|Genetic Interactions","Lin-Smith-2010","1.6513372379262848E-5","7.299077697098255E-4","false",,"H__sapiens__1_-776553|H__sapiens__1_-786258|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-784401|Genetic Interactions","Lin-Smith-2010","2.0657219164194533E-5","9.130699909292161E-4","false",,"H__sapiens__1_-776553|H__sapiens__1_-784401|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-781619|Genetic Interactions","Lin-Smith-2010","7.251036228994097E-6","3.2050313893705606E-4","false",,"H__sapiens__1_-776553|H__sapiens__1_-781619|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776553|H__sapiens__1_-775680|Genetic Interactions","Lin-Smith-2010","3.046528178264385E-5","0.0013465962838381529","false",,"H__sapiens__1_-776553|H__sapiens__1_-775680|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-790202|Genetic Interactions","Lin-Smith-2010","2.490726484369111E-5","0.0011009263107553124","false",,"H__sapiens__1_-779501|H__sapiens__1_-790202|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-781544|Genetic Interactions","Lin-Smith-2010","1.4892187863037525E-5","6.582497735507786E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-781544|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-783355|Genetic Interactions","Lin-Smith-2010","1.5394595390730115E-5","6.804566946811974E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-783355|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","6.086085292738919E-6","2.6901112869381905E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","1.19234293970598E-5","5.270276451483369E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","1.0336258051662675E-5","4.568730655591935E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-784674|Genetic Interactions","Lin-Smith-2010","9.664704514180231E-6","4.271897196304053E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-784674|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-779501|H__sapiens__1_-781320|Genetic Interactions","Lin-Smith-2010","1.8513219349468226E-5","8.183030295185745E-4","false",,"H__sapiens__1_-779501|H__sapiens__1_-781320|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778676|H__sapiens__1_-789899|Genetic Interactions","Lin-Smith-2010","2.8561439698238587E-5","0.0012624445371329784","false",,"H__sapiens__1_-778676|H__sapiens__1_-789899|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778676|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","3.2337871546159595E-5","0.001429366646334529","false",,"H__sapiens__1_-778676|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-778676|H__sapiens__1_-784401|Genetic Interactions","Lin-Smith-2010","5.245239834580282E-5","0.0023184490855783224","false",,"H__sapiens__1_-778676|H__sapiens__1_-784401|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777568|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","1.531567050669711E-5","6.769681349396706E-4","false",,"H__sapiens__1_-777568|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-831078|H__sapiens__1_-785793|Genetic Interactions","Lin-Smith-2010","3.7247464720261924E-5","0.0016463756328448653","false",,"H__sapiens__1_-831078|H__sapiens__1_-785793|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-790432|H__sapiens__1_-779600|Genetic Interactions","Lin-Smith-2010","6.636724533054593E-5","0.002933499403297901","false",,"H__sapiens__1_-790432|H__sapiens__1_-779600|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777596|H__sapiens__1_-784674|Genetic Interactions","Lin-Smith-2010","4.511360224959487E-5","0.001994066871702671","false",,"H__sapiens__1_-777596|H__sapiens__1_-784674|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-815535|H__sapiens__1_-784360|Genetic Interactions","Lin-Smith-2010","5.242733011807432E-5","0.0023173410445451736","false",,"H__sapiens__1_-815535|H__sapiens__1_-784360|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777415|H__sapiens__1_-784240|Genetic Interactions","Lin-Smith-2010","2.1144345555379375E-5","9.34601470362395E-4","false",,"H__sapiens__1_-777415|H__sapiens__1_-784240|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777415|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","1.3557454861413965E-5","5.99253224208951E-4","false",,"H__sapiens__1_-777415|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777415|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","2.302520140764548E-5","0.001017737202346325","false",,"H__sapiens__1_-777415|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777415|H__sapiens__1_-784401|Genetic Interactions","Lin-Smith-2010","4.3081935380954756E-5","0.00190426514018327","false",,"H__sapiens__1_-777415|H__sapiens__1_-784401|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-777415|H__sapiens__1_-784674|Genetic Interactions","Lin-Smith-2010","2.152923819350439E-5","9.516141144558787E-4","false",,"H__sapiens__1_-777415|H__sapiens__1_-784674|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-785793|Genetic Interactions","Lin-Smith-2010","8.916395002681004E-6","3.9411368197761476E-4","false",,"H__sapiens__1_-774430|H__sapiens__1_-785793|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-783355|Genetic Interactions","Lin-Smith-2010","1.499688814218137E-5","6.628776318393648E-4","false",,"H__sapiens__1_-774430|H__sapiens__1_-783355|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-781377|Genetic Interactions","Lin-Smith-2010","4.496652196915041E-5","0.0019875657744705677","false",,"H__sapiens__1_-774430|H__sapiens__1_-781377|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","5.928856436070995E-6","2.6206145412288606E-4","false",,"H__sapiens__1_-774430|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-783298|Genetic Interactions","Lin-Smith-2010","3.155894708623464E-5","0.001394937396980822","false",,"H__sapiens__1_-774430|H__sapiens__1_-783298|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","1.0069229277698005E-5","4.4507012353278697E-4","false",,"H__sapiens__1_-774430|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-781619|Genetic Interactions","Lin-Smith-2010","6.613269358075862E-6","2.9231319786049426E-4","false",,"H__sapiens__1_-774430|H__sapiens__1_-781619|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774430|H__sapiens__1_-777596|Genetic Interactions","Lin-Smith-2010","4.0165463844056676E-5","0.0017753541469573975","false",,"H__sapiens__1_-774430|H__sapiens__1_-777596|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776862|H__sapiens__1_-788943|Genetic Interactions","Lin-Smith-2010","1.892754700682982E-5","8.36616731248796E-4","false",,"H__sapiens__1_-776862|H__sapiens__1_-788943|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776862|H__sapiens__1_-790624|Genetic Interactions","Lin-Smith-2010","2.8062621999753176E-5","0.0012403962900862098","false",,"H__sapiens__1_-776862|H__sapiens__1_-790624|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776862|H__sapiens__1_-779585|Genetic Interactions","Lin-Smith-2010","1.5996363227854475E-5","7.070554420351982E-4","false",,"H__sapiens__1_-776862|H__sapiens__1_-779585|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776862|H__sapiens__1_-779501|Genetic Interactions","Lin-Smith-2010","1.277338006325376E-5","5.645963246934116E-4","false",,"H__sapiens__1_-776862|H__sapiens__1_-779501|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-776862|H__sapiens__1_-778351|Genetic Interactions","Lin-Smith-2010","5.5658550399949767E-5","0.002460164250805974","false",,"H__sapiens__1_-776862|H__sapiens__1_-778351|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-788068|Genetic Interactions","Lin-Smith-2010","5.205160497665722E-6","2.300733613083139E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-788068|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-779893|Genetic Interactions","Lin-Smith-2010","1.139383872391797E-5","5.036192014813423E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-779893|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-776103|Genetic Interactions","Lin-Smith-2010","1.0197583449805675E-5","4.507435078267008E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-776103|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-778832|Genetic Interactions","Lin-Smith-2010","8.504605641649874E-6","3.7591217551380396E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-778832|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","8.840146687930317E-6","3.9074342930689454E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-786258|Genetic Interactions","Lin-Smith-2010","1.3222547236941539E-5","5.844499683007598E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-786258|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","4.973286634045988E-6","2.1982430189382285E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-779585|Genetic Interactions","Lin-Smith-2010","9.460464829209833E-6","4.181621188763529E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-779585|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-774219|Genetic Interactions","Lin-Smith-2010","8.163178118276218E-6","3.608207334764302E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-774219|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-776553|Genetic Interactions","Lin-Smith-2010","8.068889133964349E-6","3.566530649550259E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-776553|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-831078|Genetic Interactions","Lin-Smith-2010","3.074237024307721E-5","0.0013588438741862774","false",,"H__sapiens__1_-788157|H__sapiens__1_-831078|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-774430|Genetic Interactions","Lin-Smith-2010","7.359188722835898E-6","3.2528358860872686E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-774430|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-788157|H__sapiens__1_-776862|Genetic Interactions","Lin-Smith-2010","1.0924508720079367E-5","4.82874340377748E-4","false",,"H__sapiens__1_-788157|H__sapiens__1_-776862|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-829125|H__sapiens__1_-776098|Genetic Interactions","Lin-Smith-2010","3.1668496136890166E-5","0.0013997795758768916","false",,"H__sapiens__1_-829125|H__sapiens__1_-776098|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-829125|H__sapiens__1_-784240|Genetic Interactions","Lin-Smith-2010","2.0712052949358806E-5","9.15493699721992E-4","false",,"H__sapiens__1_-829125|H__sapiens__1_-784240|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-829125|H__sapiens__1_-774430|Genetic Interactions","Lin-Smith-2010","1.8775989316515793E-5","8.299177279695868E-4","false",,"H__sapiens__1_-829125|H__sapiens__1_-774430|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784307|H__sapiens__1_-782250|Genetic Interactions","Lin-Smith-2010","6.502515489099847E-5","0.00287417764775455","false",,"H__sapiens__1_-784307|H__sapiens__1_-782250|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-784307|H__sapiens__1_-784698|Genetic Interactions","Lin-Smith-2010","1.2198634711577438E-4","0.005391919985413551","false",,"H__sapiens__1_-784307|H__sapiens__1_-784698|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-783355|Genetic Interactions","Lin-Smith-2010","2.3473982733953324E-5","0.0010375737911090255","false",,"H__sapiens__1_-774617|H__sapiens__1_-783355|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-775452|Genetic Interactions","Lin-Smith-2010","1.5760931798716326E-5","6.966491346247494E-4","false",,"H__sapiens__1_-774617|H__sapiens__1_-775452|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-782113|Genetic Interactions","Lin-Smith-2010","8.866779375342651E-6","3.919206210412085E-4","false",,"H__sapiens__1_-774617|H__sapiens__1_-782113|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-784401|Genetic Interactions","Lin-Smith-2010","2.9489922816659336E-5","0.0013034844305366278","false",,"H__sapiens__1_-774617|H__sapiens__1_-784401|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-779585|Genetic Interactions","Lin-Smith-2010","1.6866884958628544E-5","7.455333834514022E-4","false",,"H__sapiens__1_-774617|H__sapiens__1_-779585|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-781320|Genetic Interactions","Lin-Smith-2010","2.8229323870508354E-5","0.0012477646814659238","false",,"H__sapiens__1_-774617|H__sapiens__1_-781320|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-778676|Genetic Interactions","Lin-Smith-2010","3.65283215834071E-5","0.0016145887784659863","false",,"H__sapiens__1_-774617|H__sapiens__1_-778676|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-777415|Genetic Interactions","Lin-Smith-2010","3.000264682344549E-5","0.0013261473504826427","false",,"H__sapiens__1_-774617|H__sapiens__1_-777415|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-774617|H__sapiens__1_-774430|Genetic Interactions","Lin-Smith-2010","1.3120559741424543E-5","5.799420177936554E-4","false",,"H__sapiens__1_-774617|H__sapiens__1_-774430|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773835|H__sapiens__1_-785446|Genetic Interactions","Lin-Smith-2010","6.799317721811824E-5","0.003005367238074541","false",,"H__sapiens__1_-773835|H__sapiens__1_-785446|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-773835|H__sapiens__1_-788157|Genetic Interactions","Lin-Smith-2010","1.9715939871743635E-5","8.714644936844707E-4","false",,"H__sapiens__1_-773835|H__sapiens__1_-788157|Genetic Interactions"
"Genetic Interactions","1",,"H__sapiens__1_-780914|H__sapiens__1_-782250|Genetic Interactions","Lin-Smith-2010","3.265740848592688E-5","0.0014434905024245381","false",,"H__sapiens__1_-780914|H__sapiens__1_-782250|Genetic Interactions"
