file_id,uniprot_id,ID,pocket,druggability,num_drug_pockets,struct_score
AF-Q499Y3-F1-model_v4,Q499Y3,Q499Y3-F1,0.151,0.188,0,60.1426694619147
AF-Q8N8G2-F1-model_v4,Q8N8G2,Q8N8G2-F1,0.235,0.188,0,55.0540745446845
AF-Q8WWF1-F1-model_v4,Q8WWF1,Q8WWF1-F1,0.369,0.188,0,66.8047053231939
AF-Q96H79-F1-model_v4,Q96H79,Q96H79-F1,0.1,0.188,0,84.7616608695652
AF-Q96LI6-F1-model_v4,Q96LI6,Q96LI6-F1,0.251,0.188,0,58.6527852876454
AF-Q9BZD7-F1-model_v4,Q9BZD7,Q9BZD7-F1,-0.019,0.188,0,63.9630313014827
AF-Q9UHC7-F1-model_v4,Q9UHC7,Q9UHC7-F1,0.096,0.188,0,66.6387020648968
AF-Q9UK96-F1-model_v4,Q9UK96,Q9UK96-F1,0.367,0.188,0,75.3804126082251
AF-Q9Y6Q2-F1-model_v4,Q9Y6Q2,Q9Y6Q2-F1,0.042,0.188,0,65.8913941156346
AF-A0A0B4J268-F1-model_v4,A0A0B4J268,A0A0B4J268-F1,0.274,0.187,0,89.613131548312
AF-O94923-F1-model_v4,O94923,O94923-F1,0.054,0.187,0,88.8260662358643
AF-P01619-F1-model_v4,P01619,P01619-F1,0.083,0.187,0,89.0255706214689
AF-P06702-F1-model_v4,P06702,P06702-F1,0.328,0.187,0,94.9059482758621
AF-P07477-F1-model_v4,P07477,P07477-F1,0.294,0.187,0,92.0270746108427
AF-P23510-F1-model_v4,P23510,P23510-F1,0.246,0.187,0,84.4242645074224
AF-P84103-F1-model_v4,P84103,P84103-F1,0.244,0.187,0,59.6330882352941
AF-Q01484-F7-model_v4,Q01484,Q01484-F7,0.165,0.187,0,50.2281795441912
AF-Q16633-F1-model_v4,Q16633,Q16633-F1,0.276,0.187,0,58.6032419855222
AF-Q674X7-F1-model_v4,Q674X7,Q674X7-F1,0.156,0.187,0,71.0130421139554
AF-Q8IWL3-F1-model_v4,Q8IWL3,Q8IWL3-F1,0.25,0.187,0,83.8145412130638
AF-Q8N5X7-F1-model_v4,Q8N5X7,Q8N5X7-F1,0.218,0.187,0,80.1692294322132
AF-Q96RL1-F1-model_v4,Q96RL1,Q96RL1-F1,0.246,0.187,0,55.8678188340807
AF-Q99757-F1-model_v4,Q99757,Q99757-F1,0.326,0.187,0,83.7610224632068
AF-Q9H3P7-F1-model_v4,Q9H3P7,Q9H3P7-F1,0.285,0.187,0,80.6539058106842
AF-Q9NR09-F13-model_v4,Q9NR09,Q9NR09-F13,0.043,0.187,0,65.720176036343
AF-Q9NX20-F1-model_v4,Q9NX20,Q9NX20-F1,0.08,0.187,0,88.7786533665835
AF-Q9NYQ6-F5-model_v4,Q9NYQ6,Q9NYQ6-F5,0.117,0.187,0,84.347930842681
AF-Q9UET6-F1-model_v4,Q9UET6,Q9UET6-F1,0.203,0.187,0,85.2460576164167
AF-A6NI87-F1-model_v4,A6NI87,A6NI87-F1,0.127,0.186,0,67.4604841228527
AF-P0CB38-F1-model_v4,P0CB38,P0CB38-F1,0.32,0.186,0,91.6820251872022
AF-P23284-F1-model_v4,P23284,P23284-F1,0.393,0.186,0,91.9321373134328
AF-P53667-F1-model_v4,P53667,P53667-F1,0.201,0.186,0,76.3011185374484
AF-Q13064-F1-model_v4,Q13064,Q13064-F1,0.149,0.186,0,63.9379713114754
AF-Q8IYI0-F1-model_v4,Q8IYI0,Q8IYI0-F1,0.199,0.186,0,66.8895779019243
AF-Q9Y235-F1-model_v4,Q9Y235,Q9Y235-F1,0.306,0.186,0,74.4408599779493
AF-A0N4Z8-F1-model_v4,A0N4Z8,A0N4Z8-F1,0.37,0.185,0,84.9308275862069
AF-A8MXT2-F1-model_v4,A8MXT2,A8MXT2-F1,0.414,0.185,0,75.3224867524603
AF-A8MZH6-F1-model_v4,A8MZH6,A8MZH6-F1,0.402,0.185,0,86.0677134445535
AF-O43719-F1-model_v4,O43719,O43719-F1,0.202,0.185,0,59.7403816793893
AF-O60507-F1-model_v4,O60507,O60507-F1,0.18,0.185,0,91.5071307874282
AF-P19338-F1-model_v4,P19338,P19338-F1,0.157,0.185,0,62.5348885172798
AF-Q587J8-F1-model_v4,Q587J8,Q587J8-F1,0.39,0.185,0,67.6230836746635
AF-Q5VTH9-F1-model_v4,Q5VTH9,Q5VTH9-F1,0.416,0.185,0,68.5764280342909
AF-Q8N7P1-F1-model_v4,Q8N7P1,Q8N7P1-F1,0.23,0.185,0,83.086808806489
AF-Q8WTR7-F1-model_v4,Q8WTR7,Q8WTR7-F1,0.118,0.185,0,59.5585283233703
AF-Q9NZJ7-F1-model_v4,Q9NZJ7,Q9NZJ7-F1,0.248,0.185,0,75.8868094585332
AF-Q9NZP8-F1-model_v4,Q9NZP8,Q9NZP8-F1,0.193,0.185,0,78.3099416445623
AF-Q9UGM5-F1-model_v4,Q9UGM5,Q9UGM5-F1,0.261,0.185,0,81.8748677069199
AF-A6NJW4-F1-model_v4,A6NJW4,A6NJW4-F1,0.281,0.184,0,79.0870719844358
AF-A8MQ27-F1-model_v4,A8MQ27,A8MQ27-F1,0.137,0.184,0,72.0867938564915
AF-O14492-F1-model_v4,O14492,O14492-F1,0.2,0.184,0,64.2378313758389
AF-O60884-F1-model_v4,O60884,O60884-F1,0.034,0.184,0,83.7431752963194
AF-P01601-F1-model_v4,P01601,P01601-F1,0.187,0.184,0,88.9996076233184
AF-P01877-F1-model_v4,P01877,P01877-F1,0.476,0.184,0,87.1772458122322
AF-P06310-F1-model_v4,P06310,P06310-F1,0.202,0.184,0,90.2284989200864
AF-P20142-F1-model_v4,P20142,P20142-F1,0.238,0.184,0,88.2753360080241
AF-P55851-F1-model_v4,P55851,P55851-F1,0.105,0.184,0,60.134832761578
AF-Q13242-F1-model_v4,Q13242,Q13242-F1,0.109,0.184,0,70.3168310249307
AF-Q13588-F1-model_v4,Q13588,Q13588-F1,0.258,0.184,0,85.492480490524
AF-Q14318-F1-model_v4,Q14318,Q14318-F1,0.235,0.184,0,80.9592996482251
AF-Q2TAM9-F1-model_v4,Q2TAM9,Q2TAM9-F1,0.214,0.184,0,69.5189768574909
AF-Q5H9L4-F1-model_v4,Q5H9L4,Q5H9L4-F1,0.059,0.184,0,68.0114153762565
AF-Q86SQ0-F1-model_v4,Q86SQ0,Q86SQ0-F1,0.2,0.184,0,59.4528280701754
AF-Q8IYM1-F1-model_v4,Q8IYM1,Q8IYM1-F1,0.293,0.184,0,82.2851469559132
AF-Q9BYW3-F1-model_v4,Q9BYW3,Q9BYW3-F1,0.236,0.184,0,73.228953626635
AF-Q9BZA0-F1-model_v4,Q9BZA0,Q9BZA0-F1,0.437,0.184,0,72.7493566176471
AF-Q9H816-F1-model_v4,Q9H816,Q9H816-F1,0.084,0.184,0,75.1331394799054
AF-Q9H9B1-F1-model_v4,Q9H9B1,Q9H9B1-F1,0.06,0.184,0,65.0937563195147
AF-Q9UJW2-F1-model_v4,Q9UJW2,Q9UJW2-F1,0.18,0.184,0,82.8197730829421
AF-Q9UM07-F1-model_v4,Q9UM07,Q9UM07-F1,0.187,0.184,0,94.4666871755432
AF-Q9Y5G9-F1-model_v4,Q9Y5G9,Q9Y5G9-F1,0.1,0.184,0,74.3877826324413
AF-A6NNS2-F1-model_v4,A6NNS2,A6NNS2-F1,0.347,0.183,0,86.6024480651731
AF-O00175-F1-model_v4,O00175,O00175-F1,0.227,0.183,0,82.9207960741549
AF-P04080-F1-model_v4,P04080,P04080-F1,0.266,0.183,0,95.8511195928753
AF-P51693-F1-model_v4,P51693,P51693-F1,0.12,0.183,0,69.7225207264114
AF-Q03001-F7-model_v4,Q03001,Q03001-F7,0.056,0.183,0,61.1751170174165
AF-Q13616-F1-model_v4,Q13616,Q13616-F1,0.131,0.183,0,88.8962188739096
AF-Q14596-F1-model_v4,Q14596,Q14596-F1,0.117,0.183,0,60.5954899880652
AF-Q15427-F1-model_v4,Q15427,Q15427-F1,0.217,0.183,0,73.8495943787927
AF-Q3C1V9-F1-model_v4,Q3C1V9,Q3C1V9-F1,0.266,0.183,0,52.1929537843269
AF-Q5VYV0-F1-model_v4,Q5VYV0,Q5VYV0-F1,0.209,0.183,0,61.2254249379653
AF-Q6ZV65-F1-model_v4,Q6ZV65,Q6ZV65-F1,0.251,0.183,0,62.8522660864159
AF-Q86YD1-F1-model_v4,Q86YD1,Q86YD1-F1,0.071,0.183,0,67.9723718531999
AF-Q8IX01-F1-model_v4,Q8IX01,Q8IX01-F1,0.043,0.183,0,55.3774023206252
AF-Q8N6T3-F1-model_v4,Q8N6T3,Q8N6T3-F1,0.35,0.183,0,62.2972022864401
AF-Q8NEY4-F1-model_v4,Q8NEY4,Q8NEY4-F1,0.251,0.183,0,85.9204771603142
AF-Q8NG41-F1-model_v4,Q8NG41,Q8NG41-F1,0.504,0.183,0,69.560293797606107
AF-Q8WWR9-F1-model_v4,Q8WWR9,Q8WWR9-F1,0.413,0.183,0,62.3986089644513
AF-Q96J02-F1-model_v4,Q96J02,Q96J02-F1,0.101,0.183,0,76.2582599696426
AF-Q96S95-F1-model_v4,Q96S95,Q96S95-F1,0.277,0.183,0,70.1094224422442
AF-Q99551-F1-model_v4,Q99551,Q99551-F1,0.069,0.183,0,84.9536629353234
AF-Q9NSI2-F1-model_v4,Q9NSI2,Q9NSI2-F1,0.279,0.183,0,72.1803631284916
AF-Q9ULT6-F1-model_v4,Q9ULT6,Q9ULT6-F1,0.232,0.183,0,51.3089213323884
AF-A6NHQ4-F1-model_v4,A6NHQ4,A6NHQ4-F1,0.18,0.182,0,58.526321299639
AF-O15033-F1-model_v4,O15033,O15033-F1,0.109,0.182,0,83.684374717833
AF-P34059-F1-model_v4,P34059,P34059-F1,0.241,0.182,0,96.0560107290905
AF-P56539-F1-model_v4,P56539,P56539-F1,0.405,0.182,0,88.2742079207921
AF-Q16609-F1-model_v4,Q16609,Q16609-F1,0.068,0.182,0,82.3783141762452
AF-Q5MJ09-F1-model_v4,Q5MJ09,Q5MJ09-F1,0.247,0.182,0,64.7287052341598
AF-Q8IUI4-F1-model_v4,Q8IUI4,Q8IUI4-F1,0.38,0.182,0,61.8696912611198
AF-Q96K83-F1-model_v4,Q96K83,Q96K83-F1,0.174,0.182,0,59.6769159240604
AF-Q9BSM1-F1-model_v4,Q9BSM1,Q9BSM1-F1,0.298,0.182,0,82.5074764595104
AF-Q9BW71-F1-model_v4,Q9BW71,Q9BW71-F1,0.454,0.182,0,59.909430875576
AF-Q9BXT5-F8-model_v4,Q9BXT5,Q9BXT5-F8,0.067,0.182,0,55.579564786448
AF-Q9H9S0-F1-model_v4,Q9H9S0,Q9H9S0-F1,0.184,0.182,0,58.3176113861386
AF-Q9HCU4-F1-model_v4,Q9HCU4,Q9HCU4-F1,0.132,0.182,0,77.8037335572348
AF-Q9NRJ3-F1-model_v4,Q9NRJ3,Q9NRJ3-F1,0.193,0.182,0,73.2239418254764
AF-Q9NWY4-F1-model_v4,Q9NWY4,Q9NWY4-F1,0.28,0.182,0,91.5256988472622
AF-Q9UKL0-F1-model_v4,Q9UKL0,Q9UKL0-F1,0.301,0.182,0,71.035336
AF-O94856-F1-model_v4,O94856,O94856-F1,0.126,0.181,0,76.9403292648311
AF-O95182-F1-model_v4,O95182,O95182-F1,0.425,0.181,0,88.2622310305776
AF-P00995-F1-model_v4,P00995,P00995-F1,0.373,0.181,0,89.1542301184433
AF-P0CG34-F1-model_v4,P0CG34,P0CG34-F1,0.382,0.181,0,71.6282142857143
AF-P17096-F1-model_v4,P17096,P17096-F1,0.159,0.181,0,65.4623716381418
AF-Q15772-F9-model_v4,Q15772,Q15772-F9,0.024,0.181,0,54.41036360211
AF-Q6UY01-F1-model_v4,Q6UY01,Q6UY01-F1,0.168,0.181,0,85.8406785963281
AF-Q8NCH0-F1-model_v4,Q8NCH0,Q8NCH0-F1,0.034,0.181,0,84.2164292779426
AF-Q969V4-F1-model_v4,Q969V4,Q969V4-F1,0.319,0.181,0,93.1557454974904
AF-Q9H6I2-F1-model_v4,Q9H6I2,Q9H6I2-F1,0.278,0.181,0,59.278843427835
AF-Q9NY56-F1-model_v4,Q9NY56,Q9NY56-F1,0.169,0.181,0,89.0230604719764
AF-A0A0B4J244-F1-model_v4,A0A0B4J244,A0A0B4J244-F1,0.331,0.18,0,91.3149831271091
AF-A8MX76-F1-model_v4,A8MX76,A8MX76-F1,0.086,0.18,0,85.9836480228001
AF-P08621-F1-model_v4,P08621,P08621-F1,0.086,0.18,0,71.4366271373414
AF-P32519-F1-model_v4,P32519,P32519-F1,0.027,0.18,0,51.6004561774023
AF-P51608-F1-model_v4,P51608,P51608-F1,0.298,0.18,0,57.5216779799077
AF-P56278-F1-model_v4,P56278,P56278-F1,0.336,0.18,0,86.4374578177728
AF-P56559-F1-model_v4,P56559,P56559-F1,0.393,0.18,0,93.5208940397351
AF-P61457-F1-model_v4,P61457,P61457-F1,0.378,0.18,0,96.5693742621015
AF-Q16533-F1-model_v4,Q16533,Q16533-F1,0.074,0.18,0,71.7952201257862
AF-Q6ZUM4-F1-model_v4,Q6ZUM4,Q6ZUM4-F1,0.127,0.18,0,67.6470198675497
AF-Q75N90-F4-model_v4,Q75N90,Q75N90-F4,0.157,0.18,0,75.7985602397989
AF-Q8IYL3-F1-model_v4,Q8IYL3,Q8IYL3-F1,0.292,0.18,0,61.439497515185
AF-Q8N8A2-F1-model_v4,Q8N8A2,Q8N8A2-F1,0.31,0.18,0,90.522848621421
AF-Q8TE85-F1-model_v4,Q8TE85,Q8TE85-F1,0.04,0.18,0,61.8083929654336
AF-Q96F07-F1-model_v4,Q96F07,Q96F07-F1,0.075,0.18,0,87.6578461833525
AF-Q96N03-F1-model_v4,Q96N03,Q96N03-F1,0.233,0.18,0,73.2963515228426
AF-Q9C056-F1-model_v4,Q9C056,Q9C056-F1,0.114,0.18,0,66.1218062953995
AF-Q9NWS0-F1-model_v4,Q9NWS0,Q9NWS0-F1,0.249,0.18,0,79.9314669603524
AF-Q9UHK0-F1-model_v4,Q9UHK0,Q9UHK0-F1,0.151,0.18,0,56.1117175283733
AF-Q9UQ05-F1-model_v4,Q9UQ05,Q9UQ05-F1,0.083,0.18,0,67.6067582697201
AF-A6NHS1-F1-model_v4,A6NHS1,A6NHS1-F1,0.191,0.179,0,67.3400558659218
AF-O95376-F1-model_v4,O95376,O95376-F1,0.116,0.179,0,85.9138166996047
AF-Q16775-F1-model_v4,Q16775,Q16775-F1,0.455,0.179,0,91.8036873156342
AF-Q8N6Q3-F1-model_v4,Q8N6Q3,Q8N6Q3-F1,0.072,0.179,0,86.1783798017348
AF-Q8NFY4-F1-model_v4,Q8NFY4,Q8NFY4-F1,0.249,0.179,0,67.3147904547073
AF-Q8WYQ3-F1-model_v4,Q8WYQ3,Q8WYQ3-F1,0.235,0.179,0,62.7213751263903
AF-Q9BTM1-F1-model_v4,Q9BTM1,Q9BTM1-F1,0.4,0.179,0,91.2803951367781
AF-Q9BYE9-F1-model_v4,Q9BYE9,Q9BYE9-F1,0.351,0.179,0,80.6502458605118
AF-Q9NRY7-F1-model_v4,Q9NRY7,Q9NRY7-F1,0.135,0.179,0,70.7764735945485
AF-Q9NVP4-F1-model_v4,Q9NVP4,Q9NVP4-F1,0.045,0.179,0,65.6702242308361
AF-Q9P104-F1-model_v4,Q9P104,Q9P104-F1,0.2,0.179,0,78.3601885278781
AF-Q9Y5E4-F1-model_v4,Q9Y5E4,Q9Y5E4-F1,0.1,0.179,0,81.5486880131363
AF-Q9Y5R5-F1-model_v4,Q9Y5R5,Q9Y5R5-F1,0.163,0.179,0,54.7569566220581
AF-O14625-F1-model_v4,O14625,O14625-F1,0.353,0.178,0,77.9241944444444
AF-O43763-F1-model_v4,O43763,O43763-F1,0.384,0.178,0,68.7076613657624
AF-P07737-F1-model_v4,P07737,P07737-F1,0.441,0.178,0,95.8081119544592
AF-Q13296-F1-model_v4,Q13296,Q13296-F1,0.248,0.178,0,89.8606566347469
AF-Q5VZ52-F1-model_v4,Q5VZ52,Q5VZ52-F1,0.369,0.178,0,92.5699318181818
AF-Q8N5D6-F1-model_v4,Q8N5D6,Q8N5D6-F1,0.14,0.178,0,86.2638521126761
AF-Q93077-F1-model_v4,Q93077,Q93077-F1,0.371,0.178,0,91.168078470825
AF-Q96K62-F1-model_v4,Q96K62,Q96K62-F1,0.094,0.178,0,63.8581430825881
AF-Q96LR5-F1-model_v4,Q96LR5,Q96LR5-F1,0.233,0.178,0,85.9027208706786
AF-Q9P0M9-F1-model_v4,Q9P0M9,Q9P0M9-F1,0.358,0.178,0,87.7800617828773
AF-Q9UGI0-F1-model_v4,Q9UGI0,Q9UGI0-F1,0.153,0.178,0,78.1020112517581
AF-A0JLT2-F1-model_v4,A0JLT2,A0JLT2-F1,0.415,0.177,0,66.3994910665945
AF-A6NMX2-F1-model_v4,A6NMX2,A6NMX2-F1,0.243,0.177,0,83.6494809866393
AF-O00506-F1-model_v4,O00506,O00506-F1,0.117,0.177,0,80.2792604596347
AF-P0CJ89-F1-model_v4,P0CJ89,P0CJ89-F1,0.265,0.177,0,64.0617600755668
AF-P42262-F1-model_v4,P42262,P42262-F1,0.138,0.177,0,85.0912931034483
AF-Q53QZ3-F1-model_v4,Q53QZ3,Q53QZ3-F1,0.291,0.177,0,75.873441084463
AF-Q7Z407-F10-model_v4,Q7Z407,Q7Z407-F10,0.113,0.177,0,80.3999291507411
AF-Q7Z7B0-F1-model_v4,Q7Z7B0,Q7Z7B0-F1,0.276,0.177,0,67.7992458100559
AF-Q8N9H6-F1-model_v4,Q8N9H6,Q8N9H6-F1,0.309,0.177,0,52.708779296875
AF-Q96LR9-F1-model_v4,Q96LR9,Q96LR9-F1,-0.022,0.177,0,61.0054485981308
AF-Q9UG01-F1-model_v4,Q9UG01,Q9UG01-F1,0.158,0.177,0,84.1063616103523
AF-A0A087WW49-F1-model_v4,A0A087WW49,A0A087WW49-F1,0.296,0.176,0,90.9636174863388
AF-P09172-F1-model_v4,P09172,P09172-F1,0.137,0.176,0,90.5413527960526
AF-P16402-F1-model_v4,P16402,P16402-F1,0.228,0.176,0,63.9561107574793
AF-P20618-F1-model_v4,P20618,P20618-F1,0.413,0.176,0,91.6368030139935
AF-P27694-F1-model_v4,P27694,P27694-F1,0.237,0.176,0,85.4105203761756
AF-Q08J23-F1-model_v4,Q08J23,Q08J23-F1,0.19,0.176,0,79.274163923634
AF-Q15413-F8-model_v4,Q15413,Q15413-F8,0.116,0.176,0,82.6431646142702
AF-Q16630-F1-model_v4,Q16630,Q16630-F1,0.226,0.176,0,64.927854580244
AF-Q5TA79-F1-model_v4,Q5TA79,Q5TA79-F1,-0.012,0.176,0,53.638097826087
AF-Q6PGQ1-F1-model_v4,Q6PGQ1,Q6PGQ1-F1,0.389,0.176,0,56.7593467048711
AF-Q7Z407-F5-model_v4,Q7Z407,Q7Z407-F5,0.15,0.176,0,81.2486105965172
AF-Q8WUX2-F1-model_v4,Q8WUX2,Q8WUX2-F1,0.084,0.176,0,93.5245263870095
AF-Q96C90-F1-model_v4,Q96C90,Q96C90-F1,0.346,0.176,0,69.9977150537634
AF-Q96EE3-F1-model_v4,Q96EE3,Q96EE3-F1,0.125,0.176,0,87.6024775583483
AF-Q96G25-F1-model_v4,Q96G25,Q96G25-F1,0.253,0.176,0,78.1179882237488
AF-Q96PZ7-F3-model_v4,Q96PZ7,Q96PZ7-F3,0.106,0.176,0,80.9742122842828
AF-Q99973-F1-model_v4,Q99973,Q99973-F1,0.121,0.176,0,68.7034112812485
AF-Q9H2G4-F1-model_v4,Q9H2G4,Q9H2G4-F1,0.023,0.176,0,58.4477056509299
AF-Q9H322-F1-model_v4,Q9H322,Q9H322-F1,0.306,0.176,0,63.0944552529183
AF-Q9H4I2-F1-model_v4,Q9H4I2,Q9H4I2-F1,0.17,0.176,0,60.8923200435433
AF-Q9Y2R0-F1-model_v4,Q9Y2R0,Q9Y2R0-F1,0.377,0.176,0,76.528014527845
AF-A0A7I2V5U8-F1-model_v4,A0A7I2V5U8,A0A7I2V5U8-F1,0.415,0.175,0,60.6633355659745
AF-P27216-F1-model_v4,P27216,P27216-F1,0.111,0.175,0,94.99476861167
AF-Q14576-F1-model_v4,Q14576,Q14576-F1,0.108,0.175,0,76.592771387491
AF-Q3V5L5-F1-model_v4,Q3V5L5,Q3V5L5-F1,0.173,0.175,0,82.4817870179337
AF-Q3ZCM7-F1-model_v4,Q3ZCM7,Q3ZCM7-F1,0.246,0.175,0,91.9423896848137
AF-Q6ZSS7-F1-model_v4,Q6ZSS7,Q6ZSS7-F1,1.372,0.175,0,66.2770357833656
AF-Q86UL8-F1-model_v4,Q86UL8,Q86UL8-F1,0.073,0.175,0,61.258370907139
AF-Q8IX03-F1-model_v4,Q8IX03,Q8IX03-F1,0.055,0.175,0,61.5014188267394
AF-Q8NBR6-F1-model_v4,Q8NBR6,Q8NBR6-F1,0.109,0.175,0,64.2895116772824
AF-Q8WUN7-F1-model_v4,Q8WUN7,Q8WUN7-F1,0.211,0.175,0,71.6390336590662
AF-Q9NPB3-F1-model_v4,Q9NPB3,Q9NPB3-F1,0.187,0.175,0,69.2610040863981
AF-Q9NRX3-F1-model_v4,Q9NRX3,Q9NRX3-F1,0.201,0.175,0,84.6393295292439
AF-A0A1B0GVZ6-F1-model_v4,A0A1B0GVZ6,A0A1B0GVZ6-F1,0.151,0.174,0,65.9903528670447
AF-A6NL88-F1-model_v4,A6NL88,A6NL88-F1,0.268,0.174,0,54.4520277777778
AF-P01270-F1-model_v4,P01270,P01270-F1,0.388,0.174,0,72.7189420935412
AF-P55771-F1-model_v4,P55771,P55771-F1,0.39,0.174,0,64.1267278406872
AF-P59047-F1-model_v4,P59047,P59047-F1,0.134,0.174,0,77.2641172091044
AF-P78545-F1-model_v4,P78545,P78545-F1,0.219,0.174,0,66.2194204389575
AF-P79483-F1-model_v4,P79483,P79483-F1,0.379,0.174,0,89.2051135288553
AF-P84243-F1-model_v4,P84243,P84243-F1,0.175,0.174,0,87.3878014842301
AF-Q6UWY2-F1-model_v4,Q6UWY2,Q6UWY2-F1,0.256,0.174,0,89.7305810684161
AF-Q8IUE6-F1-model_v4,Q8IUE6,Q8IUE6-F1,0.379,0.174,0,91.071369168357
AF-Q8N690-F1-model_v4,Q8N690,Q8N690-F1,0.294,0.174,0,73.3778916544656
AF-Q8N884-F1-model_v4,Q8N884,Q8N884-F1,0.162,0.174,0,78.5523156876964
AF-Q8NBJ4-F1-model_v4,Q8NBJ4,Q8NBJ4-F1,0.302,0.174,0,65.1271720666876
AF-Q8NDA2-F12-model_v4,Q8NDA2,Q8NDA2-F12,0.097,0.174,0,77.9094974921927
AF-Q92765-F1-model_v4,Q92765,Q92765-F1,0.057,0.174,0,80.7737628458498
AF-Q96QR8-F1-model_v4,Q96QR8,Q96QR8-F1,0.186,0.174,0,76.5555825864277
AF-Q9C0G6-F1-model_v4,Q9C0G6,Q9C0G6-F1,0.166,0.174,0,76.8478860859629
AF-Q9H1C7-F1-model_v4,Q9H1C7,Q9H1C7-F1,0.394,0.174,0,62.8801744966443
AF-Q9HB31-F1-model_v4,Q9HB31,Q9HB31-F1,0.151,0.174,0,67.2053412256267
AF-Q9NP85-F1-model_v4,Q9NP85,Q9NP85-F1,0.248,0.174,0,74.8666149173135
AF-Q9P2F8-F1-model_v4,Q9P2F8,Q9P2F8-F1,0.037,0.174,0,56.5056544815728
AF-A0A0C4DH33-F1-model_v4,A0A0C4DH33,A0A0C4DH33-F1,0.23,0.173,0,90.493121516165
AF-A6PVC2-F1-model_v4,A6PVC2,A6PVC2-F1,0.199,0.173,0,70.8305292437228
AF-O00161-F1-model_v4,O00161,O00161-F1,0.084,0.173,0,82.8318377381684
AF-O15178-F1-model_v4,O15178,O15178-F1,0.188,0.173,0,65.4322740873728
AF-O60494-F12-model_v4,O60494,O60494-F12,0.088,0.173,0,81.9918650977485
AF-O75326-F1-model_v4,O75326,O75326-F1,0.145,0.173,0,89.7088749762853
AF-O75602-F1-model_v4,O75602,O75602-F1,0.351,0.173,0,95.2598049281314
AF-P42677-F1-model_v4,P42677,P42677-F1,0.204,0.173,0,92.7779969650986
AF-P52655-F1-model_v4,P52655,P52655-F1,0.248,0.173,0,56.7140821917808
AF-Q13451-F1-model_v4,Q13451,Q13451-F1,0.363,0.173,0,92.878440545809
AF-Q14644-F1-model_v4,Q14644,Q14644-F1,0.025,0.173,0,84.5194775897893
AF-Q15654-F1-model_v4,Q15654,Q15654-F1,0.062,0.173,0,63.1542172433352
AF-Q5THJ4-F2-model_v4,Q5THJ4,Q5THJ4-F2,0.156,0.173,0,65.5169153605016
AF-Q6P3W7-F1-model_v4,Q6P3W7,Q6P3W7-F1,0.105,0.173,0,71.9139901071723
AF-Q6UB28-F1-model_v4,Q6UB28,Q6UB28-F1,0.178,0.173,0,88.5072313575526
AF-Q8IW19-F1-model_v4,Q8IW19,Q8IW19-F1,0.296,0.173,0,61.7313913261469
AF-Q8IWR0-F1-model_v4,Q8IWR0,Q8IWR0-F1,0.201,0.173,0,70.8218744359933
AF-Q8NA69-F1-model_v4,Q8NA69,Q8NA69-F1,0.18,0.173,0,55.2892749319475
AF-Q99715-F9-model_v4,Q99715,Q99715-F9,0.058,0.173,0,79.4908817446888
AF-Q9BYE3-F1-model_v4,Q9BYE3,Q9BYE3-F1,0.297,0.173,0,60.1639291217257
AF-Q9H5J0-F1-model_v4,Q9H5J0,Q9H5J0-F1,0.196,0.173,0,55.3182143676842
AF-Q9NR09-F4-model_v4,Q9NR09,Q9NR09-F4,0.071,0.173,0,63.2081780923994
AF-Q9Y3B4-F1-model_v4,Q9Y3B4,Q9Y3B4-F1,0.189,0.173,0,89.6829434697856
AF-A0A096LPH7-F1-model_v4,A0A096LPH7,A0A096LPH7-F1,0.368,0.172,0,81.136381748072
AF-A1A4G5-F1-model_v4,A1A4G5,A1A4G5-F1,0.283,0.172,0,64.0917234468938
AF-O60443-F1-model_v4,O60443,O60443-F1,0.03,0.172,0,76.6251266649256
AF-P15313-F1-model_v4,P15313,P15313-F1,0.271,0.172,0,87.1985893259835
AF-P61009-F1-model_v4,P61009,P61009-F1,0.201,0.172,0,91.1342578397213
AF-Q5T4I8-F1-model_v4,Q5T4I8,Q5T4I8-F1,0.167,0.172,0,57.7134423548651
AF-Q6P6B7-F1-model_v4,Q6P6B7,Q6P6B7-F1,0.461,0.172,0,94.349148781375
AF-Q86U44-F1-model_v4,Q86U44,Q86U44-F1,0.146,0.172,0,76.2798143646409
AF-Q8NA57-F1-model_v4,Q8NA57,Q8NA57-F1,0.447,0.172,0,53.1482556390977
AF-Q9HBL6-F1-model_v4,Q9HBL6,Q9HBL6-F1,0.123,0.172,0,80.7030559701493
AF-Q9NRL2-F1-model_v4,Q9NRL2,Q9NRL2-F1,0.144,0.172,0,69.0407771319373
AF-Q9UBC9-F1-model_v4,Q9UBC9,Q9UBC9-F1,0.346,0.172,0,52.8624273369992
AF-A6NDN3-F1-model_v4,A6NDN3,A6NDN3-F1,0.237,0.171,0,74.3596469329529
AF-H7BZ55-F1-model_v4,H7BZ55,H7BZ55-F1,0.092,0.171,0,73.0919713978164
AF-P42773-F1-model_v4,P42773,P42773-F1,0.379,0.171,0,92.4800392156863
AF-P49841-F1-model_v4,P49841,P49841-F1,0.123,0.171,0,89.0456591737546
AF-Q14114-F1-model_v4,Q14114,Q14114-F1,0.423,0.171,0,73.6217830508475
AF-Q16342-F1-model_v4,Q16342,Q16342-F1,0.064,0.171,0,85.5165422977466
AF-Q68DL7-F1-model_v4,Q68DL7,Q68DL7-F1,0.163,0.171,0,62.2615300849022
