"TARGETID","all_target_genes","uniprotswissprot","DRUGNAME","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-58","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-139","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-59","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-72","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-93","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-130","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-21","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-20","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-21","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-37","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-18","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-156","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-131","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-146","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-143","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-140","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-55","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-14","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-96","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-49","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-104","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-40","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-22","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-44","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-19","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-105","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-2","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-112","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-47","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-6","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","Resiniferatoxin","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","DA-5018","Postherpetic neuralgia","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-148","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-141","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","XEN-D0501","Overactive bladder",NA,"TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-66","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-69","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-162","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-31","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-54","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-81","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-152","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-26","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-80","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-88","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-90","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","Nuvanil","Pain",NA,"TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-58","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-128","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-101","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-56","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-25","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","A-425619","Pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-142","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-27","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-56","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-102","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-72","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-15","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-93","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-111","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-106","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-24","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","A-993610","Pain",NA,"TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-101","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-87","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-113","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-115","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-56","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-139","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-66","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","Resiniferatoxin","Osteoarthritis","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-150","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-34","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-39","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-123","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-84","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-82","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-96","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-112","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-145","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-114","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-74","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","GRC-15300","Pain",NA,"TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-67","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-23","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-25","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-57","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-65","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-19","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-5","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-43","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-34","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-100","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-113","Neuropathic pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-145","Inflammatory pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-160","Cancer related pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
"T83193","TRPV1","Q8NER1","PMID25666693-Compound-100","Osteoarthritis pain","Small molecular drug","TRPV1_HUMAN","Transient receptor potential cation channel V1 (TRPV1)","Successful target"
