"TARGETID","all_target_genes","uniprotswissprot","INDICATION","DRUGTYPE","UNIPROID","TARGNAME","TARGTYPE"
"T89361","CDK6","Q00534","Retinoblastoma","Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Solid tumour/cancer",NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534",NA,NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Small-cell lung cancer",NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Breast cancer","Small molecule","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Breast cancer",NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Malignant glioma","Small molecule","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534",NA,"Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Schizophrenia","Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Glioblastoma of brain",NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Breast cancer","Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Non-small-cell lung cancer",NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Solid tumour/cancer","Small molecular drug","CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89361","CDK6","Q00534","Triple negative breast cancer",NA,"CDK6_HUMAN","Cyclin-dependent kinase 6 (CDK6)","Successful target"
"T89515","PDF","Q9HBH1","Toxoplasmosis","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Ischemic reperfusion injury","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","leukaemia","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Plaque psoriasis","Antibody","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Solid tumour/cancer","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Psoriasis vulgaris","Antibody","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Advanced cancer","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Inflammatory bowel disease","Antibody","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Gram-positive bacterial infection","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Malaria","Antibody","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Malaria","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Breast cancer","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Gram-positive bacterial infection",NA,"DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Peripheral T-cell lymphoma","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1",NA,"Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89515","PDF","Q9HBH1","Anxiety disorder","Small molecular drug","DEFM_HUMAN","Polypeptide deformylase (PDF)","Successful target"
"T89529","PTPN1","P18031","Infectious disease","Small molecular drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89529","PTPN1","P18031",NA,"Small molecular drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89529","PTPN1","P18031","Metabolic syndrome x","Small molecular drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89529","PTPN1","P18031",NA,"Antisense drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89529","PTPN1","P18031","Type-2 diabetes","Small molecular drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89529","PTPN1","P18031","Type-2 diabetes","Antisense drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89529","PTPN1","P18031","Ophthalmic surgery injury","Small molecular drug","PTN1_HUMAN","PTPN1 messenger RNA (PTPN1 mRNA)","Successful target"
"T89534","ESR1","P03372","Breast cancer","Small molecule","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Menopausal and postmenopausal disorder","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Ductal carcinoma","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Menorrhagia","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Multiple sclerosis",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Osteoporosis",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Contraception",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372",NA,NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Endometriosis",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372",NA,"Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Estrogen deficiency",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Menopause symptom",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Osteoporosis","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Female sexual arousal dysfunction",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Autoimmune diabetes","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Irregularities","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Brain cancer",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Solid tumour/cancer","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Estrogen deficiency","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Pain",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Adrenocortical carcinoma","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Hormone replacement therapy","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Breast cancer",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Breast cancer","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Atrophy",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Breast cancer","Small interfering RNA","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Atrophic vaginitis","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Female infertility","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","ER-positive breast cancer","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Alzheimer disease","Small molecule","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Breast cancer","PROTAC","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Hyperlipidaemia",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Eye disorder",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Gonorrheal vaginitis","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Metastatic melanoma","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Acne vulgaris","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Infertility","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Hormone deficiency",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Osteopetrosis","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Solid tumour/cancer",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Multiple sclerosis","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Prostate cancer",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Breast cancer","Antibody","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Thrombocytopenia","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Hypogonadism","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Hormone replacement therapy",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Virus infection","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Arthralgia",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Dysmenorrhea",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Female hypogonadism","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","leukaemia",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Vaginal disease",NA,"ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Contraception","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Carcinoma","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Neurological disorder","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Parkinson disease","Small molecule","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Dyspareunia","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Menopause symptom","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Trematode infection","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Postmenopausal vaginal atrophy","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89534","ESR1","P03372","Hormone deficiency","Small molecular drug","ESR1_HUMAN","Estrogen receptor (ESR)","Successful target"
"T89697","IDO1","P14902","Brain cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Recurrent glioblastoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902",NA,NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Solid tumour/cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Advanced cancer",NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Urothelial carcinoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Gastric adenocarcinoma",NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Melanoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Merkel cell carcinoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Depression","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Prostate cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Glioma",NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Pancreatic cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Ovarian cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902",NA,"Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Head and neck cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Renal cell carcinoma",NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Lymphoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Non-small-cell lung cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Lung cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Nasopharyngeal carcinoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Solid tumour/cancer",NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Acute myeloid leukaemia","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Melanoma",NA,"I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","B-cell lymphoma","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89697","IDO1","P14902","Colorectal cancer","Small molecular drug","I23O1_HUMAN","Indoleamine 2,3-dioxygenase 1 (IDO1)","Successful target"
"T89883",NA,NA,"Hyperthermia","Small molecular drug","NOUNIPROTAC","Ryanodine receptor (RYR)","Successful target"
"T89883",NA,NA,"Duchenne dystrophy",NA,"NOUNIPROTAC","Ryanodine receptor (RYR)","Successful target"
"T89950",NA,NA,"Migraine",NA,"NOUNIPROTAC","Calcitonin gene-related peptide (CALC)","Successful target"
"T89950",NA,NA,"Migraine","Antibody","NOUNIPROTAC","Calcitonin gene-related peptide (CALC)","Successful target"
"T89950",NA,NA,"Asthma","Small molecular drug","NOUNIPROTAC","Calcitonin gene-related peptide (CALC)","Successful target"
"T90695",NA,NA,"Acute radiation syndrome","Small molecular drug","NOUNIPROTAC","PI3K/AKT/mTOR pathway (PAm pathway)","Successful target"
"T90695",NA,NA,"Radiation syndrome","Small molecular drug","NOUNIPROTAC","PI3K/AKT/mTOR pathway (PAm pathway)","Successful target"
"T90695",NA,NA,"Dutch elm disease","Small molecular drug","NOUNIPROTAC","PI3K/AKT/mTOR pathway (PAm pathway)","Successful target"
"T90695",NA,NA,"Multiple myeloma","Small molecular drug","NOUNIPROTAC","PI3K/AKT/mTOR pathway (PAm pathway)","Successful target"
"T90695",NA,NA,"Organ transplant rejection","Small molecular drug","NOUNIPROTAC","PI3K/AKT/mTOR pathway (PAm pathway)","Successful target"
"T90695",NA,NA,"Neurological disorder",NA,"NOUNIPROTAC","PI3K/AKT/mTOR pathway (PAm pathway)","Successful target"
"T90828","IL5RA","Q01344","Chronic obstructive pulmonary disease","Monoclonal antibody","IL5RA_HUMAN","Interleukin 5 receptor alpha (IL5RA)","Successful target"
"T90828","IL5RA","Q01344","Asthma","Antibody","IL5RA_HUMAN","Interleukin 5 receptor alpha (IL5RA)","Successful target"
"T90828","IL5RA","Q01344","Asthma","Monoclonal antibody","IL5RA_HUMAN","Interleukin 5 receptor alpha (IL5RA)","Successful target"
"T90828","IL5RA","Q01344",NA,"Small molecular drug","IL5RA_HUMAN","Interleukin 5 receptor alpha (IL5RA)","Successful target"
"T90848",NA,NA,"Non-small-cell lung cancer","Small molecular drug","NOUNIPROTAC","HGF/Met signaling pathway (HGF/Met pathway)","Successful target"
"T90848",NA,NA,"Parkinson disease","Small molecule","NOUNIPROTAC","HGF/Met signaling pathway (HGF/Met pathway)","Successful target"
"T90848",NA,NA,"Nasopharyngeal carcinoma","Antibody","NOUNIPROTAC","HGF/Met signaling pathway (HGF/Met pathway)","Successful target"
"T90848",NA,NA,"Alzheimer disease","Small molecule","NOUNIPROTAC","HGF/Met signaling pathway (HGF/Met pathway)","Successful target"
"T91331","FGFR3","P22607","Bladder cancer",NA,"FGFR3_HUMAN","Fibroblast growth factor receptor 3 (FGFR3)","Successful target"
"T91331","FGFR3","P22607","Solid tumour/cancer","Small molecular drug","FGFR3_HUMAN","Fibroblast growth factor receptor 3 (FGFR3)","Successful target"
"T91331","FGFR3","P22607","Solid tumour/cancer",NA,"FGFR3_HUMAN","Fibroblast growth factor receptor 3 (FGFR3)","Successful target"
"T91331","FGFR3","P22607","Multiple myeloma","Small molecular drug","FGFR3_HUMAN","Fibroblast growth factor receptor 3 (FGFR3)","Successful target"
