"","external_gene_name","ensembl_gene_id","description","gene_biotype","cluster","betweenness","degree_centrality","eigen_centrality","closeness","prize","type","counts","druggability","CP_score","highest_score"
"4538","RAP1A","ENSG00000116473","RAP1A, member of RAS oncogene family ","protein_coding","1",970180,9,1.32797568704449e-07,2.67307491827073e-06,31,"Steiner",6497,0.893,0.38315,0.893
"4539","RAP1B","ENSG00000127314","RAP1B, member of RAS oncogene family ","protein_coding","1",33797,7,1.78676420167825e-07,2.39629437038564e-06,50,"Steiner",1427,0.954,0.795236363636364,0.954
"4540","RAP1GAP","ENSG00000076864","RAP1 GTPase activating protein ","protein_coding","1",2,6,7.94392596592236e-08,2.41663222965739e-06,50,"Terminal",676,0.588,0.252228571428571,0.588
"4541","RAP1GDS1","ENSG00000138698","Rap1 GTPase-GDP dissociation stimulator 1 ","protein_coding","1",18948,5,9.93323351192102e-06,1.87730674065758e-06,50,"Terminal",333,0.494,0.840166666666667,0.840166666666667
"4542","RAP2A","ENSG00000125249","RAP2A, member of RAS oncogene family ","protein_coding","1",6317,3,6.11876943711293e-08,1.7714132866625e-06,50,"Steiner",971,0.882,0.464863636363636,0.882
"4543","RAP2B","ENSG00000181467","RAP2B, member of RAS oncogene family ","protein_coding","1",2,2,9.09710945435745e-09,2.33541184987973e-06,50,"Terminal",416,0.918,0.437336363636364,0.918
"4544","RAPGEF1","ENSG00000107263","Rap guanine nucleotide exchange factor 1 ","protein_coding","1",6317,2,1.20273000578649e-07,1.41501157479468e-06,50,"Steiner",1203,0.892,0.792819047619048,0.892
"4545","RAPGEF3","ENSG00000079337","Rap guanine nucleotide exchange factor 3 ","protein_coding","1",12626,4,2.17965793178195e-07,2.15740421125302e-06,50,"Terminal",2638,0.619,0.8398,0.8398
"4546","RARRES2","ENSG00000106538","retinoic acid receptor responder 2 ","protein_coding","1",25260,3,9.78124355436203e-09,1.2981904523285e-06,50,"Terminal",2543,0.653,0.578985714285714,0.653
"4547","RASA3","ENSG00000185989","RAS p21 protein activator 3 ","protein_coding","1",0,1,8.96091838857289e-06,1.05152028803244e-06,50,"Terminal",379,0.173,0.949714285714286,0.949714285714286
"4548","RASA4","ENSG00000105808","RAS p21 protein activator 4 ","protein_coding","1",0,2,8.98476232090028e-06,2.184627215212e-06,50,"Terminal",457,0.354,0.925671428571429,0.925671428571429
"4549","RASD1","ENSG00000108551","ras related dexamethasone induced 1 ","protein_coding","1",5355,2,3.58050990826416e-07,1.44831401765205e-06,50,"Terminal",1463,0.588,0.356933333333333,0.588
"4550","RASD2","ENSG00000100302","RASD family member 2 ","protein_coding","1",0,1,4.12856469796461e-06,1.41544820167306e-06,50,"Terminal",484,0.055,0.804352380952381,0.804352380952381
"4551","RASEF","ENSG00000165105","RAS and EF-hand domain containing ","protein_coding","1",0,1,6.76620596263568e-07,1.23612755847501e-06,50,"Terminal",169,0.831,0.936007142857143,0.936007142857143
"4552","RASGRF1","ENSG00000058335","Ras protein specific guanine nucleotide releasing factor 1 ","protein_coding","1",6114,8,6.27863434237206e-08,2.428021308315e-06,50,"Terminal",5244,0.654,0.562666666666667,0.654
"4553","RASGRF2","ENSG00000113319","Ras protein specific guanine nucleotide releasing factor 2 ","protein_coding","1",26284,9,5.96993455062834e-08,2.39150346648427e-06,50,"Terminal",369,0.79,0.145104761904762,0.79
"4554","RASGRP1","ENSG00000172575","RAS guanyl releasing protein 1 ","protein_coding","1",0,2,1.04913782835903e-06,1.46582645494269e-06,50,"Terminal",1280,0.431,0.841323809523809,0.841323809523809
"4555","RASGRP2","ENSG00000068831","RAS guanyl releasing protein 2 ","protein_coding","1",4225,2,8.26030471801215e-08,1.81514227992761e-06,50,"Terminal",441,0.879,0.65837619047619,0.879
"4556","RASGRP4","ENSG00000171777","RAS guanyl releasing protein 4 ","protein_coding","1",0,2,2.82997775182986e-08,2.50394998109518e-06,50,"Terminal",160,0.854,0.228019047619048,0.854
"4557","RASIP1","ENSG00000105538","Ras interacting protein 1 ","protein_coding","1",0,1,1.33181421356565e-07,9.84765675007632e-07,50,"Terminal",426,0.841,0.56015,0.841
"4558","RASL10A","ENSG00000100276","RAS like family 10 member A ","protein_coding","1",0,1,1.53084855225295e-06,1.17851149284408e-06,50,"Terminal",82,0.709,0.398669230769231,0.709
"4559","RASL11A","ENSG00000122035","RAS like family 11 member A ","protein_coding","1",0,1,4.32314296823418e-07,1.20675881476976e-06,50,"Terminal",116,0.468,0.918418181818182,0.918418181818182
"4560","RASL12","ENSG00000103710","RAS like family 12 ","protein_coding","1",0,2,7.41809420587299e-07,1.68579481854105e-06,50,"Terminal",188,0.873,0.716228571428571,0.873
"4561","RASSF1","ENSG00000068028","Ras association domain family member 1 ","protein_coding","1",63037,7,1.08321933907762e-06,2.52564157610137e-06,50,"Terminal",5710,0.225,0.823557142857143,0.823557142857143
"4562","RASSF10","ENSG00000189431","Ras association domain family member 10 ","protein_coding","1",0,1,2.9874803757558e-08,1.46556007110897e-06,50,"Terminal",192,0.856,0.699466666666667,0.856
"4563","RASSF4","ENSG00000107551","Ras association domain family member 4 ","protein_coding","1",0,2,7.95090071563293e-08,1.82036957143039e-06,50,"Terminal",239,0.33,0.632485714285714,0.632485714285714
"4564","RASSF6","ENSG00000169435","Ras association domain family member 6 ","protein_coding","1",0,1,2.70270788093643e-08,9.73388530952295e-07,50,"Terminal",312,0.824,0.5556625,0.824
"4565","RASSF7","ENSG00000099849","Ras association domain family member 7 ","protein_coding","1",18947,3,1.75370897806833e-07,1.40550310686462e-06,50,"Terminal",310,0.129,0.655785714285714,0.655785714285714
"4566","RBBP4","ENSG00000162521","RB binding protein 4, chromatin remodeling factor ","protein_coding","1",16375,4,2.31042845492329e-05,2.1901343209379e-06,50,"Steiner",2048,0.317,0.954633333333333,0.954633333333333
"4567","RBBP5","ENSG00000117222","RB binding protein 5, histone lysine methyltransferase complex subunit ","protein_coding","1",226692,13,9.05812097019038e-06,2.58433325494189e-06,50,"Terminal",884,0.533,0.861414285714286,0.861414285714286
"4568","RBBP7","ENSG00000102054","RB binding protein 7, chromatin remodeling factor ","protein_coding","1",483668,16,4.47584707593501e-05,2.64791939733355e-06,50,"Terminal",1044,0.471,0.843042857142857,0.843042857142857
"4569","RBBP8","ENSG00000101773","RB binding protein 8, endonuclease ","protein_coding","1",1073,13,4.28596659082062e-06,2.60770472437865e-06,50,"Terminal",2936,0.524,0.806490476190476,0.806490476190476
"4570","RBBP9","ENSG00000089050","RB binding protein 9, serine hydrolase ","protein_coding","1",0,1,6.97526900934673e-07,1.39592863454449e-06,50,"Terminal",188,0.318,0.873038095238095,0.873038095238095
"4571","RBFOX3","ENSG00000167281","RNA binding fox-1 homolog 3 ","protein_coding","1",0,1,2.35878020999006e-08,9.40163306366316e-07,50,"Terminal",6199,0.36,0.226002380952381,0.36
"4572","RBL1","ENSG00000080839","RB transcriptional corepressor like 1 ","protein_coding","1",41248,5,9.64038095422268e-05,2.26822175950498e-06,50,"Terminal",2730,0.363,0.777042857142857,0.777042857142857
"4573","RBL2","ENSG00000103479","RB transcriptional corepressor like 2 ","protein_coding","1",9953,3,4.52605032496415e-06,2.49676045331183e-06,50,"Steiner",3224,0.493,0.37591875,0.493
"4574","RBM12B","ENSG00000183808","RNA binding motif protein 12B ","protein_coding","1",0,2,7.05709070648824e-07,1.46075605812056e-06,44,"Steiner",102,0.284,0.868119047619048,0.868119047619048
"4575","RBM17","ENSG00000134453","RNA binding motif protein 17 ","protein_coding","1",0,2,5.21540919517209e-06,1.48179101115937e-06,44,"Steiner",418,0.357,0.7637,0.7637
"4576","RBM22","ENSG00000086589","RNA binding motif protein 22 ","protein_coding","1",2638,2,1.09605402274853e-07,1.10444029174895e-06,29,"Steiner",254,0.487,0.90902380952381,0.90902380952381
"4577","RBM24","ENSG00000112183","RNA binding motif protein 24 ","protein_coding","1",6317,2,3.53378481561634e-06,1.34513645736792e-06,50,"Steiner",348,0.219,0.749252380952381,0.749252380952381
"4578","RBM25","ENSG00000119707","RNA binding motif protein 25 ","protein_coding","1",241911,4,9.70866326067658e-08,2.26630436014296e-06,27,"Steiner",430,0.802,0.958590909090909,0.958590909090909
"4579","RBM34","ENSG00000188739","RNA binding motif protein 34 ","protein_coding","1",47499,9,5.91463997905538e-06,2.59715300088043e-06,50,"Terminal",147,0.457,0.522880952380952,0.522880952380952
"4580","RBM4","ENSG00000173933","RNA binding motif protein 4 ","protein_coding","1",20318,4,1.4136639218858e-07,2.12675457252233e-06,50,"Terminal",619,0.329,0.375671428571429,0.375671428571429
"4581","RBM47","ENSG00000163694","RNA binding motif protein 47 ","protein_coding","1",4,2,6.79611697662419e-07,1.92273674657561e-06,50,"Terminal",414,0.442,0.346880952380952,0.442
"4582","RBM5","ENSG00000003756","RNA binding motif protein 5 ","protein_coding","1",9998,2,1.18707853736153e-07,1.22559833710818e-06,50,"Terminal",825,0.428,0.89782380952381,0.89782380952381
"4583","RBM6","ENSG00000004534","RNA binding motif protein 6 ","protein_coding","1",0,1,1.18167192391483e-07,1.22485075193588e-06,50,"Terminal",400,0.666,0.277038095238095,0.666
"4584","RBMS1","ENSG00000153250","RNA binding motif single stranded interacting protein 1 ","protein_coding","1",15652,5,9.4841654016837e-06,1.51335841472679e-06,50,"Terminal",1027,0.357,0.0320761904761905,0.357
"4585","RBMS2","ENSG00000076067","RNA binding motif single stranded interacting protein 2 ","protein_coding","1",0,1,1.4616409507492e-06,1.02392712915407e-06,50,"Terminal",202,0.19,0.658085714285714,0.658085714285714
"4586","RBMS3","ENSG00000144642","RNA binding motif single stranded interacting protein 3 ","protein_coding","1",0,3,2.3148063590626e-07,1.37270997658157e-06,50,"Terminal",12169,0.117,0.702714285714286,0.702714285714286
"4587","RBP1","ENSG00000114115","retinol binding protein 1 ","protein_coding","1",0,2,2.03971732351553e-05,1.44080177737307e-06,50,"Terminal",1676,0.976,0.58453,0.976
"4588","RBP2","ENSG00000114113","retinol binding protein 2 ","protein_coding","1",6,2,3.14678304545085e-06,1.11768433688347e-06,50,"Terminal",800,0.963,0.948825,0.963
"4589","RBP4","ENSG00000138207","retinol binding protein 4 ","protein_coding","1",12633,4,1.04433886620622e-06,1.48043092383331e-06,50,"Terminal",7755,0.925,0.783485714285714,0.925
"4590","RBP7","ENSG00000162444","retinol binding protein 7 ","protein_coding","1",0,2,1.24381986088848e-08,1.3468376252559e-06,50,"Terminal",269,0.98,0.743952380952381,0.98
"4591","RBPJ","ENSG00000168214","recombination signal binding protein for immunoglobulin kappa J region ","protein_coding","1",6317,2,7.80005667489353e-06,2.35048008555748e-06,3,"Steiner",4734,0.451,0.886954545454545,0.886954545454545
"4592","RBPMS","ENSG00000157110","RNA binding protein, mRNA processing factor ","protein_coding","1",18963,5,1.99953109514021e-05,1.43136463441516e-06,50,"Terminal",774,0.25,0.664128571428571,0.664128571428571
"4593","RBPMS2","ENSG00000166831","RNA binding protein, mRNA processing factor 2 ","protein_coding","1",163,3,3.95127573677158e-06,1.11870337803672e-06,50,"Terminal",179,0.347,0.439285714285714,0.439285714285714
"4594","RCAN2","ENSG00000172348","regulator of calcineurin 2 ","protein_coding","1",0,1,9.77388966210924e-06,1.43569040197896e-06,50,"Terminal",845,0.574,0.850185714285714,0.850185714285714
"4595","RCAN3","ENSG00000117602","RCAN family member 3 ","protein_coding","1",0,1,7.87098441085407e-05,1.13131898217494e-06,50,"Terminal",162,0.35,0.456919047619048,0.456919047619048
"4596","RCBTB2","ENSG00000136161","RCC1 and BTB domain containing protein 2 ","protein_coding","1",0,1,3.60085235923834e-07,1.33599284976627e-06,50,"Terminal",185,0.552,0.491457142857143,0.552
"4597","RCC1","ENSG00000180198","regulator of chromosome condensation 1 ","protein_coding","1",15362,6,8.47033758354042e-05,2.22661112014126e-06,50,"Terminal",1530,0.242,0.690566666666667,0.690566666666667
"4598","RCC1L","ENSG00000274523","RCC1 like ","protein_coding","1",27741,3,5.19533028699045e-08,2.28102710088299e-06,2,"Steiner",119,0.766,0.561827272727273,0.766
"4599","RCC2","ENSG00000179051","regulator of chromosome condensation 2 ","protein_coding","1",0,2,8.65746031397642e-07,1.94940133884884e-06,50,"Terminal",501,0.262,0.984627272727273,0.984627272727273
"4600","RCHY1","ENSG00000163743","ring finger and CHY zinc finger domain containing 1 ","protein_coding","1",6317,2,1.93112585784545e-07,1.25865957789592e-06,50,"Steiner",975,0.966,0.66841,0.966
"4601","RCN1","ENSG00000049449","reticulocalbin 1 ","protein_coding","1",6317,2,8.63237539687196e-08,1.43861708616741e-06,50,"Steiner",690,0.705,0.863391666666667,0.863391666666667
"4602","RCOR1","ENSG00000089902","REST corepressor 1 ","protein_coding","1",23237,3,1.72682360658443e-06,1.40673686283612e-06,50,"Steiner",1989,0.182,0.793854545454545,0.793854545454545
"4603","RCOR2","ENSG00000167771","REST corepressor 2 ","protein_coding","1",20940,3,6.45928816839344e-05,1.42950673440623e-06,50,"Terminal",180,0.44,0.625218181818182,0.625218181818182
"4604","RCVRN","ENSG00000109047","recoverin ","protein_coding","1",0,1,1.71269250645536e-06,9.95031806191685e-07,50,"Terminal",1726,0.214,0.392116666666667,0.392116666666667
"4605","RD3","ENSG00000198570","RD3 regulator of GUCY2D ","protein_coding","1",0,1,4.02482020141258e-11,7.02894307891605e-07,50,"Terminal",301,0.31,0.788661904761905,0.788661904761905
"4606","RDH5","ENSG00000135437","retinol dehydrogenase 5 ","protein_coding","1",0,1,2.74908754150468e-07,9.34652813865761e-07,50,"Terminal",662,0.892,0.768547619047619,0.892
"4607","RDM1","ENSG00000278023","RAD52 motif containing 1 ","protein_coding","1",0,2,0.000177463237234206,2.39784002570484e-06,50,"Terminal",243,0.323,0.7613,0.7613
"4608","RDX","ENSG00000137710","radixin ","protein_coding","1",94996,6,7.56327257491413e-07,2.64392188797174e-06,50,"Steiner",3110,0.988,0.129204545454545,0.988
"4609","RECK","ENSG00000122707","reversion inducing cysteine rich protein with kazal motifs ","protein_coding","1",1799,5,1.37210842986142e-07,1.43737431958293e-06,50,"Terminal",1913,0.917,0.926904761904762,0.926904761904762
"4610","RECQL4","ENSG00000160957","RecQ like helicase 4 ","protein_coding","1",147833,14,1.55495341249996e-05,2.54489189299239e-06,50,"Terminal",1553,0.83,0.405595238095238,0.83
"4611","REELD1","ENSG00000250673","reeler domain containing 1 ","protein_coding","1",0,1,3.18830754927542e-07,1.35001046258108e-06,50,"Terminal",4,0.866,0.767214285714286,0.866
"4612","REEP1","ENSG00000068615","receptor accessory protein 1 ","protein_coding","1",160,2,5.02404254714441e-07,1.36697738062528e-06,50,"Terminal",564,0.986,0.490309523809524,0.986
"4613","REEP3","ENSG00000165476","receptor accessory protein 3 ","protein_coding","1",3,2,7.94916409565397e-08,1.05655417534362e-06,50,"Steiner",180,0.949,0.860847619047619,0.949
"4614","REEP6","ENSG00000115255","receptor accessory protein 6 ","protein_coding","1",6330,3,2.20918438001143e-08,9.61130905068139e-07,50,"Terminal",195,0.997,0.807466666666667,0.997
"4615","RELB","ENSG00000104856","RELB proto-oncogene, NF-kB subunit ","protein_coding","1",6464,3,3.2244490769583e-08,1.8250872847994e-06,50,"Steiner",6464,0.724,0.665242857142857,0.724
"4616","RELN","ENSG00000189056","reelin ","protein_coding","1",0,1,2.20374180691788e-07,9.81790727379296e-07,50,"Terminal",3957,0.904,0.679033333333333,0.904
"4617","REPS2","ENSG00000169891","RALBP1 associated Eps domain containing 2 ","protein_coding","1",514770,10,6.06505818956584e-07,2.66589178078905e-06,50,"Terminal",208,0.671,0.413936363636364,0.671
"4618","RER1","ENSG00000157916","retention in endoplasmic reticulum sorting receptor 1 ","protein_coding","1",6317,2,8.11673439452752e-08,9.79746676699273e-07,50,"Steiner",376,0.639,0.637961904761905,0.639
"4619","REST","ENSG00000084093","RE1 silencing transcription factor ","protein_coding","1",0,4,9.04910195841086e-05,1.93128861370172e-06,50,"Terminal",4069,0.344,0.359766666666667,0.359766666666667
"4620","RET","ENSG00000165731","ret proto-oncogene ","protein_coding","1",49919,8,3.40095311289342e-07,2.24381268651693e-06,50,"Terminal",37630,0.827,0.457738095238095,0.827
"4621","RETN","ENSG00000104918","resistin ","protein_coding","1",6317,2,2.33746056894158e-08,1.42087636812633e-06,50,"Terminal",10385,0.528,0.731176190476191,0.731176190476191
"4622","RETREG3","ENSG00000141699","reticulophagy regulator family member 3 ","protein_coding","1",37832,4,1.34399216182605e-08,2.17688022587309e-06,50,"Terminal",116,0.843,0.060057619047619,0.843
"4623","REV3L","ENSG00000009413","REV3 like, DNA directed polymerase zeta catalytic subunit ","protein_coding","1",40615,9,1.46654657854792e-06,2.63734640753859e-06,50,"Terminal",945,0.845,0.610671428571429,0.845
"4624","REXO1","ENSG00000079313","RNA exonuclease 1 homolog ","protein_coding","1",0,1,2.07639595835413e-05,1.41767758892737e-06,50,"Terminal",1264,0.323,0.0835766666666667,0.323
"4625","REXO5","ENSG00000005189","RNA exonuclease 5 ","protein_coding","1",0,1,2.07639595835387e-05,1.41767758892737e-06,50,"Terminal",50,0.458,0.832333333333333,0.832333333333333
"4626","RFC2","ENSG00000049541","replication factor C subunit 2 ","protein_coding","1",19884,22,1.56131214155061e-05,2.61957714785679e-06,50,"Terminal",766,0.715,0.11554380952381,0.715
"4627","RFC3","ENSG00000133119","replication factor C subunit 3 ","protein_coding","1",1227311,21,1.17899201938776e-05,2.70499097885509e-06,50,"Terminal",851,0.922,0.698919047619048,0.922
"4628","RFC4","ENSG00000163918","replication factor C subunit 4 ","protein_coding","1",60854,23,1.02471252943441e-05,2.65731998650081e-06,50,"Terminal",1026,0.966,0.446753333333333,0.966
"4629","RFC5","ENSG00000111445","replication factor C subunit 5 ","protein_coding","1",340298,21,1.98793304910361e-05,2.66239972737027e-06,50,"Terminal",719,0.884,0.536738461538461,0.884
"4630","RFK","ENSG00000135002","riboflavin kinase ","protein_coding","1",6317,2,3.43195014727873e-07,1.45593680069536e-06,50,"Steiner",367,0.914,0.11030619047619,0.914
"4631","RFLNA","ENSG00000178882","refilin A ","protein_coding","1",0,1,3.06039627795797e-08,1.33147991329403e-06,50,"Terminal",120,0.051,0.391271428571429,0.391271428571429
"4632","RFWD3","ENSG00000168411","ring finger and WD repeat domain 3 ","protein_coding","1",0,1,1.04064373212407e-06,1.43263396918404e-06,50,"Terminal",313,0.216,0.567052380952381,0.567052380952381
