"ensembl_gene_id","external_gene_name","description","gene_biotype","cluster","betweenness","degree_centrality","prize","type"
"ENSG00000137960","GIPC2","GIPC PDZ domain containing family member 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000137976","DNASE2B","deoxyribonuclease 2 beta ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138083","SIX3","SIX homeobox 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138135","CH25H","cholesterol 25-hydroxylase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138311","ZNF365","zinc finger protein 365 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138381","ASNSD1","asparagine synthetase domain containing 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138449","SLC40A1","solute carrier family 40 member 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138468","SENP7","SUMO specific peptidase 7 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138623","SEMA7A","semaphorin 7A (JohnMiltonHagen blood group) ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138639","ARHGAP24","Rho GTPase activating protein 24 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138641","HERC3","HECT and RLD domain containing E3 ubiquitin protein ligase 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138650","PCDH10","protocadherin 10 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138780","GSTCD","glutathione S-transferase C-terminal domain containing ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138821","SLC39A8","solute carrier family 39 member 8 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000138834","MAPK8IP3","mitogen-activated protein kinase 8 interacting protein 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139055","ERP27","endoplasmic reticulum protein 27 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139132","FGD4","FYVE, RhoGEF and PH domain containing 4 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139155","SLCO1C1","solute carrier organic anion transporter family member 1C1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139263","LRIG3","leucine rich repeats and immunoglobulin like domains 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139324","TMTC3","transmembrane O-mannosyltransferase targeting cadherins 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139352","ASCL1","achaete-scute family bHLH transcription factor 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139354","GAS2L3","growth arrest specific 2 like 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139410","SDSL","serine dehydratase like ","protein_coding","11",0,1,50,"Terminal"
"ENSG00000139574","NPFF","neuropeptide FF-amide peptide precursor ","protein_coding","1",0,1,34,"Terminal"
"ENSG00000139675","HNRNPA1L2","heterogeneous nuclear ribonucleoprotein A1 like 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139714","MORN3","MORN repeat containing 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000139998","RAB15","RAB15, member RAS oncogene family ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140022","STON2","stonin 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140025","EFCAB11","EF-hand calcium binding domain 11 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140030","GPR65","G protein-coupled receptor 65 ","protein_coding","2",0,1,50,"Terminal"
"ENSG00000140043","PTGR2","prostaglandin reductase 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140279","DUOX2","dual oxidase 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140323","DISP2","dispatched RND transporter family member 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140350","ANP32A","acidic nuclear phosphoprotein 32 family member A ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140451","PIF1","PIF1 5'-to-3' DNA helicase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140459","CYP11A1","cytochrome P450 family 11 subfamily A member 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140481","CCDC33","coiled-coil domain containing 33 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140519","RHCG","Rh family C glycoprotein ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140526","ABHD2","abhydrolase domain containing 2, acylglycerol lipase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140534","TICRR","TOPBP1 interacting checkpoint and replication regulator ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140538","NTRK3","neurotrophic receptor tyrosine kinase 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140598","EFL1","elongation factor like GTPase 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140832","MARVELD3","MARVEL domain containing 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140873","ADAMTS18","ADAM metallopeptidase with thrombospondin type 1 motif 18 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000140876","NUDT7","nudix hydrolase 7 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141086","CTRL","chymotrypsin like ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141161","UNC45B","unc-45 myosin chaperone B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141198","TOM1L1","target of myb1 like 1 membrane trafficking protein ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141337","ARSG","arylsulfatase G ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141668","CBLN2","cerebellin 2 precursor ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141696","P3H4","prolyl 3-hydroxylase family member 4 (inactive) ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141741","MIEN1","migration and invasion enhancer 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141750","STAC2","SH3 and cysteine rich domain 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141756","FKBP10","FKBP prolyl isomerase 10 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141977","CIB3","calcium and integrin binding family member 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000141994","DUS3L","dihydrouridine synthase 3 like ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000142178","SIK1","salt inducible kinase 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000142197","DOP1B","DOP1 leucine zipper like protein B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000142235","LMTK3","lemur tyrosine kinase 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000142252","GEMIN7","gem nuclear organelle associated protein 7 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000142549","IGLON5","IgLON family member 5 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000142606","MMEL1","membrane metalloendopeptidase like 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143119","CD53","CD53 molecule ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143125","PROK1","prokineticin 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143126","CELSR2","cadherin EGF LAG seven-pass G-type receptor 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143158","MPC2","mitochondrial pyruvate carrier 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143179","UCK2","uridine-cytidine kinase 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143195","ILDR2","immunoglobulin like domain containing receptor 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143319","ISG20L2","interferon stimulated exonuclease gene 20 like 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143321","HDGF","heparin binding growth factor ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143324","XPR1","xenotropic and polytropic retrovirus receptor 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143344","RGL1","ral guanine nucleotide dissociation stimulator like 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143363","PRUNE1","prune exopolyphosphatase 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143374","TARS2","threonyl-tRNA synthetase 2, mitochondrial ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143382","ADAMTSL4","ADAMTS like 4 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143434","SEMA6C","semaphorin 6C ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143494","VASH2","vasohibin 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143520","FLG2","filaggrin 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143546","S100A8","S100 calcium binding protein A8 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143556","S100A7","S100 calcium binding protein A7 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143612","C1orf43","chromosome 1 open reading frame 43 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143748","NVL","nuclear VCP like ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143801","PSEN2","presenilin 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143851","PTPN7","protein tyrosine phosphatase non-receptor type 7 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000143867","OSR1","odd-skipped related transcription factor 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144040","SFXN5","sideroflexin 5 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144057","ST6GAL2","ST6 beta-galactoside alpha-2,6-sialyltransferase 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144228","SPOPL","speckle type BTB/POZ protein like ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144290","SLC4A10","solute carrier family 4 member 10 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144481","TRPM8","transient receptor potential cation channel subfamily M member 8 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144655","CSRNP1","cysteine and serine rich nuclear protein 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144724","PTPRG","protein tyrosine phosphatase receptor type G ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144802","NFKBIZ","NFKB inhibitor zeta ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144867","SRPRB","SRP receptor subunit beta ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000144908","ALDH1L1","aldehyde dehydrogenase 1 family member L1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145016","RUBCN","rubicon autophagy regulator ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145029","NICN1","nicolin 1, tubulin polyglutamylase complex subunit ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145050","MANF","mesencephalic astrocyte derived neurotrophic factor ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145103","ILDR1","immunoglobulin like domain containing receptor 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145194","ECE2","endothelin converting enzyme 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145244","CORIN","corin, serine peptidase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145390","USP53","ubiquitin specific peptidase 53 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145423","SFRP2","secreted frizzled related protein 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145569","OTULINL","OTU deubiquitinase with linear linkage specificity like ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145681","HAPLN1","hyaluronan and proteoglycan link protein 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145703","IQGAP2","IQ motif containing GTPase activating protein 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145794","MEGF10","multiple EGF like domains 10 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145908","ZNF300","zinc finger protein 300 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145911","N4BP3","NEDD4 binding protein 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000145990","GFOD1","Gfo/Idh/MocA-like oxidoreductase domain containing 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146006","LRRTM2","leucine rich repeat transmembrane neuronal 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146038","DCDC2","doublecortin domain containing 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146054","TRIM7","tripartite motif containing 7 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146067","FAM193B","family with sequence similarity 193 member B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146147","MLIP","muscular LMNA interacting protein ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146197","SCUBE3","signal peptide, CUB domain and EGF like domain containing 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146232","NFKBIE","NFKB inhibitor epsilon ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146278","PNRC1","proline rich nuclear receptor coactivator 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146374","RSPO3","R-spondin 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146410","MTFR2","mitochondrial fission regulator 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146476","ARMT1","acidic residue methyltransferase 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146670","CDCA5","cell division cycle associated 5 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146733","PSPH","phosphoserine phosphatase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146755","TRIM50","tripartite motif containing 50 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146757","ZNF92","zinc finger protein 92 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146839","ZAN","zonadhesin ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146950","SHROOM2","shroom family member 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000146955","RAB19","RAB19, member RAS oncogene family ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147119","CHST7","carbohydrate sulfotransferase 7 ","protein_coding","9",0,1,50,"Terminal"
"ENSG00000147206","NXF3","nuclear RNA export factor 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147256","ARHGAP36","Rho GTPase activating protein 36 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147454","SLC25A37","solute carrier family 25 member 37 ","protein_coding","1",0,1,29,"Terminal"
"ENSG00000147485","PXDNL","peroxidasin like ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147588","PMP2","peripheral myelin protein 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147676","MAL2","mal, T cell differentiation protein 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147724","FAM135B","family with sequence similarity 135 member B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147804","SLC39A4","solute carrier family 39 member 4 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000147912","FBXO10","F-box protein 10 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148154","UGCG","UDP-glucose ceramide glucosyltransferase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148288","GBGT1","globoside alpha-1,3-N-acetylgalactosaminyltransferase 1 (FORS blood group) ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148346","LCN2","lipocalin 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148384","INPP5E","inositol polyphosphate-5-phosphatase E ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148483","TMEM236","transmembrane protein 236 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148516","ZEB1","zinc finger E-box binding homeobox 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148541","FAM13C","family with sequence similarity 13 member C ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148702","HABP2","hyaluronan binding protein 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148832","PAOX","polyamine oxidase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148948","LRRC4C","leucine rich repeat containing 4C ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000148985","PGAP2","post-GPI attachment to proteins 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149050","ZNF214","zinc finger protein 214 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149124","GLYAT","glycine-N-acyltransferase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149243","KLHL35","kelch like family member 35 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149328","GLB1L2","galactosidase beta 1 like 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149451","ADAM33","ADAM metallopeptidase domain 33 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149476","TKFC","triokinase and FMN cyclase ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149571","KIRREL3","kirre like nephrin family adhesion molecule 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149582","TMEM25","transmembrane protein 25 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149634","SPATA25","spermatogenesis associated 25 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149798","CDC42EP2","CDC42 effector protein 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000149926","TLCD3B","TLC domain containing 3B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000150510","FAM124A","family with sequence similarity 124 member A ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000150556","LYPD6B","LY6/PLAUR domain containing 6B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000150667","FSIP1","fibrous sheath interacting protein 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000150687","PRSS23","serine protease 23 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000150873","C2orf50","chromosome 2 open reading frame 50 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000150938","CRIM1","cysteine rich transmembrane BMP regulator 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151025","GPR158","G protein-coupled receptor 158 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151364","KCTD14","potassium channel tetramerization domain containing 14 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151365","THRSP","thyroid hormone responsive ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151376","ME3","malic enzyme 3 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151458","ANKRD50","ankyrin repeat domain containing 50 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151490","PTPRO","protein tyrosine phosphatase receptor type O ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151575","TEX9","testis expressed 9 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151623","NR3C2","nuclear receptor subfamily 3 group C member 2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151632","AKR1C2","aldo-keto reductase family 1 member C2 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151715","TMEM45B","transmembrane protein 45B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000151726","ACSL1","acyl-CoA synthetase long chain family member 1 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000152049","KCNE4","potassium voltage-gated channel subfamily E regulatory subunit 4 ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000152076","CCDC74B","coiled-coil domain containing 74B ","protein_coding","1",0,1,50,"Terminal"
"ENSG00000152092","ASTN1","astrotactin 1 ","protein_coding","1",0,1,50,"Terminal"
