"","gene_id","gene_name","unstranded_1"
"58526","ENSG00000286093.1","AC022267.1",22
"58527","ENSG00000286095.1","SPEGNB",1
"58528","ENSG00000286096.1","GPC3-AS1",0
"58529","ENSG00000286097.1","AC108517.2",0
"58530","ENSG00000286098.1","AC008770.4",0
"58531","ENSG00000286099.1","AL390800.1",0
"58532","ENSG00000286100.1","AL008725.1",2
"58533","ENSG00000286101.1","AC093894.2",0
"58534","ENSG00000286102.1","FAM246A",0
"58535","ENSG00000286103.1","AC124864.2",0
"58536","ENSG00000286104.1","AC016629.3",0
"58537","ENSG00000286105.1","AL353579.1",0
"58538","ENSG00000286106.1","NOTCH2NLR",1
"58539","ENSG00000286107.1","AC007655.2",1
"58540","ENSG00000286108.1","AL359916.1",6
"58541","ENSG00000286109.1","AL357972.1",2
"58542","ENSG00000286110.1","AC090983.2",0
"58543","ENSG00000286111.1","AC116362.2",0
"58544","ENSG00000286112.1","AL441992.2",5
"58545","ENSG00000286113.1","AC022868.1",7
"58546","ENSG00000286114.1","AL603764.1",0
"58547","ENSG00000286115.1","AC010092.1",58
"58548","ENSG00000286116.1","AL157394.3",5
"58549","ENSG00000286117.2","AL121894.3",0
"58550","ENSG00000286118.1","AC234031.1",3
"58551","ENSG00000286119.1","AC114798.1",0
"58552","ENSG00000286120.1","AC006158.2",0
"58553","ENSG00000286121.1","AC093298.2",1
"58554","ENSG00000286122.1","AC016074.2",7
"58555","ENSG00000286123.1","AL049828.2",6
"58556","ENSG00000286124.1","AC084277.1",0
"58557","ENSG00000286125.1","AC006115.2",15
"58558","ENSG00000286126.1","AP001095.1",0
"58559","ENSG00000286127.1","AP000553.8",1
"58560","ENSG00000286128.1","AC022413.2",0
"58561","ENSG00000286129.1","AC245060.7",46
"58562","ENSG00000286130.1","AC006040.1",0
"58563","ENSG00000286131.1","AC083977.1",0
"58564","ENSG00000286132.1","AC022415.2",54
"58565","ENSG00000286133.2","AC093817.2",243
"58566","ENSG00000286134.2","AC114930.1",1
"58567","ENSG00000286135.1","AL603764.2",0
"58568","ENSG00000286136.2","AC107071.1",16
"58569","ENSG00000286137.1","SPDYE14",0
"58570","ENSG00000286138.1","AC010336.7",25
"58571","ENSG00000286140.1","DERPC",0
"58572","ENSG00000286141.1","AC097480.2",0
"58573","ENSG00000286142.2","AL122018.2",0
"58574","ENSG00000286143.1","AC053503.6",0
"58575","ENSG00000286144.1","Z97056.2",24
"58576","ENSG00000286145.2","AC068282.1",22
"58577","ENSG00000286146.1","FP236383.9",0
"58578","ENSG00000286147.1","AC092445.1",2
"58579","ENSG00000286148.1","FP236383.10",0
"58580","ENSG00000286149.1","FP236383.11",0
"58581","ENSG00000286150.1","AC097459.1",0
"58582","ENSG00000286151.1","AL732406.1",0
"58583","ENSG00000286152.1","AC096555.1",1
"58584","ENSG00000286153.1","AP000331.1",1
"58585","ENSG00000286154.1","AC009974.2",3
"58586","ENSG00000286155.1","FP671120.10",0
"58587","ENSG00000286156.1","AC026273.1",350
"58588","ENSG00000286157.1","AC011467.6",7
"58589","ENSG00000286158.1","AL034548.2",97
"58590","ENSG00000286159.1","AL035106.1",1
"58591","ENSG00000286160.2","AC113618.2",1
"58592","ENSG00000286161.1","AC104066.4",0
"58593","ENSG00000286162.2","AL162253.2",93
"58594","ENSG00000286163.1","AC002377.1",2
"58595","ENSG00000286164.1","AC034222.2",1
"58596","ENSG00000286165.1","AC012488.2",0
"58597","ENSG00000286167.1","AC105402.1",16
"58598","ENSG00000286168.2","AC024937.3",22
"58599","ENSG00000286170.1","AC011233.2",0
"58600","ENSG00000286171.1","AC073140.1",4
"58601","ENSG00000286172.1","RNVU1-8",7
"58602","ENSG00000286173.1","AC006158.3",0
"58603","ENSG00000286174.1","AL596330.1",1
"58604","ENSG00000286175.1","FAM246B",0
"58605","ENSG00000286176.2","AC116317.1",11
"58606","ENSG00000286177.1","AC011462.5",62
"58607","ENSG00000286178.1","FP236383.12",0
"58608","ENSG00000286179.1","AL139351.2",0
"58609","ENSG00000286180.1","AC073140.2",11
"58610","ENSG00000286181.1","AC232271.3",20
"58611","ENSG00000286182.1","AC112172.2",1
"58612","ENSG00000286183.1","AC124861.2",0
"58613","ENSG00000286185.1","AC242842.3",0
"58614","ENSG00000286186.1","AC018445.5",2
"58615","ENSG00000286187.1","AC024236.1",0
"58616","ENSG00000286188.1","AC023787.1",0
"58617","ENSG00000286189.1","AC108021.1",6
"58618","ENSG00000286190.2","AC055839.2",289
"58619","ENSG00000286191.1","AL158195.1",1
"58620","ENSG00000286192.1","AC069288.1",0
"58621","ENSG00000286193.2","AC025449.2",57
"58622","ENSG00000286194.1","AC138207.9",17
"58623","ENSG00000286195.1","AC007666.2",0
"58624","ENSG00000286196.1","AL162586.2",4
"58625","ENSG00000286197.1","AC084364.3",0
"58626","ENSG00000286198.1","AL606753.2",2
"58627","ENSG00000286199.1","AC008281.1",0
"58628","ENSG00000286201.1","AC011751.1",0
"58629","ENSG00000286202.1","AC068616.1",0
"58630","ENSG00000286203.1","AL158152.1",2
"58631","ENSG00000286204.1","AC025475.2",0
"58632","ENSG00000286205.1","AC139887.5",0
"58633","ENSG00000286206.1","AC097499.2",3
"58634","ENSG00000286207.1","AC012443.2",108
"58635","ENSG00000286208.1","AC093838.1",8
"58636","ENSG00000286209.1","AC005252.4",1
"58637","ENSG00000286210.1","AL161640.2",0
"58638","ENSG00000286211.1","AC098817.1",0
"58639","ENSG00000286212.2","AC097654.1",2
"58640","ENSG00000286213.1","AC092803.2",0
"58641","ENSG00000286214.1","AUXG01000058.1",406
"58642","ENSG00000286215.1","AL356534.1",249
"58643","ENSG00000286216.1","AC104335.1",59
"58644","ENSG00000286217.2","LINC00279",0
"58645","ENSG00000286218.2","AC005040.2",0
"58646","ENSG00000286219.1","NOTCH2NLC",28
"58647","ENSG00000286220.1","AC007546.3",21
"58648","ENSG00000286221.1","AC009070.1",0
"58649","ENSG00000286222.1","AP001255.1",0
"58650","ENSG00000286223.1","AC064836.3",62
"58651","ENSG00000286224.1","AP000471.1",0
"58652","ENSG00000286225.1","AC079163.2",0
"58653","ENSG00000286226.1","AC093849.3",1
"58654","ENSG00000286227.1","AC011754.2",0
"58655","ENSG00000286228.1","SPDYE11",0
"58656","ENSG00000286229.1","AL133335.1",1
"58657","ENSG00000286230.1","AC010327.7",1
"58658","ENSG00000286231.1","AL445423.3",0
"58659","ENSG00000286232.1","AL365229.1",0
"58660","ENSG00000286233.1","AC087885.1",0
"58661","ENSG00000286234.1","AC079790.2",10
"58662","ENSG00000286235.1","AL035461.3",0
"58663","ENSG00000286236.1","AC018755.5",0
"58664","ENSG00000286237.1","ARMCX5-GPRASP2",2
"58665","ENSG00000286238.1","AC106821.2",0
"58666","ENSG00000286239.1","AC093884.1",0
"58667","ENSG00000286240.1","AL034422.1",3
"58668","ENSG00000286241.1","AC080089.2",4
"58669","ENSG00000286242.1","AC018797.3",24
"58670","ENSG00000286243.1","AL442644.2",0
"58671","ENSG00000286244.1","AC073046.3",25
"58672","ENSG00000286245.1","AC125437.3",0
"58673","ENSG00000286246.1","AC130404.2",0
"58674","ENSG00000286247.1","AC009494.2",0
"58675","ENSG00000286248.1","AC069209.2",6
"58676","ENSG00000286249.1","AC016743.1",0
"58677","ENSG00000286250.1","AL161945.1",0
"58678","ENSG00000286251.2","AC097528.1",23
"58679","ENSG00000286252.1","FP671120.11",0
"58680","ENSG00000286253.1","AC096763.1",1
"58681","ENSG00000286254.1","AC091889.1",0
"58682","ENSG00000286255.1","FO082796.2",0
"58683","ENSG00000286256.2","AC084871.3",5
"58684","ENSG00000286257.2","AL137100.3",2
"58685","ENSG00000286258.1","AC089983.2",0
"58686","ENSG00000286259.1","AC078820.2",3
"58687","ENSG00000286260.1","AC092604.1",1
"58688","ENSG00000286262.1","BX322557.2",0
"58689","ENSG00000286263.1","AL391832.4",0
"58690","ENSG00000286264.2","AP001453.3",77
"58691","ENSG00000286266.1","AC104370.1",2
"58692","ENSG00000286267.1","FP236383.13",0
"58693","ENSG00000286268.1","AF196969.1",4
"58694","ENSG00000286269.1","AC092661.1",0
"58695","ENSG00000286270.2","AL591074.2",0
"58696","ENSG00000286271.2","AC008945.2",1348
"58697","ENSG00000286272.1","AC093843.2",49
"58698","ENSG00000286273.1","AC078816.1",0
"58699","ENSG00000286274.1","AC008679.1",1
"58700","ENSG00000286275.1","AC061979.1",0
"58701","ENSG00000286276.1","AL390066.2",0
"58702","ENSG00000286277.1","AL009177.1",13
"58703","ENSG00000286278.1","AL136096.1",0
"58704","ENSG00000286279.1","AC108721.2",0
"58705","ENSG00000286280.1","AC108063.2",1
"58706","ENSG00000286281.1","AL353152.2",14
"58707","ENSG00000286282.1","AC021733.4",0
"58708","ENSG00000286283.1","AC016383.3",0
"58709","ENSG00000286284.1","AL590681.1",0
"58710","ENSG00000286285.1","AL138778.1",11
"58711","ENSG00000286286.1","AL158065.1",0
"58712","ENSG00000286288.1","AL109809.4",4
"58713","ENSG00000286289.1","AL133482.1",2
"58714","ENSG00000286290.1","AC011593.1",0
"58715","ENSG00000286291.1","AC004047.1",0
"58716","ENSG00000286292.1","AC099343.3",3
"58717","ENSG00000286293.1","AP005901.5",2
"58718","ENSG00000286294.1","AC107398.5",0
"58719","ENSG00000286295.1","AL450307.1",0
"58720","ENSG00000286296.1","AC018445.6",0
"58721","ENSG00000286297.1","AC006445.3",0
"58722","ENSG00000286299.1","AL121938.1",141
"58723","ENSG00000286300.1","AC007350.1",1
"58724","ENSG00000286301.1","AL662873.1",1
"58725","ENSG00000286302.1","AC084724.1",6
"58726","ENSG00000286303.1","AC007528.1",3
"58727","ENSG00000286305.1","AC004893.2",32
"58728","ENSG00000286306.1","AL139811.1",0
"58729","ENSG00000286307.1","AC017028.1",1
"58730","ENSG00000286308.1","AC084114.1",1
"58731","ENSG00000286309.1","AL160410.1",0
"58732","ENSG00000286310.1","AC008443.6",2
"58733","ENSG00000286311.1","AL034550.3",59
"58734","ENSG00000286312.1","AL157769.1",5
"58735","ENSG00000286313.1","AL360178.1",11
"58736","ENSG00000286314.1","AC010359.3",25
"58737","ENSG00000286315.1","AC087175.1",24
"58738","ENSG00000286316.1","Z93020.1",9
"58739","ENSG00000286317.1","AC117469.1",0
"58740","ENSG00000286318.1","AC096576.7",3
"58741","ENSG00000286319.1","AL135978.1",18
"58742","ENSG00000286320.1","AC108053.1",26
"58743","ENSG00000286321.1","AC093791.2",0
"58744","ENSG00000286322.1","AL356218.2",0
"58745","ENSG00000286323.1","AC004080.17",0
"58746","ENSG00000286324.1","AL033381.3",1
"58747","ENSG00000286325.1","AC124861.3",0
"58748","ENSG00000286326.1","Z95115.2",0
"58749","ENSG00000286327.1","AL035427.2",8
"58750","ENSG00000286328.1","AC079052.1",0
"58751","ENSG00000286329.1","AC108690.1",1
"58752","ENSG00000286330.1","AL353660.1",11
"58753","ENSG00000286331.1","AC011388.1",45
"58754","ENSG00000286332.1","AL353637.2",2
"58755","ENSG00000286333.1","AC004828.2",2
"58756","ENSG00000286334.1","AL161430.1",27
"58757","ENSG00000286335.1","AC009230.1",28
"58758","ENSG00000286337.1","AC025370.2",73
"58759","ENSG00000286338.1","AC099487.2",1
"58760","ENSG00000286339.1","Z99496.1",8
"58761","ENSG00000286340.1","AL356776.2",104
"58762","ENSG00000286341.1","AP002762.3",3
"58763","ENSG00000286342.1","AC073210.3",18
"58764","ENSG00000286343.1","AL359436.1",0
"58765","ENSG00000286344.1","AL357127.2",1
"58766","ENSG00000286345.1","AP002001.3",0
"58767","ENSG00000286346.1","AC021613.3",2
"58768","ENSG00000286347.1","AC114802.1",1
"58769","ENSG00000286348.1","AC084834.1",8
"58770","ENSG00000286349.1","AC108471.3",3
"58771","ENSG00000286350.1","AC091393.2",0
"58772","ENSG00000286351.1","AC046129.1",5
"58773","ENSG00000286352.1","AC104451.2",3
"58774","ENSG00000286353.1","AC115282.1",0
"58775","ENSG00000286354.1","AC079384.2",0
"58776","ENSG00000286355.1","AL355834.2",4
"58777","ENSG00000286356.1","AC135726.1",0
"58778","ENSG00000286357.1","AC106742.1",0
"58779","ENSG00000286358.1","AC096647.1",69
"58780","ENSG00000286359.1","AL844892.1",0
"58781","ENSG00000286360.1","AC107081.3",40
"58782","ENSG00000286361.1","AC092944.3",4
"58783","ENSG00000286362.1","AP005717.2",10
"58784","ENSG00000286363.1","AC087427.1",0
"58785","ENSG00000286364.1","AL512308.1",0
"58786","ENSG00000286365.1","AP000553.9",22
"58787","ENSG00000286366.1","AC005052.2",72
"58788","ENSG00000286367.1","AC000072.1",2
"58789","ENSG00000286368.1","AL031767.2",0
"58790","ENSG00000286369.1","AP002813.1",48
"58791","ENSG00000286370.1","AC064856.1",3
"58792","ENSG00000286371.1","AC097450.1",1
"58793","ENSG00000286372.1","AL449223.1",20
"58794","ENSG00000286373.1","AC022387.2",15
"58795","ENSG00000286374.1","AP001999.3",0
"58796","ENSG00000286375.1","AL512590.3",0
"58797","ENSG00000286376.1","AC006041.2",2
"58798","ENSG00000286377.1","AC114964.2",0
"58799","ENSG00000286378.1","AL713852.2",0
"58800","ENSG00000286379.1","AL591845.1",35
"58801","ENSG00000286380.1","AC084864.2",2
"58802","ENSG00000286381.1","AL078622.1",4
"58803","ENSG00000286382.1","AC090707.2",0
"58804","ENSG00000286383.1","AC096645.1",6
"58805","ENSG00000286384.1","AC019159.2",0
"58806","ENSG00000286385.1","AL445255.1",0
"58807","ENSG00000286386.1","AC005888.1",0
"58808","ENSG00000286387.1","AC007432.1",0
"58809","ENSG00000286388.1","AC026748.7",1353
"58810","ENSG00000286389.1","AL731702.1",88
"58811","ENSG00000286390.1","AC002465.1",0
"58812","ENSG00000286391.1","AL592078.2",1
"58813","ENSG00000286393.1","Z97192.4",62
"58814","ENSG00000286394.1","AC117373.2",0
"58815","ENSG00000286395.1","AL158038.1",0
"58816","ENSG00000286396.1","AC023049.1",0
"58817","ENSG00000286397.1","AC115220.2",0
"58818","ENSG00000286398.1","AL360013.3",0
"58819","ENSG00000286399.1","AC104634.1",0
"58820","ENSG00000286400.1","AC110926.1",0
"58821","ENSG00000286401.1","AC069547.2",5
"58822","ENSG00000286402.1","AC090629.1",1
"58823","ENSG00000286403.1","AC010378.1",2
"58824","ENSG00000286404.1","AC011228.2",1
"58825","ENSG00000286405.1","AL132799.1",0
"58826","ENSG00000286406.1","AC138776.1",24
"58827","ENSG00000286407.1","AC004863.1",23
"58828","ENSG00000286408.1","AC113410.4",56
"58829","ENSG00000286409.1","AL391839.3",1
"58830","ENSG00000286410.1","AC089985.1",0
"58831","ENSG00000286411.1","AC002458.1",3
"58832","ENSG00000286412.1","AC007682.1",0
"58833","ENSG00000286413.1","AL355501.1",2
"58834","ENSG00000286414.1","AL390791.1",0
"58835","ENSG00000286415.1","AC017050.1",2
"58836","ENSG00000286416.1","AL442067.3",94
"58837","ENSG00000286417.1","AL133334.1",1
"58838","ENSG00000286418.1","AC018716.2",0
"58839","ENSG00000286419.1","AC097637.3",0
"58840","ENSG00000286420.1","AC093796.1",6
"58841","ENSG00000286421.1","AL360013.4",1
"58842","ENSG00000286422.2","AL445984.2",0
"58843","ENSG00000286423.1","AC004817.5",30
"58844","ENSG00000286424.1","AL157996.2",1
"58845","ENSG00000286425.1","AL773573.1",0
"58846","ENSG00000286426.1","AC090936.1",1
"58847","ENSG00000286427.1","AC009486.2",2
"58848","ENSG00000286428.1","AL161731.1",0
"58849","ENSG00000286429.1","BX004807.1",4
"58850","ENSG00000286430.1","AC020558.6",10
"58851","ENSG00000286431.1","BX842570.1",520
"58852","ENSG00000286432.1","AC109472.1",0
"58853","ENSG00000286433.1","AL020997.4",3
"58854","ENSG00000286434.1","AC007656.4",0
"58855","ENSG00000286435.1","AC025048.7",0
"58856","ENSG00000286436.1","AC099654.11",0
"58857","ENSG00000286437.1","AF111169.4",20
"58858","ENSG00000286438.1","AL591115.1",0
"58859","ENSG00000286439.1","AL354916.1",0
"58860","ENSG00000286440.1","Z97056.3",0
"58861","ENSG00000286441.1","AC016575.2",0
"58862","ENSG00000286442.1","AL512603.1",1
"58863","ENSG00000286443.1","AC091178.2",49
"58864","ENSG00000286444.1","AL035661.2",5
"58865","ENSG00000286445.1","AL355334.2",31
"58866","ENSG00000286446.1","AL353688.1",1
"58867","ENSG00000286447.1","AC109782.1",128
"58868","ENSG00000286448.1","AP006222.2",4
"58869","ENSG00000286449.1","AC016590.4",256
"58870","ENSG00000286450.1","AC021573.1",2
"58871","ENSG00000286451.1","AL499602.1",121
"58872","ENSG00000286452.1","AL355596.2",0
"58873","ENSG00000286453.1","AC012081.2",0
"58874","ENSG00000286454.1","AC091893.2",0
"58875","ENSG00000286455.1","AL162400.3",0
"58876","ENSG00000286456.1","AC016769.5",463
"58877","ENSG00000286457.1","AC009560.3",15
"58878","ENSG00000286458.1","AC083870.1",3
"58879","ENSG00000286459.1","AP006287.3",0
"58880","ENSG00000286460.1","AC006538.4",1
"58881","ENSG00000286461.1","AC024730.1",0
"58882","ENSG00000286462.1","AC092850.2",1
"58883","ENSG00000286463.1","AP002755.1",0
"58884","ENSG00000286464.1","AL583809.1",1
"58885","ENSG00000286465.1","AC068408.2",0
"58886","ENSG00000286466.1","AC069280.2",0
"58887","ENSG00000286467.1","AC108052.1",0
"58888","ENSG00000286468.1","AC010251.1",0
"58889","ENSG00000286469.1","AL445668.1",0
"58890","ENSG00000286470.1","AL034427.1",0
"58891","ENSG00000286471.1","AC027250.2",27
"58892","ENSG00000286472.1","AL035252.5",5
"58893","ENSG00000286473.1","AC133485.7",4
"58894","ENSG00000286474.1","AL355672.1",0
"58895","ENSG00000286475.1","AL592156.1",8
"58896","ENSG00000286476.1","AC079030.1",1
"58897","ENSG00000286477.1","AC095038.4",0
"58898","ENSG00000286478.1","AC007130.1",3
"58899","ENSG00000286479.1","AL132718.1",2
"58900","ENSG00000286480.1","AC009501.2",3
"58901","ENSG00000286481.1","AC011246.1",4
"58902","ENSG00000286482.1","AL117344.2",28
"58903","ENSG00000286483.1","AL121762.1",2
"58904","ENSG00000286484.1","AC021451.2",0
"58905","ENSG00000286485.1","Z80897.1",12
"58906","ENSG00000286486.1","AL590483.4",0
"58907","ENSG00000286487.1","AC006398.1",1
"58908","ENSG00000286488.1","AC103858.3",5
"58909","ENSG00000286489.1","AC010789.2",23
"58910","ENSG00000286490.1","AC067942.4",0
"58911","ENSG00000286491.1","AL023553.1",1
"58912","ENSG00000286492.1","AC117509.1",3
"58913","ENSG00000286493.1","AC069214.1",1
"58914","ENSG00000286494.1","AC022325.2",0
"58915","ENSG00000286495.1","AC092079.2",0
"58916","ENSG00000286496.1","AL359764.1",2
"58917","ENSG00000286497.1","AP001924.2",0
"58918","ENSG00000286498.1","AL132982.1",10
"58919","ENSG00000286499.1","AP006219.2",0
"58920","ENSG00000286500.1","AL512643.2",0
"58921","ENSG00000286501.1","AC018545.1",15
"58922","ENSG00000286502.1","AL645768.1",3
"58923","ENSG00000286503.1","AC008462.1",1
"58924","ENSG00000286504.1","AC092745.4",3
"58925","ENSG00000286505.1","AC087468.2",0
"58926","ENSG00000286506.1","FP325317.2",0
"58927","ENSG00000286507.1","AC004947.3",0
"58928","ENSG00000286508.1","AC000050.2",3
"58929","ENSG00000286509.1","AC026408.1",0
"58930","ENSG00000286510.1","AC018695.8",0
"58931","ENSG00000286511.1","Z95118.2",47
"58932","ENSG00000286512.1","AL031768.2",13
"58933","ENSG00000286513.1","AC010982.2",0
"58934","ENSG00000286514.1","AL355870.2",3
"58935","ENSG00000286515.1","AC142116.2",1
"58936","ENSG00000286516.1","AC106719.1",0
"58937","ENSG00000286517.1","AP000696.2",2
"58938","ENSG00000286518.1","AL354743.1",0
"58939","ENSG00000286519.1","AC009236.1",0
"58940","ENSG00000286520.1","AC079851.1",1
"58941","ENSG00000286521.1","AC107881.1",1
"58942","ENSG00000286522.2","H3C2",251
"58943","ENSG00000286523.1","AL022151.1",23
"58944","ENSG00000286524.1","AC092567.2",6
"58945","ENSG00000286525.1","AC023787.2",1
"58946","ENSG00000286526.1","AC007652.2",0
"58947","ENSG00000286527.1","AL161665.2",0
"58948","ENSG00000286528.1","AC099506.3",0
"58949","ENSG00000286529.1","AC090398.2",63
"58950","ENSG00000286530.1","AC108057.1",0
"58951","ENSG00000286531.1","AC097015.1",3
"58952","ENSG00000286532.1","PARTICL",221
"58953","ENSG00000286533.1","AL078604.4",0
"58954","ENSG00000286534.1","AC021683.6",25
"58955","ENSG00000286535.1","AC139019.1",90
"58956","ENSG00000286536.1","AL591506.1",33
"58957","ENSG00000286537.1","AL512655.1",0
"58958","ENSG00000286538.1","AC008798.2",13
"58959","ENSG00000286539.1","AC073973.1",1
"58960","ENSG00000286540.1","AL096854.1",35
"58961","ENSG00000286541.1","AC105941.1",0
"58962","ENSG00000286542.1","AC124242.3",0
"58963","ENSG00000286543.1","AC138409.3",6
"58964","ENSG00000286544.1","AL359502.2",3
"58965","ENSG00000286545.1","AC092645.2",154
"58966","ENSG00000286546.1","AL079338.1",8251
"58967","ENSG00000286547.1","AL157938.4",1
"58968","ENSG00000286548.1","AL596214.1",32
"58969","ENSG00000286549.1","AP001631.2",8
"58970","ENSG00000286550.1","AL591002.1",3
"58971","ENSG00000286551.1","AL355836.2",0
"58972","ENSG00000286552.1","AL390839.1",0
"58973","ENSG00000286553.1","AL357075.2",8
"58974","ENSG00000286554.1","AC021451.3",0
"58975","ENSG00000286555.1","AP003065.1",51
"58976","ENSG00000286556.1","AC091838.1",15
"58977","ENSG00000286557.1","AC104088.2",2
"58978","ENSG00000286558.1","AC098679.4",7
"58979","ENSG00000286559.1","AC099845.1",1
"58980","ENSG00000286561.1","AC011092.3",3
"58981","ENSG00000286562.1","Z98742.4",2
"58982","ENSG00000286563.1","AC078983.1",3
"58983","ENSG00000286564.1","AL593844.1",1
"58984","ENSG00000286565.1","AC006348.1",6
"58985","ENSG00000286566.1","AC023511.3",0
"58986","ENSG00000286567.1","AC092825.1",0
"58987","ENSG00000286568.1","AC007879.5",0
"58988","ENSG00000286569.1","AC245427.2",1
"58989","ENSG00000286570.1","AC104304.3",2
