"gene","p.fisher","q.fisher"
"SNURF",NA,NA
"SNW1",NA,NA
"SNX1",NA,NA
"SNX10",NA,NA
"SNX11",NA,NA
"SNX12",NA,NA
"SNX13",NA,NA
"SNX14",NA,NA
"SNX15",NA,NA
"SNX16",NA,NA
"SNX17",NA,NA
"SNX18",NA,NA
"SNX19",NA,NA
"SNX2",NA,NA
"SNX20",NA,NA
"SNX21",NA,NA
"SNX22",NA,NA
"SNX24",NA,NA
"SNX25",NA,NA
"SNX27",NA,NA
"SNX29",NA,NA
"SNX3",NA,NA
"SNX30",NA,NA
"SNX31",NA,NA
"SNX32",NA,NA
"SNX33",NA,NA
"SNX4",NA,NA
"SNX5",NA,NA
"SNX6",NA,NA
"SNX7",NA,NA
"SNX8",NA,NA
"SNX9",NA,NA
"SOAT1",NA,NA
"SOAT2",NA,NA
"SOBP",NA,NA
"SOCS1",NA,NA
"SOCS2",NA,NA
"SOCS3",NA,NA
"SOCS4",NA,NA
"SOCS5",NA,NA
"SOCS6",NA,NA
"SOCS7",NA,NA
"SOD1",NA,NA
"SOD2",NA,NA
"SOD3",NA,NA
"SOHLH1",NA,NA
"SOHLH2",NA,NA
"SOLH",NA,NA
"SON",NA,NA
"SORBS1",NA,NA
"SORBS2",NA,NA
"SORBS3",NA,NA
"SORCS1",NA,NA
"SORCS2",NA,NA
"SORCS3",NA,NA
"SORD",NA,NA
"SORL1",NA,NA
"SORT1",NA,NA
"SOS1",NA,NA
"SOS2",NA,NA
"SOST",NA,NA
"SOSTDC1",NA,NA
"SOX1",NA,NA
"SOX10",NA,NA
"SOX11",NA,NA
"SOX12",NA,NA
"SOX13",NA,NA
"SOX14",NA,NA
"SOX15",NA,NA
"SOX17",NA,NA
"SOX18",NA,NA
"SOX2",NA,NA
"SOX21",NA,NA
"SOX3",NA,NA
"SOX30",NA,NA
"SOX4",NA,NA
"SOX5",NA,NA
"SOX6",NA,NA
"SOX7",NA,NA
"SOX8",NA,NA
"SOX9",NA,NA
"SP1",NA,NA
"SP100",NA,NA
"SP110",NA,NA
"SP140",NA,NA
"SP140L",NA,NA
"SP2",NA,NA
"SP3",NA,NA
"SP4",NA,NA
"SP5",NA,NA
"SP6",NA,NA
"SP7",NA,NA
"SP8",NA,NA
"SP9",NA,NA
"SPA17",NA,NA
"SPACA1",NA,NA
"SPACA3",NA,NA
"SPACA4",NA,NA
"SPACA5",NA,NA
"SPACA5B",NA,NA
"SPAG1",NA,NA
"SPAG11A",NA,NA
"SPAG11B",NA,NA
"SPAG16",NA,NA
"SPAG17",NA,NA
"SPAG4",NA,NA
"SPAG5",NA,NA
"SPAG6",NA,NA
"SPAG7",NA,NA
"SPAG8",NA,NA
"SPAG9",NA,NA
"SPAM1",NA,NA
"SPANXA1",NA,NA
"SPANXA2",NA,NA
"SPANXB1",NA,NA
"SPANXB2",NA,NA
"SPANXC",NA,NA
"SPANXD",NA,NA
"SPANXE",NA,NA
"SPANXF1",NA,NA
"SPANXN1",NA,NA
"SPANXN2",NA,NA
"SPANXN3",NA,NA
"SPANXN4",NA,NA
"SPANXN5",NA,NA
"SPARC",NA,NA
"SPARCL1",NA,NA
"SPAST",NA,NA
"SPATA1",NA,NA
"SPATA12",NA,NA
"SPATA13",NA,NA
"SPATA16",NA,NA
"SPATA17",NA,NA
"SPATA18",NA,NA
"SPATA19",NA,NA
"SPATA2",NA,NA
"SPATA20",NA,NA
"SPATA21",NA,NA
"SPATA22",NA,NA
"SPATA24",NA,NA
"SPATA2L",NA,NA
"SPATA3",NA,NA
"SPATA4",NA,NA
"SPATA5",NA,NA
"SPATA5L1",NA,NA
"SPATA6",NA,NA
"SPATA7",NA,NA
"SPATA8",NA,NA
"SPATA9",NA,NA
"SPATC1",NA,NA
"SPATS1",NA,NA
"SPATS2",NA,NA
"SPATS2L",NA,NA
"SPC24",NA,NA
"SPC25",NA,NA
"SPCS1",NA,NA
"SPCS2",NA,NA
"SPCS3",NA,NA
"SPDEF",NA,NA
"SPDYA",NA,NA
"SPDYC",NA,NA
"SPDYE1",NA,NA
"SPDYE2",NA,NA
"SPDYE2L",NA,NA
"SPDYE3",NA,NA
"SPDYE4",NA,NA
"SPDYE5",NA,NA
"SPDYE6",NA,NA
"SPEF1",NA,NA
"SPEF2",NA,NA
"SPEG",NA,NA
"SPEM1",NA,NA
"SPEN",NA,NA
"SPERT",NA,NA
"SPESP1",NA,NA
"SPG11",NA,NA
"SPG20",NA,NA
"SPG21",NA,NA
"SPG7",NA,NA
"SPHAR",NA,NA
"SPHK1",NA,NA
"SPHK2",NA,NA
"SPHKAP",NA,NA
"SPI1",NA,NA
"SPIB",NA,NA
"SPIC",NA,NA
"SPIN1",NA,NA
"SPIN2A",NA,NA
"SPIN2B",NA,NA
"SPIN3",NA,NA
"SPIN4",NA,NA
"SPINK1",NA,NA
"SPINK13",NA,NA
"SPINK14",NA,NA
"SPINK2",NA,NA
"SPINK4",NA,NA
"SPINK5",NA,NA
"SPINK6",NA,NA
"SPINK7",NA,NA
"SPINK8",NA,NA
"SPINK9",NA,NA
"SPINLW1",NA,NA
"SPINT1",NA,NA
"SPINT2",NA,NA
"SPINT3",NA,NA
"SPINT4",NA,NA
"SPIRE1",NA,NA
"SPIRE2",NA,NA
"SPN",NA,NA
"SPNS1",NA,NA
"SPNS2",NA,NA
"SPNS3",NA,NA
"SPO11",NA,NA
"SPOCD1",NA,NA
"SPOCK1",NA,NA
"SPOCK2",NA,NA
"SPOCK3",NA,NA
"SPON1",NA,NA
"SPON2",NA,NA
"SPOP",NA,NA
"SPOPL",NA,NA
"SPP1",NA,NA
"SPP2",NA,NA
"SPPL2A",NA,NA
"SPPL2B",NA,NA
"SPPL3",NA,NA
"SPR",NA,NA
"SPRED1",NA,NA
"SPRED2",NA,NA
"SPRED3",NA,NA
"SPRN",NA,NA
"SPRR1A",NA,NA
"SPRR1B",NA,NA
"SPRR2A",NA,NA
"SPRR2B",NA,NA
"SPRR2D",NA,NA
"SPRR2E",NA,NA
"SPRR2F",NA,NA
"SPRR2G",NA,NA
"SPRR3",NA,NA
"SPRR4",NA,NA
"SPRY1",NA,NA
"SPRY2",NA,NA
"SPRY3",NA,NA
"SPRY4",NA,NA
"SPRYD3",NA,NA
"SPRYD4",NA,NA
"SPRYD5",NA,NA
"SPSB1",NA,NA
"SPSB2",NA,NA
"SPSB3",NA,NA
"SPSB4",NA,NA
"SPTA1",NA,NA
"SPTAN1",NA,NA
"SPTB",NA,NA
"SPTBN1",NA,NA
"SPTBN2",NA,NA
"SPTBN4",NA,NA
"SPTBN5",NA,NA
"SPTLC1",NA,NA
"SPTLC2",NA,NA
"SPTLC3",NA,NA
"SPTY2D1",NA,NA
"SPZ1",NA,NA
"SQLE",NA,NA
"SQRDL",NA,NA
"SQSTM1",NA,NA
"SR140",NA,NA
"SRA1",NA,NA
"SRBD1",NA,NA
"SRC",NA,NA
"SRCAP",NA,NA
"SRCIN1",NA,NA
"SRCRB4D",NA,NA
"SRD5A1",NA,NA
"SRD5A2",NA,NA
"SRD5A3",NA,NA
"SREBF1",NA,NA
"SREBF2",NA,NA
"SRF",NA,NA
"SRFBP1",NA,NA
"SRGAP1",NA,NA
"SRGAP2",NA,NA
"SRGAP3",NA,NA
"SRGN",NA,NA
"SRI",NA,NA
"SRL",NA,NA
"SRM",NA,NA
"SRMS",NA,NA
"SRP14",NA,NA
"SRP19",NA,NA
"SRP54",NA,NA
"SRP68",NA,NA
"SRP72",NA,NA
"SRP9",NA,NA
"SRPK1",NA,NA
"SRPK2",NA,NA
"SRPK3",NA,NA
"SRPR",NA,NA
"SRPRB",NA,NA
"SRPX",NA,NA
"SRPX2",NA,NA
"SRR",NA,NA
"SRRD",NA,NA
"SRRM1",NA,NA
"SRRM2",NA,NA
"SRRM3",NA,NA
"SRRM4",NA,NA
"SRRM5",NA,NA
"SRRT",NA,NA
"SRXN1",NA,NA
"SRY",NA,NA
"SS18",NA,NA
"SS18L1",NA,NA
"SS18L2",NA,NA
"SSB",NA,NA
"SSBP1",NA,NA
"SSBP2",NA,NA
"SSBP3",NA,NA
"SSBP4",NA,NA
"SSC5D",NA,NA
"SSFA2",NA,NA
"SSH1",NA,NA
"SSH2",NA,NA
"SSH3",NA,NA
"SSNA1",NA,NA
"SSPN",NA,NA
"SSPO",NA,NA
"SSR1",NA,NA
"SSR2",NA,NA
"SSR3",NA,NA
"SSR4",NA,NA
"SSRP1",NA,NA
"SSSCA1",NA,NA
"SST",NA,NA
"SSTR1",NA,NA
"SSTR2",NA,NA
"SSTR3",NA,NA
"SSTR4",NA,NA
"SSTR5",NA,NA
"SSU72",NA,NA
"SSX1",NA,NA
"SSX2",NA,NA
"SSX2B",NA,NA
"SSX2IP",NA,NA
"SSX3",NA,NA
"SSX4",NA,NA
"SSX4B",NA,NA
"SSX5",NA,NA
"SSX7",NA,NA
"ST13",NA,NA
"ST14",NA,NA
"ST18",NA,NA
"ST20",NA,NA
"ST3GAL1",NA,NA
"ST3GAL2",NA,NA
"ST3GAL3",NA,NA
"ST3GAL4",NA,NA
"ST3GAL5",NA,NA
"ST3GAL6",NA,NA
"ST5",NA,NA
"ST6GAL1",NA,NA
"ST6GAL2",NA,NA
"ST6GALNAC1",NA,NA
"ST6GALNAC2",NA,NA
"ST6GALNAC3",NA,NA
"ST6GALNAC4",NA,NA
"ST6GALNAC5",NA,NA
"ST6GALNAC6",NA,NA
"ST7",NA,NA
"ST7L",NA,NA
"ST8SIA1",NA,NA
"ST8SIA2",NA,NA
"ST8SIA3",NA,NA
"ST8SIA4",NA,NA
"ST8SIA5",NA,NA
"ST8SIA6",NA,NA
"STAB1",NA,NA
"STAB2",NA,NA
"STAC",NA,NA
"STAC2",NA,NA
"STAC3",NA,NA
"STAG1",NA,NA
"STAG2",NA,NA
"STAG3",NA,NA
"STAG3L1",NA,NA
"STAG3L2",NA,NA
"STAG3L3",NA,NA
"STAG3L4",NA,NA
"STAM",NA,NA
"STAM2",NA,NA
"STAMBP",NA,NA
"STAMBPL1",NA,NA
"STAP1",NA,NA
"STAP2",NA,NA
"STAR",NA,NA
"STARD10",NA,NA
"STARD13",NA,NA
"STARD3",NA,NA
"STARD3NL",NA,NA
"STARD4",NA,NA
"STARD5",NA,NA
"STARD6",NA,NA
"STARD7",NA,NA
"STARD8",NA,NA
"STARD9",NA,NA
"STAT1",NA,NA
"STAT2",NA,NA
"STAT3",NA,NA
"STAT4",NA,NA
"STAT5A",NA,NA
"STAT5B",NA,NA
"STAT6",NA,NA
"STATH",NA,NA
"STAU1",NA,NA
"STAU2",NA,NA
"STBD1",NA,NA
"STC1",NA,NA
"STC2",NA,NA
"STEAP1",NA,NA
"STEAP2",NA,NA
"STEAP3",NA,NA
"STEAP4",NA,NA
"STH",NA,NA
"STIL",NA,NA
"STIM1",NA,NA
"STIM2",NA,NA
"STIP1",NA,NA
"STK10",NA,NA
"STK11",NA,NA
"STK11IP",NA,NA
"STK16",NA,NA
"STK17A",NA,NA
"STK17B",NA,NA
"STK19",NA,NA
"STK24",NA,NA
"STK25",NA,NA
"STK3",NA,NA
"STK31",NA,NA
"STK32A",NA,NA
"STK32B",NA,NA
"STK32C",NA,NA
"STK33",NA,NA
"STK35",NA,NA
"STK36",NA,NA
"STK38",NA,NA
"STK38L",NA,NA
"STK39",NA,NA
"STK4",NA,NA
"STK40",NA,NA
"STMN1",NA,NA
"STMN2",NA,NA
"STMN3",NA,NA
"STMN4",NA,NA
"STOM",NA,NA
"STOML1",NA,NA
"STOML2",NA,NA
"STOML3",NA,NA
"STON1",NA,NA
"STON1-GTF2A1L",NA,NA
"STON2",NA,NA
"STOX1",NA,NA
"STOX2",NA,NA
"STRA13",NA,NA
"STRA6",NA,NA
"STRA8",NA,NA
"STRADA",NA,NA
"STRADB",NA,NA
"STRAP",NA,NA
"STRBP",NA,NA
"STRC",NA,NA
"STRN",NA,NA
"STRN3",NA,NA
"STRN4",NA,NA
"STS",NA,NA
"STT3A",NA,NA
"STT3B",NA,NA
"STUB1",NA,NA
"STX10",NA,NA
"STX11",NA,NA
"STX12",NA,NA
"STX16",NA,NA
"STX17",NA,NA
"STX18",NA,NA
"STX19",NA,NA
"STX1A",NA,NA
"STX1B",NA,NA
"STX2",NA,NA
"STX3",NA,NA
"STX4",NA,NA
"STX5",NA,NA
"STX6",NA,NA
"STX7",NA,NA
"STX8",NA,NA
"STXBP1",NA,NA
"STXBP2",NA,NA
"STXBP3",NA,NA
"STXBP4",NA,NA
"STXBP5",NA,NA
"STXBP5L",NA,NA
"STXBP6",NA,NA
"STYK1",NA,NA
"STYX",NA,NA
"STYXL1",NA,NA
"SUB1",NA,NA
"SUCLA2",NA,NA
"SUCLG1",NA,NA
"SUCLG2",NA,NA
"SUCNR1",NA,NA
"SUDS3",NA,NA
"SUFU",NA,NA
"SUGT1",NA,NA
"SULF1",NA,NA
"SULF2",NA,NA
"SULT1A1",NA,NA
"SULT1A2",NA,NA
"SULT1A3",NA,NA
"SULT1A4",NA,NA
"SULT1B1",NA,NA
"SULT1C2",NA,NA
"SULT1C3",NA,NA
"SULT1C4",NA,NA
"SULT1E1",NA,NA
"SULT2A1",NA,NA
"SULT2B1",NA,NA
"SULT4A1",NA,NA
"SULT6B1",NA,NA
"SUMF1",NA,NA
"SUMF2",NA,NA
"SUMO1",NA,NA
"SUMO2",NA,NA
"SUMO3",NA,NA
"SUMO4",NA,NA
"SUN1",NA,NA
"SUN2",NA,NA
"SUN3",NA,NA
"SUN5",NA,NA
"SUOX",NA,NA
"SUPT16H",NA,NA
"SUPT3H",NA,NA
"SUPT4H1",NA,NA
"SUPT5H",NA,NA
"SUPT6H",NA,NA
"SUPT7L",NA,NA
"SUPV3L1",NA,NA
"SURF1",NA,NA
"SURF2",NA,NA
"SURF4",NA,NA
"SURF6",NA,NA
"SUSD1",NA,NA
"SUSD2",NA,NA
"SUSD3",NA,NA
"SUSD4",NA,NA
"SUSD5",NA,NA
"SUV39H1",NA,NA
"SUV39H2",NA,NA
"SUV420H1",NA,NA
"SUV420H2",NA,NA
"SUZ12",NA,NA
"SV2A",NA,NA
"SV2B",NA,NA
"SV2C",NA,NA
"SVEP1",NA,NA
"SVIL",NA,NA
"SVIP",NA,NA
"SVOP",NA,NA
"SVOPL",NA,NA
"SWAP70",NA,NA
"SYAP1",NA,NA
"SYBU",NA,NA
"SYCE1",NA,NA
"SYCE1L",NA,NA
"SYCE2",NA,NA
"SYCN",NA,NA
"SYCP1",NA,NA
"SYCP2",NA,NA
"SYCP2L",NA,NA
"SYCP3",NA,NA
"SYDE1",NA,NA
"SYDE2",NA,NA
"SYF2",NA,NA
"SYK",NA,NA
"SYMPK",NA,NA
"SYN1",NA,NA
"SYN2",NA,NA
"SYN3",NA,NA
"SYNC",NA,NA
"SYNCRIP",NA,NA
"SYNE1",NA,NA
"SYNE2",NA,NA
"SYNGAP1",NA,NA
"SYNGR1",NA,NA
"SYNGR2",NA,NA
"SYNGR3",NA,NA
"SYNGR4",NA,NA
"SYNJ1",NA,NA
"SYNJ2",NA,NA
"SYNJ2BP",NA,NA
"SYNM",NA,NA
"SYNPO",NA,NA
"SYNPO2",NA,NA
"SYNPO2L",NA,NA
"SYNPR",NA,NA
"SYNRG",NA,NA
"SYP",NA,NA
"SYPL1",NA,NA
"SYPL2",NA,NA
"SYS1",NA,NA
"SYT1",NA,NA
"SYT10",NA,NA
"SYT11",NA,NA
"SYT12",NA,NA
"SYT13",NA,NA
"SYT14",NA,NA
"SYT15",NA,NA
"SYT16",NA,NA
"SYT17",NA,NA
"SYT2",NA,NA
"SYT3",NA,NA
"SYT4",NA,NA
"SYT5",NA,NA
"SYT6",NA,NA
"SYT7",NA,NA
"SYT8",NA,NA
"SYT9",NA,NA
"SYTL1",NA,NA
"SYTL2",NA,NA
"SYTL3",NA,NA
"SYTL4",NA,NA
"SYTL5",NA,NA
"SYVN1",NA,NA
"T",NA,NA
"TAAR1",NA,NA
"TAAR2",NA,NA
"TAAR5",NA,NA
"TAAR6",NA,NA
"TAAR8",NA,NA
"TAAR9",NA,NA
"TAB1",NA,NA
"TAB2",NA,NA
"TAB3",NA,NA
"TAC1",NA,NA
"TAC3",NA,NA
"TAC4",NA,NA
"TACC1",NA,NA
"TACC2",NA,NA
"TACC3",NA,NA
"TACO1",NA,NA
"TACR1",NA,NA
"TACR2",NA,NA
"TACR3",NA,NA
"TACSTD2",NA,NA
"TADA1",NA,NA
"TADA2A",NA,NA
"TADA2B",NA,NA
"TADA3",NA,NA
"TAF1",NA,NA
"TAF10",NA,NA
"TAF11",NA,NA
"TAF12",NA,NA
"TAF13",NA,NA
"TAF15",NA,NA
"TAF1A",NA,NA
"TAF1B",NA,NA
"TAF1C",NA,NA
"TAF1D",NA,NA
"TAF1L",NA,NA
"TAF2",NA,NA
"TAF3",NA,NA
"TAF4",NA,NA
"TAF4B",NA,NA
"TAF5",NA,NA
"TAF5L",NA,NA
"TAF6",NA,NA
"TAF6L",NA,NA
"TAF7",NA,NA
"TAF7L",NA,NA
"TAF8",NA,NA
"TAF9",NA,NA
"TAF9B",NA,NA
"TAGAP",NA,NA
"TAGLN",NA,NA
"TAGLN2",NA,NA
"TAGLN3",NA,NA
"TAL1",NA,NA
"TAL2",NA,NA
"TALDO1",NA,NA
"TANC1",NA,NA
"TANC2",NA,NA
"TANK",NA,NA
"TAOK1",NA,NA
"TAOK2",NA,NA
"TAOK3",NA,NA
"TAP1",NA,NA
"TAP2",NA,NA
"TAPBP",NA,NA
"TAPBPL",NA,NA
"TAPT1",NA,NA
"TARBP1",NA,NA
"TARBP2",NA,NA
"TARDBP",NA,NA
"TARM1",NA,NA
"TARP",NA,NA
"TARS",NA,NA
"TARS2",NA,NA
"TARSL2",NA,NA
"TAS1R1",NA,NA
"TAS1R2",NA,NA
"TAS1R3",NA,NA
"TAS2R1",NA,NA
"TAS2R10",NA,NA
"TAS2R13",NA,NA
"TAS2R14",NA,NA
"TAS2R16",NA,NA
"TAS2R19",NA,NA
"TAS2R20",NA,NA
"TAS2R3",NA,NA
"TAS2R30",NA,NA
"TAS2R31",NA,NA
"TAS2R38",NA,NA
"TAS2R39",NA,NA
"TAS2R4",NA,NA
"TAS2R40",NA,NA
"TAS2R41",NA,NA
"TAS2R42",NA,NA
"TAS2R43",NA,NA
"TAS2R46",NA,NA
"TAS2R5",NA,NA
"TAS2R50",NA,NA
"TAS2R60",NA,NA
"TAS2R7",NA,NA
"TAS2R8",NA,NA
"TAS2R9",NA,NA
"TASP1",NA,NA
"TAT",NA,NA
"TATDN1",NA,NA
"TATDN2",NA,NA
"TATDN3",NA,NA
"TAX1BP1",NA,NA
"TAX1BP3",NA,NA
"TAZ",NA,NA
"TBC1D1",NA,NA
"TBC1D10A",NA,NA
"TBC1D10B",NA,NA
"TBC1D10C",NA,NA
"TBC1D12",NA,NA
"TBC1D13",NA,NA
"TBC1D14",NA,NA
"TBC1D15",NA,NA
"TBC1D16",NA,NA
"TBC1D17",NA,NA
"TBC1D19",NA,NA
"TBC1D2",NA,NA
"TBC1D20",NA,NA
"TBC1D21",NA,NA
"TBC1D22A",NA,NA
"TBC1D22B",NA,NA
"TBC1D23",NA,NA
"TBC1D24",NA,NA
"TBC1D25",NA,NA
"TBC1D26",NA,NA
"TBC1D28",NA,NA
"TBC1D29",NA,NA
"TBC1D2B",NA,NA
"TBC1D3",NA,NA
"TBC1D3B",NA,NA
"TBC1D3C",NA,NA
"TBC1D3F",NA,NA
"TBC1D3G",NA,NA
"TBC1D3H",NA,NA
"TBC1D4",NA,NA
"TBC1D5",NA,NA
"TBC1D7",NA,NA
"TBC1D8",NA,NA
"TBC1D8B",NA,NA
"TBC1D9",NA,NA
"TBC1D9B",NA,NA
"TBCA",NA,NA
"TBCB",NA,NA
"TBCC",NA,NA
"TBCCD1",NA,NA
"TBCD",NA,NA
"TBCE",NA,NA
"TBCEL",NA,NA
"TBCK",NA,NA
"TBK1",NA,NA
"TBKBP1",NA,NA
"TBL1X",NA,NA
"TBL1XR1",NA,NA
"TBL1Y",NA,NA
"TBL2",NA,NA
"TBL3",NA,NA
"TBP",NA,NA
"TBPL1",NA,NA
"TBPL2",NA,NA
"TBR1",NA,NA
"TBRG1",NA,NA
"TBRG4",NA,NA
"TBX1",NA,NA
"TBX10",NA,NA
"TBX15",NA,NA
"TBX18",NA,NA
"TBX19",NA,NA
"TBX2",NA,NA
"TBX20",NA,NA
"TBX21",NA,NA
"TBX22",NA,NA
"TBX4",NA,NA
"TBX5",NA,NA
"TBX6",NA,NA
"TBXA2R",NA,NA
"TBXAS1",NA,NA
"TC2N",NA,NA
"TCAP",NA,NA
"TCEA1",NA,NA
"TCEA2",NA,NA
"TCEA3",NA,NA
"TCEAL1",NA,NA
"TCEAL2",NA,NA
"TCEAL3",NA,NA
"TCEAL4",NA,NA
"TCEAL5",NA,NA
"TCEAL6",NA,NA
"TCEAL7",NA,NA
"TCEAL8",NA,NA
"TCEANC",NA,NA
"TCEB1",NA,NA
"TCEB2",NA,NA
"TCEB3",NA,NA
"TCEB3B",NA,NA
"TCEB3C",NA,NA
"TCEB3CL",NA,NA
"TCERG1",NA,NA
"TCERG1L",NA,NA
"TCF12",NA,NA
"TCF15",NA,NA
"TCF19",NA,NA
"TCF20",NA,NA
"TCF21",NA,NA
"TCF23",NA,NA
"TCF25",NA,NA
"TCF3",NA,NA
"TCF4",NA,NA
"TCF7",NA,NA
"TCF7L1",NA,NA
"TCF7L2",NA,NA
"TCFL5",NA,NA
"TCHH",NA,NA
"TCHHL1",NA,NA
"TCHP",NA,NA
"TCIRG1",NA,NA
"TCL1A",NA,NA
"TCL1B",NA,NA
"TCN1",NA,NA
"TCN2",NA,NA
"TCOF1",NA,NA
"TCP1",NA,NA
"TCP10",NA,NA
"TCP10L",NA,NA
"TCP10L2",NA,NA
"TCP11",NA,NA
"TCP11L1",NA,NA
"TCP11L2",NA,NA
"TCTA",NA,NA
"TCTE1",NA,NA
"TCTE3",NA,NA
"TCTEX1D1",NA,NA
"TCTEX1D2",NA,NA
"TCTEX1D4",NA,NA
"TCTN1",NA,NA
"TCTN2",NA,NA
"TCTN3",NA,NA
"TDG",NA,NA
"TDGF1",NA,NA
"TDO2",NA,NA
"TDP1",NA,NA
"TDP2",NA,NA
"TDRD1",NA,NA
"TDRD10",NA,NA
"TDRD12",NA,NA
"TDRD3",NA,NA
"TDRD5",NA,NA
"TDRD6",NA,NA
"TDRD7",NA,NA
"TDRD9",NA,NA
"TDRKH",NA,NA
"TEAD1",NA,NA
"TEAD2",NA,NA
"TEAD3",NA,NA
"TEAD4",NA,NA
"TEC",NA,NA
"TECPR1",NA,NA
"TECPR2",NA,NA
"TECR",NA,NA
"TECRL",NA,NA
"TECTA",NA,NA
"TECTB",NA,NA
"TEDDM1",NA,NA
"TEF",NA,NA
"TEK",NA,NA
"TEKT1",NA,NA
"TEKT2",NA,NA
"TEKT3",NA,NA
"TEKT4",NA,NA
"TEKT5",NA,NA
"TELO2",NA,NA
"TENC1",NA,NA
"TEP1",NA,NA
"TEPP",NA,NA
"TERF1",NA,NA
"TERF2",NA,NA
"TERF2IP",NA,NA
"TERT",NA,NA
"TES",NA,NA
"TESC",NA,NA
"TESK1",NA,NA
"TESK2",NA,NA
"TET1",NA,NA
"TET2",NA,NA
"TET3",NA,NA
"TEX10",NA,NA
"TEX101",NA,NA
"TEX11",NA,NA
"TEX12",NA,NA
"TEX13A",NA,NA
"TEX13B",NA,NA
"TEX14",NA,NA
"TEX15",NA,NA
"TEX19",NA,NA
"TEX2",NA,NA
"TEX261",NA,NA
"TEX264",NA,NA
"TEX28",NA,NA
"TEX9",NA,NA
"TF",NA,NA
"TFAM",NA,NA
"TFAP2A",NA,NA
"TFAP2B",NA,NA
"TFAP2C",NA,NA
"TFAP2D",NA,NA
"TFAP2E",NA,NA
"TFAP4",NA,NA
"TFB1M",NA,NA
"TFB2M",NA,NA
"TFCP2",NA,NA
"TFCP2L1",NA,NA
"TFDP1",NA,NA
"TFDP2",NA,NA
"TFDP3",NA,NA
"TFE3",NA,NA
"TFEB",NA,NA
"TFEC",NA,NA
"TFF1",NA,NA
"TFF2",NA,NA
"TFF3",NA,NA
"TFG",NA,NA
"TFIP11",NA,NA
"TFPI",NA,NA
"TFPI2",NA,NA
"TFPT",NA,NA
"TFR2",NA,NA
"TFRC",NA,NA
"TG",NA,NA
"TGDS",NA,NA
"TGFA",NA,NA
"TGFB1",NA,NA
"TGFB1I1",NA,NA
"TGFB2",NA,NA
"TGFB3",NA,NA
"TGFBI",NA,NA
"TGFBR1",NA,NA
"TGFBR2",NA,NA
"TGFBR3",NA,NA
"TGFBRAP1",NA,NA
"TGIF1",NA,NA
"TGIF2",NA,NA
"TGIF2LX",NA,NA
"TGIF2LY",NA,NA
"TGM1",NA,NA
"TGM2",NA,NA
"TGM3",NA,NA
"TGM4",NA,NA
"TGM5",NA,NA
"TGM6",NA,NA
"TGM7",NA,NA
"TGOLN2",NA,NA
"TGS1",NA,NA
"TH",NA,NA
"TH1L",NA,NA
"THADA",NA,NA
"THAP1",NA,NA
"THAP10",NA,NA
"THAP11",NA,NA
"THAP2",NA,NA
"THAP3",NA,NA
"THAP4",NA,NA
"THAP5",NA,NA
"THAP6",NA,NA
"THAP7",NA,NA
"THAP8",NA,NA
"THAP9",NA,NA
"THBD",NA,NA
"THBS1",NA,NA
"THBS2",NA,NA
"THBS3",NA,NA
"THBS4",NA,NA
"THEG",NA,NA
"THEM4",NA,NA
"THEM5",NA,NA
"THEMIS",NA,NA
"THG1L",NA,NA
"THNSL1",NA,NA
"THNSL2",NA,NA
"THOC1",NA,NA
"THOC2",NA,NA
"THOC3",NA,NA
"THOC4",NA,NA
"THOC5",NA,NA
"THOC6",NA,NA
"THOC7",NA,NA
"THOP1",NA,NA
"THPO",NA,NA
"THRA",NA,NA
"THRAP3",NA,NA
"THRB",NA,NA
"THRSP",NA,NA
"THSD1",NA,NA
"THSD4",NA,NA
"THSD7A",NA,NA
"THSD7B",NA,NA
"THTPA",NA,NA
"THUMPD1",NA,NA
"THUMPD2",NA,NA
"THUMPD3",NA,NA
"THY1",NA,NA
"THYN1",NA,NA
"TIA1",NA,NA
"TIAF1",NA,NA
"TIAL1",NA,NA
"TIAM1",NA,NA
"TIAM2",NA,NA
"TICAM1",NA,NA
"TIE1",NA,NA
"TIFA",NA,NA
"TIFAB",NA,NA
"TIGD1",NA,NA
"TIGD2",NA,NA
"TIGD3",NA,NA
"TIGD4",NA,NA
"TIGD5",NA,NA
"TIGD6",NA,NA
"TIGD7",NA,NA
"TIGIT",NA,NA
"TIMD4",NA,NA
"TIMELESS",NA,NA
"TIMM10",NA,NA
"TIMM13",NA,NA
"TIMM16",NA,NA
"TIMM17A",NA,NA
"TIMM17B",NA,NA
"TIMM22",NA,NA
"TIMM23",NA,NA
"TIMM44",NA,NA
"TIMM50",NA,NA
"TIMM8A",NA,NA
"TIMM8B",NA,NA
"TIMM9",NA,NA
"TIMP1",NA,NA
"TIMP2",NA,NA
"TIMP3",NA,NA
"TIMP4",NA,NA
"TINAG",NA,NA
"TINAGL1",NA,NA
"TINF2",NA,NA
"TIPARP",NA,NA
"TIPIN",NA,NA
"TIPRL",NA,NA
"TIRAP",NA,NA
"TJAP1",NA,NA
"TJP1",NA,NA
"TJP2",NA,NA
"TJP3",NA,NA
"TK1",NA,NA
"TK2",NA,NA
"TKT",NA,NA
"TKTL1",NA,NA
"TKTL2",NA,NA
"TLCD1",NA,NA
"TLCD2",NA,NA
"TLE1",NA,NA
"TLE2",NA,NA
"TLE3",NA,NA
"TLE4",NA,NA
"TLE6",NA,NA
"TLK1",NA,NA
"TLK2",NA,NA
"TLL1",NA,NA
