"","uniprot_gn_id","external_gene_name","ensembl_gene_id","cluster","betweenness","degree_centrality","file_id","ID","pocket","druggability","num_drug_pockets","struct_score"
"4953","Q9BYE9","CDHR2","ENSG00000074276","1",100448,7,"AF-Q9BYE9-F1-model_v4","Q9BYE9-F1",0.351,0.179,0,80.6502458605118
"4954","Q9BYF1","ACE2","ENSG00000130234","1",0,2,"AF-Q9BYF1-F1-model_v4","Q9BYF1-F1",0.137,0.193,0,91.0254164749195
"4955","Q9BYG0","B3GNT5","ENSG00000176597","1",16560,4,"AF-Q9BYG0-F1-model_v4","Q9BYG0-F1",0.148,0.591,1,91.9157708400386
"4956","Q9BYG5","PARD6B","ENSG00000124171","1",395,3,"AF-Q9BYG5-F1-model_v4","Q9BYG5-F1",0.345,0.647,1,71.2440158566012
"4957","Q9BYH8","NFKBIZ","ENSG00000144802","1",6638,5,"AF-Q9BYH8-F1-model_v4","Q9BYH8-F1",0.102,0.52,1,58.8063684498813
"4958","Q9BYJ9","YTHDF1","ENSG00000149658","1",1540,3,"AF-Q9BYJ9-F1-model_v4","Q9BYJ9-F1",0.366,0.446,1,62.6252723463687
"4959","Q9BYK8","HELZ2","ENSG00000130589","1",10,2,"AF-Q9BYK8-F1-model_v4","Q9BYK8-F1",1.652,0.592,3,78.1280700993154
"4960","Q9BYM8","RBCK1","ENSG00000125826","1",65,4,"AF-Q9BYM8-F1-model_v4","Q9BYM8-F1",0.24,0.647,1,84.7277974116476
"4961","Q9BYT1","SLC17A9","ENSG00000101194","1",632,3,"AF-Q9BYT1-F1-model_v4","Q9BYT1-F1",0.253,0.953,2,88.0908748880263
"4962","Q9BYT8","NLN","ENSG00000123213","1",47096,5,"AF-Q9BYT8-F1-model_v4","Q9BYT8-F1",0.137,0.672,2,93.0238200459608
"4963","Q9BYV8","CEP41","ENSG00000106477","1",18501,3,"AF-Q9BYV8-F1-model_v4","Q9BYV8-F1",0.248,0.767,1,72.1813298969072
"4964","Q9BYX2","TBC1D2","ENSG00000095383","1",21709,3,"AF-Q9BYX2-F1-model_v4","Q9BYX2-F1",0.225,0.621,1,75.3743519267044
"4965","Q9BYX4","IFIH1","ENSG00000115267","1",24317,6,"AF-Q9BYX4-F1-model_v4","Q9BYX4-F1",0.12,0.898,1,80.3413356164384
"4966","Q9BYZ6","RHOBTB2","ENSG00000008853","1",6914,4,"AF-Q9BYZ6-F1-model_v4","Q9BYZ6-F1",0.441,0.905,1,81.7257986230637
"4967","Q9BYZ8","REG4","ENSG00000134193","1",27657,5,"AF-Q9BYZ8-F1-model_v4","Q9BYZ8-F1",0.472,0.452,1,89.1673260359656
"4968","Q9BZ23","PANK2","ENSG00000125779","1",13368,10,"AF-Q9BZ23-F1-model_v4","Q9BZ23-F1",0.163,0.97,2,74.0231784175924
"4969","Q9BZ67","FRMD8","ENSG00000126391","1",47734,6,"AF-Q9BZ67-F1-model_v4","Q9BZ67-F1",0.193,0.289,0,80.4935457063712
"4970","Q9BZC7","ABCA2","ENSG00000107331","1",0,1,"AF-Q9BZC7-F1-model_v4","Q9BZC7-F1",0.258,0.976,5,72.3389071383449
"4971","Q9BZD6","PRRG4","ENSG00000135378","1",1007,2,"AF-Q9BZD6-F1-model_v4","Q9BZD6-F1",0.39,0.325,0,66.5880681183696
"4972","Q9BZE1","MRPL37","ENSG00000116221","1",245138,8,"AF-Q9BZE1-F1-model_v4","Q9BZE1-F1",0.326,0.336,0,90.1032627865961
"4973","Q9BZE4","GTPBP4","ENSG00000107937","1",43041,5,"AF-Q9BZE4-F1-model_v4","Q9BZE4-F1",0.266,0.465,1,84.1336693004432
"4974","Q9BZF1","OSBPL8","ENSG00000091039","1",18334,6,"AF-Q9BZF1-F1-model_v4","Q9BZF1-F1",0.066,0.991,2,70.9443176074137
"4975","Q9BZF2","OSBPL7","ENSG00000006025","1",397387,13,"AF-Q9BZF2-F1-model_v4","Q9BZF2-F1",0.195,0.998,1,71.630390461997
"4976","Q9BZF9","UACA","ENSG00000137831","1",1375,5,"AF-Q9BZF9-F1-model_v4","Q9BZF9-F1",0.176,0.688,1,74.3855561417392
"4977","Q9BZJ0","CRNKL1","ENSG00000101343","1",24049,5,"AF-Q9BZJ0-F1-model_v4","Q9BZJ0-F1",0.16,0.865,1,76.5048942768537
"4978","Q9BZK7","TBL1XR1","ENSG00000177565","1",17,2,"AF-Q9BZK7-F1-model_v4","Q9BZK7-F1",0.084,0.565,1,89.3001406649616
"4979","Q9BZL4","PPP1R12C","ENSG00000125503","1",0,1,"AF-Q9BZL4-F1-model_v4","Q9BZL4-F1",0.098,0.012,0,67.2331572769953
"4980","Q9BZL6","PRKD2","ENSG00000105287","1",13,2,"AF-Q9BZL6-F1-model_v4","Q9BZL6-F1",0.066,0.961,1,69.5702207505519
"4981","Q9BZM1","PLA2G12A","ENSG00000123739","1",60288,5,"AF-Q9BZM1-F1-model_v4","Q9BZM1-F1",0.393,0.929,1,80.8951089918256
"4982","Q9BZQ6","EDEM3","ENSG00000116406","1",4581,5,"AF-Q9BZQ6-F1-model_v4","Q9BZQ6-F1",0.306,0.748,1,78.9520769335327
"4983","Q9BZR8","BCL2L14","ENSG00000121380","1",1466,3,"AF-Q9BZR8-F1-model_v4","Q9BZR8-F1",0.112,0.925,1,62.8969577027551
"4984","Q9BZV1","UBXN6","ENSG00000167671","1",7630,10,"AF-Q9BZV1-F1-model_v4","Q9BZV1-F1",0.151,0.329,0,77.0575584711922
"4985","Q9BZW7","TSGA10","ENSG00000135951","1",37957,6,"AF-Q9BZW7-F1-model_v4","Q9BZW7-F1",0.181,0.806,1,81.229880239521
"4986","Q9C000","NLRP1","ENSG00000091592","1",6543,4,"AF-Q9C000-F1-model_v4","Q9C000-F1",0.154,0.697,1,70.1161964346932
"4987","Q9C009","FOXQ1","ENSG00000164379","1",186,2,"AF-Q9C009-F1-model_v4","Q9C009-F1",0.151,0.132,0,62.1169364754098
"4988","Q9C035","TRIM5","ENSG00000132256","1",31709,5,"AF-Q9C035-F1-model_v4","Q9C035-F1",0.485,0.795,2,86.4365148063781
"4989","Q9C037","TRIM4","ENSG00000146833","1",2691,2,"AF-Q9C037-F1-model_v4","Q9C037-F1",0.131,0.881,1,83.5090284301607
"4990","Q9C075","KRT23","ENSG00000108244","1",31917,4,"AF-Q9C075-F1-model_v4","Q9C075-F1",0.182,0.382,0,78.4309623926562
"4991","Q9C093","SPEF2","ENSG00000152582","1",31402,5,"AF-Q9C093-F1-model_v4","Q9C093-F1",0.124,0.257,0,71.3591155356901
"4992","Q9C0B0","UNK","ENSG00000132478","1",29,3,"AF-Q9C0B0-F1-model_v4","Q9C0B0-F1",0.167,0.103,0,67.4844370753801
"4993","Q9C0B1","FTO","ENSG00000140718","1",7667,6,"AF-Q9C0B1-F1-model_v4","Q9C0B1-F1",0.153,0.552,1,91.3307857491459
"4994","Q9C0B5","ZDHHC5","ENSG00000156599","1",20154,5,"AF-Q9C0B5-F1-model_v4","Q9C0B5-F1",0.209,0.629,2,60.1454728739003
"4995","Q9C0B9","ZCCHC2","ENSG00000141664","1",0,2,"AF-Q9C0B9-F1-model_v4","Q9C0B9-F1",0.058,0.095,0,50.1808791953893
"4996","Q9C0D3","ZYG11B","ENSG00000162378","1",135062,8,"AF-Q9C0D3-F1-model_v4","Q9C0D3-F1",0.286,0.582,1,92.459324163695
"4997","Q9C0D5","TANC1","ENSG00000115183","1",74906,7,"AF-Q9C0D5-F1-model_v4","Q9C0D5-F1",0.087,0.391,0,62.6662101035722
"4998","Q9C0D6","FHDC1","ENSG00000137460","1",464,3,"AF-Q9C0D6-F1-model_v4","Q9C0D6-F1",0.172,0.327,0,57.9645433789954
"4999","Q9C0D7","ZC3H12C","ENSG00000149289","1",849,4,"AF-Q9C0D7-F1-model_v4","Q9C0D7-F1",0.197,0.076,0,57.5241790830946
"5000","Q9C0E2","XPO4","ENSG00000132953","1",91081,6,"AF-Q9C0E2-F1-model_v4","Q9C0E2-F1",0.112,0.505,1,89.1281356673961
"5001","Q9C0F1","CEP44","ENSG00000164118","1",339,4,"AF-Q9C0F1-F1-model_v4","Q9C0F1-F1",0.26,0.275,0,68.9651085899514
"5002","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F1-model_v4","Q9C0G6-F1",0.166,0.174,0,76.8478860859629
"5003","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F2-model_v4","Q9C0G6-F2",0.36,0.152,0,85.2401247456427
"5004","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F10-model_v4","Q9C0G6-F10",0.168,0.913,4,86.9243208451705
"5005","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F8-model_v4","Q9C0G6-F8",0.175,0.363,0,87.6316715857258
"5006","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F14-model_v4","Q9C0G6-F14",0.332,0.99,2,84.4553994856788
"5007","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F9-model_v4","Q9C0G6-F9",0.084,0.366,0,86.5517450980392
"5008","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F12-model_v4","Q9C0G6-F12",0.232,0.705,2,85.8049209170073
"5009","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F11-model_v4","Q9C0G6-F11",0.178,0.739,1,85.3816399539538
"5010","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F6-model_v4","Q9C0G6-F6",0.106,0.899,3,87.9666475798515
"5011","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F3-model_v4","Q9C0G6-F3",0.247,0.288,0,85.4370128709331
"5012","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F5-model_v4","Q9C0G6-F5",0.232,0.549,1,86.9886911134904
"5013","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F7-model_v4","Q9C0G6-F7",0.144,0.986,2,88.4781726115791
"5014","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F4-model_v4","Q9C0G6-F4",0.109,0.691,2,86.6592172438415
"5015","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F15-model_v4","Q9C0G6-F15",0.092,0.77,3,86.8873815187557
"5016","Q9C0G6","DNAH6","ENSG00000115423","1",12,3,"AF-Q9C0G6-F13-model_v4","Q9C0G6-F13",0.269,0.824,2,85.695791338234
"5017","Q9C0I1","MTMR12","ENSG00000150712","1",13363,5,"AF-Q9C0I1-F1-model_v4","Q9C0I1-F1",0.312,0.859,1,78.2004779957145
"5018","Q9C0I4","THSD7B","ENSG00000144229","1",10628,5,"AF-Q9C0I4-F1-model_v4","Q9C0I4-F1",0.072,0.767,1,67.4408092300296
"5019","Q9C0J9","BHLHE41","ENSG00000123095","1",24759,3,"AF-Q9C0J9-F1-model_v4","Q9C0J9-F1",0.289,0.123,0,57.0321197638459
"5020","Q9C0K0","BCL11B","ENSG00000127152","1",5430,4,"AF-Q9C0K0-F1-model_v4","Q9C0K0-F1",0.08,0.105,0,51.9970225474093
"5021","Q9C0K1","SLC39A8","ENSG00000138821","1",5681,3,"AF-Q9C0K1-F1-model_v4","Q9C0K1-F1",0.089,0.325,0,73.7607126502576
"5022","Q9C0K7","STRADB","ENSG00000082146","1",5422,4,"AF-Q9C0K7-F1-model_v4","Q9C0K7-F1",0.015,0.122,0,74.6282951116476
"5023","Q9GZM7","TINAGL1","ENSG00000142910","1",1207,3,"AF-Q9GZM7-F1-model_v4","Q9GZM7-F1",0.251,0.412,1,86.6307491146826
"5024","Q9GZN1","ACTR6","ENSG00000075089","1",10715,5,"AF-Q9GZN1-F1-model_v4","Q9GZN1-F1",0.266,0.715,1,93.8801022938624
"5025","Q9GZN4","PRSS22","ENSG00000005001","1",289,2,"AF-Q9GZN4-F1-model_v4","Q9GZN4-F1",0.258,0.629,1,86.7719055649241
"5026","Q9GZP8","C19orf33","ENSG00000167644","1",17500,4,"AF-Q9GZP8-F1-model_v4","Q9GZP8-F1",0.375,0.024,0,62.8234856396867
"5027","Q9GZR1","SENP6","ENSG00000112701","1",397936,16,"AF-Q9GZR1-F1-model_v4","Q9GZR1-F1",0.138,0.059,0,55.7348792325056
"5028","Q9GZR7","DDX24","ENSG00000089737","1",204,4,"AF-Q9GZR7-F1-model_v4","Q9GZR7-F1",0.057,0.914,1,65.4524452662722
"5029","Q9GZS1","POLR1E","ENSG00000137054","1",4227,4,"AF-Q9GZS1-F1-model_v4","Q9GZS1-F1",0.089,0.611,1,83.348974049487
"5030","Q9GZT3","SLIRP","ENSG00000119705","1",87742,5,"AF-Q9GZT3-F1-model_v4","Q9GZT3-F1",0.227,0.458,1,80.7412943871707
"5031","Q9GZT8","NIF3L1","ENSG00000196290","1",4055,3,"AF-Q9GZT8-F1-model_v4","Q9GZT8-F1",0.312,0.886,1,92.1017601087326
"5032","Q9GZU0","C6orf62","ENSG00000112308","1",0,4,"AF-Q9GZU0-F1-model_v4","Q9GZU0-F1",0.252,0.487,1,81.4193238993711
"5033","Q9GZU7","CTDSP1","ENSG00000144579","1",22466,6,"AF-Q9GZU7-F1-model_v4","Q9GZU7-F1",0.413,0.267,0,82.3906806028196
"5034","Q9GZX9","TWSG1","ENSG00000128791","1",532,2,"AF-Q9GZX9-F1-model_v4","Q9GZX9-F1",0.123,0.45,1,80.0816531791908
"5035","Q9GZY8","MFF","ENSG00000168958","1",13830,6,"AF-Q9GZY8-F1-model_v4","Q9GZY8-F1",0.273,0.654,1,63.8040954495006
"5036","Q9H000","MKRN2","ENSG00000075975","1",0,1,"AF-Q9H000-F1-model_v4","Q9H000-F1",0.056,0.813,1,71.1318847209515
"5037","Q9H013","ADAM19","ENSG00000135074","1",14602,5,"AF-Q9H013-F1-model_v4","Q9H013-F1",0.198,0.997,1,70.0640242738306
"5038","Q9H063","MAF1","ENSG00000179632","1",3853,4,"AF-Q9H063-F1-model_v4","Q9H063-F1",0.241,0.465,1,77.6981624566617
"5039","Q9H074","PAIP1","ENSG00000172239","1",7785,4,"AF-Q9H074-F1-model_v4","Q9H074-F1",0.139,0.194,0,72.962462805526
"5040","Q9H078","CLPB","ENSG00000162129","1",60923,6,"AF-Q9H078-F1-model_v4","Q9H078-F1",0.152,0.646,1,73.361147807255
"5041","Q9H082","RAB33B","ENSG00000172007","1",10,2,"AF-Q9H082-F1-model_v4","Q9H082-F1",0.241,0.455,1,81.7300277315585
"5042","Q9H089","LSG1","ENSG00000041802","1",9385,4,"AF-Q9H089-F1-model_v4","Q9H089-F1",0.185,0.738,2,70.0029657650842
"5043","Q9H093","NUAK2","ENSG00000163545","1",0,2,"AF-Q9H093-F1-model_v4","Q9H093-F1",0.027,0.623,1,63.5796756425949
"5044","Q9H098","FAM107B","ENSG00000065809","1",7941,4,"AF-Q9H098-F1-model_v4","Q9H098-F1",0.377,0.656,1,82.4536205316224
"5045","Q9H0A0","NAT10","ENSG00000135372","1",16821,5,"AF-Q9H0A0-F1-model_v4","Q9H0A0-F1",0.154,0.273,0,78.8700331899201
"5046","Q9H0B8","CRISPLD2","ENSG00000103196","1",2793,3,"AF-Q9H0B8-F1-model_v4","Q9H0B8-F1",0.071,0.597,1,80.7722185345928
"5047","Q9H0D6","XRN2","ENSG00000088930","1",554,2,"AF-Q9H0D6-F1-model_v4","Q9H0D6-F1",0.257,0.86,2,78.1917215686275
"5048","Q9H0E2","TOLLIP","ENSG00000078902","1",35908,7,"AF-Q9H0E2-F1-model_v4","Q9H0E2-F1",0.358,0.145,0,81.8563066037736
"5049","Q9H0E9","BRD8","ENSG00000112983","1",99848,6,"AF-Q9H0E9-F1-model_v4","Q9H0E9-F1",0.053,0.344,0,53.7528164556962
"5050","Q9H0F5","RNF38","ENSG00000137075","1",12984,6,"AF-Q9H0F5-F1-model_v4","Q9H0F5-F1",0.264,0.341,0,53.0971125893077
"5051","Q9H0G5","NSRP1","ENSG00000126653","1",35860,7,"AF-Q9H0G5-F1-model_v4","Q9H0G5-F1",0.228,0.308,0,62.7964978540773
"5052","Q9H0H0","INTS2","ENSG00000108506","1",33,2,"AF-Q9H0H0-F1-model_v4","Q9H0H0-F1",0.267,0.62,3,79.4223000850702
"5053","Q9H0H3","KLHL25","ENSG00000183655","1",599,3,"AF-Q9H0H3-F1-model_v4","Q9H0H3-F1",0.072,0.197,0,87.4676854856154
"5054","Q9H0H5","RACGAP1","ENSG00000161800","1",6158,4,"AF-Q9H0H5-F1-model_v4","Q9H0H5-F1",0.133,0.584,2,69.8631812700965
"5055","Q9H0J9","PARP12","ENSG00000059378","1",37,2,"AF-Q9H0J9-F1-model_v4","Q9H0J9-F1",0.278,0.775,1,84.2051670858785
"5056","Q9H0K1","SIK2","ENSG00000170145","1",0,1,"AF-Q9H0K1-F1-model_v4","Q9H0K1-F1",0.127,0.159,0,58.602010683468
"5057","Q9H0M0","WWP1","ENSG00000123124","1",32233,5,"AF-Q9H0M0-F1-model_v4","Q9H0M0-F1",0.111,0.603,1,76.7383157894737
"5058","Q9H0N5","PCBD2","ENSG00000132570","1",1095,4,"AF-Q9H0N5-F1-model_v4","Q9H0N5-F1",0.563,0.811,1,87.9591493570722
"5059","Q9H0R1","AP5M1","ENSG00000053770","1",31742,5,"AF-Q9H0R1-F1-model_v4","Q9H0R1-F1",0.237,0.605,1,86.9421781921782
"5060","Q9H0R6","QRSL1","ENSG00000130348","1",144264,5,"AF-Q9H0R6-F1-model_v4","Q9H0R6-F1",0.151,0.566,1,93.4220396530359
"5061","Q9H0T7","RAB17","ENSG00000124839","1",4541,4,"AF-Q9H0T7-F1-model_v4","Q9H0T7-F1",0.272,0.4,1,86.6196733212341
"5062","Q9H0U3","MAGT1","ENSG00000102158","1",42459,7,"AF-Q9H0U3-F1-model_v4","Q9H0U3-F1",0.415,0.529,1,86.4376497005988
"5063","Q9H0V1","TMEM168","ENSG00000146802","1",41940,6,"AF-Q9H0V1-F1-model_v4","Q9H0V1-F1",0.18,0.684,2,84.2515985064011
"5064","Q9H0W8","SMG9","ENSG00000105771","1",21419,9,"AF-Q9H0W8-F1-model_v4","Q9H0W8-F1",0.296,0.745,1,71.6434813718233
"5065","Q9H0X9","OSBPL5","ENSG00000021762","1",15207,4,"AF-Q9H0X9-F1-model_v4","Q9H0X9-F1",0.067,0.978,2,71.9400057645194
"5066","Q9H116","GZF1","ENSG00000125812","1",6665,4,"AF-Q9H116-F1-model_v4","Q9H116-F1",0.025,0.757,1,58.5346477373558
"5067","Q9H147","DNTTIP1","ENSG00000101457","1",950,2,"AF-Q9H147-F1-model_v4","Q9H147-F1",0.213,0.105,0,69.3107550077042
"5068","Q9H165","BCL11A","ENSG00000119866","1",0,2,"AF-Q9H165-F1-model_v4","Q9H165-F1",0.176,0.584,3,52.4647473008919
"5069","Q9H175","CSRNP2","ENSG00000110925","1",6,3,"AF-Q9H175-F1-model_v4","Q9H175-F1",0.071,0.503,1,63.5257379409647
"5070","Q9H190","SDCBP2","ENSG00000125775","1",13824,6,"AF-Q9H190-F1-model_v4","Q9H190-F1",0.242,0.364,0,82.6227888086643
"5071","Q9H1B5","XYLT2","ENSG00000015532","1",50270,4,"AF-Q9H1B5-F1-model_v4","Q9H1B5-F1",0.075,0.879,2,84.8620295797335
"5072","Q9H1B7","IRF2BPL","ENSG00000119669","1",1091,2,"AF-Q9H1B7-F1-model_v4","Q9H1B7-F1",0.351,0.659,1,62.7055438717463
"5073","Q9H1E5","TMX4","ENSG00000125827","1",45430,4,"AF-Q9H1E5-F1-model_v4","Q9H1E5-F1",0.26,0.386,0,72.2373951112733
"5074","Q9H1H9","KIF13A","ENSG00000137177","1",14349,3,"AF-Q9H1H9-F1-model_v4","Q9H1H9-F1",0.232,0.852,1,65.6543188854489
"5075","Q9H1J1","UPF3A","ENSG00000169062","1",52301,8,"AF-Q9H1J1-F1-model_v4","Q9H1J1-F1",0.334,0.265,0,63.5944120707596
"5076","Q9H1K1","ISCU","ENSG00000136003","1",22200,5,"AF-Q9H1K1-F1-model_v4","Q9H1K1-F1",0.181,0.652,1,84.5653211736717
"5077","Q9H1N7","SLC35B3","ENSG00000124786","1",0,2,"AF-Q9H1N7-F1-model_v4","Q9H1N7-F1",0.212,0.991,2,77.3164340344168
"5078","Q9H1P3","OSBPL2","ENSG00000130703","1",5159,4,"AF-Q9H1P3-F1-model_v4","Q9H1P3-F1",0.052,0.9,1,84.0637300771208
"5079","Q9H201","EPN3","ENSG00000049283","1",9511,4,"AF-Q9H201-F1-model_v4","Q9H201-F1",0.267,0.216,0,60.7978476269775
"5080","Q9H223","EHD4","ENSG00000103966","1",2412,3,"AF-Q9H223-F1-model_v4","Q9H223-F1",0.425,0.248,0,88.205909512761
"5081","Q9H239","MMP28","ENSG00000271447","1",2944,3,"AF-Q9H239-F1-model_v4","Q9H239-F1",0.275,0.621,1,80.0363238459699
"5082","Q9H2C0","GAN","ENSG00000261609","1",26138,5,"AF-Q9H2C0-F1-model_v4","Q9H2C0-F1",0.253,0.124,0,91.5273361433087
"5083","Q9H2F5","EPC1","ENSG00000120616","1",0,5,"AF-Q9H2F5-F1-model_v4","Q9H2F5-F1",0.139,0.56,1,57.5706156659555
"5084","Q9H2G2","SLK","ENSG00000065613","1",46347,7,"AF-Q9H2G2-F1-model_v4","Q9H2G2-F1",0.105,0.322,0,65.6302349060376
"5085","Q9H2G9","BLZF1","ENSG00000117475","1",0,2,"AF-Q9H2G9-F1-model_v4","Q9H2G9-F1",0.155,0.354,0,72.2272349206349
"5086","Q9H2H9","SLC38A1","ENSG00000111371","1",31003,3,"AF-Q9H2H9-F1-model_v4","Q9H2H9-F1",0.123,0.672,2,79.8497130823901
"5087","Q9H2K2","TNKS2","ENSG00000107854","1",0,3,"AF-Q9H2K2-F1-model_v4","Q9H2K2-F1",0.327,0.408,1,83.1092004933842
"5088","Q9H2P0","ADNP","ENSG00000101126","1",0,2,"AF-Q9H2P0-F1-model_v4","Q9H2P0-F1",0.135,0.213,0,56.8792326304874
"5089","Q9H2T7","RANBP17","ENSG00000204764","1",26839,4,"AF-Q9H2T7-F1-model_v4","Q9H2T7-F1",0.144,0.457,1,85.539483627204
"5090","Q9H2U2","PPA2","ENSG00000138777","1",39269,5,"AF-Q9H2U2-F1-model_v4","Q9H2U2-F1",0.235,0.317,0,87.6321289355322
"5091","Q9H2X6","HIPK2","ENSG00000064393","1",902,3,"AF-Q9H2X6-F1-model_v4","Q9H2X6-F1",0.216,0.332,0,53.8869995653119
"5092","Q9H300","PARL","ENSG00000175193","1",0,2,"AF-Q9H300-F1-model_v4","Q9H300-F1",0.109,0.313,0,77.6838074471654
"5093","Q9H307","PNN","ENSG00000100941","1",14318,5,"AF-Q9H307-F1-model_v4","Q9H307-F1",0.13,0.074,0,58.3552126728514
"5094","Q9H329","EPB41L4B","ENSG00000095203","1",19845,8,"AF-Q9H329-F1-model_v4","Q9H329-F1",0.012,0.86,1,59.4778975088968
"5095","Q9H330","TMEM245","ENSG00000106771","1",35,2,"AF-Q9H330-F1-model_v4","Q9H330-F1",0.158,0.978,3,69.5471250362634
"5096","Q9H334","FOXP1","ENSG00000114861","1",82,4,"AF-Q9H334-F1-model_v4","Q9H334-F1",0.148,0.791,2,57.5147113382548
"5097","Q9H336","CRISPLD1","ENSG00000121005","1",8392,4,"AF-Q9H336-F1-model_v4","Q9H336-F1",0.286,0.845,1,78.613313283208
"5098","Q9H3E2","SNX25","ENSG00000109762","1",26122,5,"AF-Q9H3E2-F1-model_v4","Q9H3E2-F1",0.157,0.861,3,76.1792005223447
"5099","Q9H3F6","KCTD10","ENSG00000110906","1",89872,5,"AF-Q9H3F6-F1-model_v4","Q9H3F6-F1",0.046,0.012,0,82.4539621882542
"5100","Q9H3G5","CPVL","ENSG00000106066","1",125962,5,"AF-Q9H3G5-F1-model_v4","Q9H3G5-F1",0.437,0.599,1,93.3285587467363
"5101","Q9H3H1","TRIT1","ENSG00000043514","1",0,2,"AF-Q9H3H1-F1-model_v4","Q9H3H1-F1",0.244,0.221,0,85.6740420371867
"5102","Q9H3H5","DPAGT1","ENSG00000172269","1",0,2,"AF-Q9H3H5-F1-model_v4","Q9H3H5-F1",0.212,0.588,1,94.2713433753458
"5103","Q9H3K2","GHITM","ENSG00000165678","1",1,3,"AF-Q9H3K2-F1-model_v4","Q9H3K2-F1",0.152,0.977,2,76.0443388271368
"5104","Q9H3M7","TXNIP","ENSG00000265972","1",19295,5,"AF-Q9H3M7-F1-model_v4","Q9H3M7-F1",0.094,0.546,1,77.595196206671
"5105","Q9H3R0","KDM4C","ENSG00000107077","1",162,3,"AF-Q9H3R0-F1-model_v4","Q9H3R0-F1",0.264,0.574,1,72.1351959154595
"5106","Q9H3R2","MUC13","ENSG00000173702","1",30562,5,"AF-Q9H3R2-F1-model_v4","Q9H3R2-F1",0.055,0.499,1,67.7891135588775
"5107","Q9H3S4","TPK1","ENSG00000196511","1",9993,4,"AF-Q9H3S4-F1-model_v4","Q9H3S4-F1",0.251,0.36,0,97.9430271398747
"5108","Q9H3S7","PTPN23","ENSG00000076201","1",0,1,"AF-Q9H3S7-F1-model_v4","Q9H3S7-F1",0.168,0.828,2,70.8651352637842
"5109","Q9H3U1","UNC45A","ENSG00000140553","1",3531,4,"AF-Q9H3U1-F1-model_v4","Q9H3U1-F1",0.182,0.551,2,87.3958521702954
"5110","Q9H3U5","MFSD1","ENSG00000118855","1",40909,5,"AF-Q9H3U5-F1-model_v4","Q9H3U5-F1",0.181,0.41,1,89.3086039411601
"5111","Q9H3U7","SMOC2","ENSG00000112562","1",8,2,"AF-Q9H3U7-F1-model_v4","Q9H3U7-F1",0.24,0.887,1,71.5808826912018
"5112","Q9H3Z4","DNAJC5","ENSG00000101152","1",9485,6,"AF-Q9H3Z4-F1-model_v4","Q9H3Z4-F1",0.084,0.912,1,73.6391930277598
"5113","Q9H422","HIPK3","ENSG00000110422","1",0,1,"AF-Q9H422-F1-model_v4","Q9H422-F1",0.386,0.134,0,52.6335977427598
"5114","Q9H446","RWDD1","ENSG00000111832","1",36530,6,"AF-Q9H446-F1-model_v4","Q9H446-F1",0.294,0.313,0,81.7160896130346
"5115","Q9H490","PIGU","ENSG00000101464","1",0,2,"AF-Q9H490-F1-model_v4","Q9H490-F1",0.165,0.702,3,92.7108755630631
"5116","Q9H497","TOR3A","ENSG00000186283","1",1677,3,"AF-Q9H497-F1-model_v4","Q9H497-F1",0.168,0.835,2,78.0526586936522
"5117","Q9H4A4","RNPEP","ENSG00000176393","1",6990,4,"AF-Q9H4A4-F1-model_v4","Q9H4A4-F1",0.1,0.281,0,95.0766062378168
"5118","Q9H4B4","PLK3","ENSG00000173846","1",7007,3,"AF-Q9H4B4-F1-model_v4","Q9H4B4-F1",0.148,0.644,1,80.9727722772277
"5119","Q9H4G0","EPB41L1","ENSG00000088367","1",3544,4,"AF-Q9H4G0-F1-model_v4","Q9H4G0-F1",0.178,0.358,0,62.4691941074523
"5120","Q9H4L5","OSBPL3","ENSG00000070882","1",0,1,"AF-Q9H4L5-F1-model_v4","Q9H4L5-F1",0.2,0.978,1,72.568278815106
"5121","Q9H4L7","SMARCAD1","ENSG00000163104","1",262,5,"AF-Q9H4L7-F1-model_v4","Q9H4L7-F1",0.178,0.915,2,67.8944980554205
"5122","Q9H4Z3","PCIF1","ENSG00000100982","1",14,2,"AF-Q9H4Z3-F1-model_v4","Q9H4Z3-F1",0.069,0.948,1,81.4573753743174
