uniprot_id,struct_score,pocket,druggability,num_drug_pockets
A6NC05,0.835619596541787,0.382,0.194,0
E9PRG8,0.642664526484751,0.278,0.194,0
O60241,0.779174645097392,0.066,0.194,0
O95750,0.773283720930233,0.322,0.194,0
P15976,0.608828932261768,0.105,0.194,0
Q7L804,0.567638603696099,0.387,0.194,0
Q9Y224,0.704618937644342,0.338,0.194,0
P32519,0.733671562082777,0.448,0.193,0
P49792,0.791181601903251,0.473,0.193,0
Q14050,0.632520661157025,0.383,0.193,0
Q15691,0.860393258426966,0.419,0.193,0
Q9BSQ5,0.731479238754325,0.328,0.193,0
P61769,0.848118214716526,0.357,0.192,0
P62942,0.851226190476191,0.412,0.192,0
Q2NKQ1,0.664963235294118,0.314,0.192,0
Q96IS3,0.603703041144902,0.145,0.192,0
Q9H4B4,0.816132404181185,0.133,0.192,0
Q9HCI7,0.765072886297376,0.317,0.192,0
Q9NYY1,0.89680521597392,0.456,0.192,0
Q9NZ72,0.720128205128205,0.394,0.192,0
Q9NZM3,0.77620315581854,0.435,0.192,0
Q9UQ13,0.848705565089483,0.161,0.192,0
P08621,0.667029197080292,0.085,0.191,0
P20333,0.718783454987835,0.384,0.191,0
P21246,0.584966139954853,0.321,0.191,0
P31269,0.577266666666667,0.259,0.191,0
P53674,0.852812911725955,0.347,0.191,0
P60903,0.774979811574697,0.422,0.191,0
Q5VVH2,0.834485981308411,0.414,0.191,0
Q7Z434,0.812085427135678,0.392,0.191,0
Q8WV22,0.85842731505432,0.234,0.191,0
Q92928,0.819108187134503,0.258,0.191,0
Q96L73,0.651628895184136,0.379,0.191,0
Q9Y5K2,0.912812687013764,0.336,0.191,0
O95409,0.659982683982684,0.281,0.19,0
P10599,0.831205846528624,0.389,0.19,0
P26717,0.778740894901145,0.335,0.19,0
P28356,0.600317195325543,0.236,0.19,0
P62995,0.743911882510013,0.239,0.19,0
P63145,0.745908596300326,0.31,0.19,0
Q15434,0.756779935275081,0.284,0.19,0
Q92997,0.682740384615385,0.374,0.19,0
Q9H169,0.65575315840622,0.414,0.19,0
G2XKQ0,0.76465625,0.244,0.189,0
O00329,0.84614401076716,0.195,0.189,0
P02654,0.624988179669031,0.406,0.189,0
P0CG34,0.565319865319865,0.417,0.189,0
P0CG35,0.565319865319865,0.417,0.189,0
P0DX04,0.565319865319865,0.417,0.189,0
P28358,0.660456852791878,0.28,0.189,0
Q15915,0.652089810017271,0.281,0.189,0
Q86TU7,0.907005592272496,0.081,0.189,0
Q9NR31,0.844962457337884,0.214,0.189,0
Q9NSC5,0.84118025751073,0.389,0.189,0
P01701,0.79904953145917,0.249,0.188,0
P62899,0.842744656917885,0.36,0.188,0
Q5KU26,0.744781801299907,0.384,0.188,0
Q8N7E2,0.6075,0.301,0.188,0
Q9NQ69,0.730021598272138,0.05,0.188,0
O75386,0.729488022545796,0.146,0.187,0
P04233,0.677431693989071,0.268,0.187,0
Q6UUV9,0.582285012285012,0.325,0.187,0
Q86Z02,0.767146693521316,0.102,0.187,0
Q96LM5,0.594709517923362,0.187,0.187,0
O00602,0.906495026331188,0.479,0.186,0
P62140,0.857522646711304,0.195,0.186,0
Q14002,0.846851642129105,0.39,0.186,0
Q5T4F4,0.699924242424242,0.445,0.186,0
Q7LFL8,0.615055248618785,0.425,0.186,0
Q96P47,0.841153250773994,0.343,0.186,0
Q04323,0.564694960212202,0.296,0.185,0
Q16760,0.6190573012939,0.477,0.185,0
Q5TA50,0.860284159613059,0.255,0.185,0
Q8N6R1,0.74275390625,0.192,0.185,0
Q8WXX0,0.835032119914347,0.198,0.185,0
Q9C086,0.537390029325513,0.271,0.185,0
Q9H7E2,0.780352564102564,0.418,0.185,0
P49716,0.692763636363636,0.445,0.184,0
Q02297,0.776867779204108,0.321,0.184,0
Q13405,0.787748643761302,0.272,0.184,0
Q15382,0.849525159461375,0.309,0.184,0
Q9H161,0.544290220820189,0.413,0.184,0
Q9NXZ1,0.616495726495726,0.416,0.184,0
A0A576,0.801174934725849,0.281,0.183,0
P35712,0.671335559265442,0.297,0.183,0
P80188,0.856960167714885,0.311,0.183,0
Q56A73,0.789889470622455,0.439,0.183,0
Q9GZV4,0.732517543859649,0.374,0.183,0
Q9H347,0.674917541229385,0.441,0.183,0
O75347,0.86199535962877,0.345,0.182,0
P13612,0.838372955288986,0.083,0.182,0
Q15723,0.787715803452855,0.463,0.182,0
Q5TCZ1,0.705788497217069,0.388,0.182,0
Q6P4Q7,0.703836177474403,0.046,0.182,0
Q8NHG8,0.642050147492625,0.357,0.182,0
Q96DE5,0.61263829787234,0.404,0.182,0
Q9GZV9,0.741188666205943,0.155,0.182,0
Q9UKT4,0.592213279678068,0.24,0.182,0
O75400,0.692515337423313,0.076,0.181,0
P15923,0.638601398601399,0.279,0.181,0
Q02539,0.756842105263158,0.403,0.181,0
Q15771,0.913633067440174,0.248,0.181,0
Q8NEJ0,0.802590551181102,0.347,0.181,0
Q9Y3Y4,0.714958506224066,0.408,0.181,0
O43255,0.797325268817204,0.262,0.18,0
P20061,0.901387066541706,0.114,0.18,0
Q13541,0.584736842105263,0.397,0.18,0
Q8N300,0.569946808510638,0.316,0.18,0
Q8NEZ2,0.87218237704918,0.136,0.18,0
Q9H0C5,0.847677841373671,0.394,0.18,0
Q9UGK3,0.669681093394077,0.4,0.18,0
P56746,0.805578034682081,0.379,0.179,0
Q8WU68,0.674416,0.134,0.179,0
Q96KB5,0.889619932432432,0.449,0.179,0
Q9NQW6,0.797369863013699,0.343,0.179,0
Q9Y275,0.812432195975503,0.414,0.179,0
O00267,0.696724967205947,0.145,0.178,0
O75478,0.719256080114449,0.331,0.178,0
P01715,0.842093352192362,0.108,0.178,0
P19622,0.518289205702648,0.258,0.178,0
P20265,0.716237704918033,0.242,0.178,0
P55854,0.697546666666667,0.178,0.178,0
P58062,0.758764940239044,0.362,0.178,0
Q5BN46,0.57264192139738,0.383,0.178,0
Q5T1R4,0.620576923076923,0.34,0.178,0
Q9UM19,0.80748162992652,0.213,0.178,0
O15350,0.685846456692913,0.437,0.177,0
O43186,0.580604914933837,0.195,0.177,0
P01737,0.800700549450549,0.167,0.177,0
P49763,0.773005050505051,0.383,0.177,0
P63167,0.81250700280112,0.254,0.177,0
Q16627,0.820750915750916,0.456,0.177,0
Q09328,0.858182919442762,0.409,0.176,0
Q14938,0.824285714285714,0.117,0.176,0
Q9BRL6,0.598129973474801,0.513,0.176,0
Q9NY61,0.593284457478006,0.356,0.176,0
O43908,0.612769784172662,0.272,0.175,0
P01717,0.822109038737446,0.098,0.175,0
P47874,0.76851320754717,0.337,0.175,0
Q8IWA0,0.80164108798055,0.008,0.175,0
Q8IYH5,0.708088803088803,0.389,0.175,0
Q96S44,0.892313959804454,0.022,0.175,0
Q9H4I9,0.739204819277108,0.347,0.175,0
A8MU46,0.746781857451404,0.209,0.174,0
P0CE71,0.727918660287081,0.363,0.174,0
P41162,0.753006369426752,0.362,0.174,0
Q14934,0.632099151406878,0.321,0.174,0
Q5MJ70,0.762095316351684,0.248,0.174,0
Q86Y01,0.787892677473449,0.193,0.174,0
Q96A83,0.5425390625,0.185,0.174,0
Q9BWU0,0.775828220858896,0.386,0.174,0
Q9NP97,0.759150326797386,0.33,0.174,0
Q9UHV8,0.88115520282187,0.358,0.174,0
O43240,0.769684452094091,0.383,0.173,0
P09668,0.916821862348178,0.495,0.173,0
Q86UW7,0.762035583464155,0.308,0.173,0
O60684,0.873898150954835,0.374,0.172,0
P15509,0.809592720970537,0.307,0.172,0
P21709,0.727694892473118,0.227,0.172,0
P23528,0.729797349961029,0.31,0.172,0
P36405,0.871521268925739,0.232,0.172,0
O95628,0.668859416445623,0.283,0.171,0
P30043,0.901751448808757,0.097,0.171,0
Q06787,0.780843520782396,0.35,0.171,0
P13056,0.655605306799337,0.265,0.17,0
Q8NFH8,0.560724094881398,0.124,0.17,0
Q9UKM9,0.731489675516224,0.466,0.17,0
Q9UL01,0.924886042255864,0.215,0.17,0
Q9UMS0,0.856413881748072,0.393,0.17,0
O43320,0.811843917368018,0.193,0.169,0
O95045,0.843527367506516,0.141,0.169,0
P09038,0.860581717451524,0.211,0.169,0
Q15121,0.76360454115421,0.217,0.169,0
Q16630,0.737387755102041,0.262,0.169,0
Q9BXB4,0.784645476772616,0.402,0.169,0
Q9HCD5,0.754677419354839,0.36,0.169,0
Q9NVS2,0.80630376344086,0.044,0.169,0
A8MV24,0.593793706293706,0.174,0.168,0
O94900,0.681842857142857,0.382,0.168,0
P05231,0.758114874815906,0.319,0.168,0
Q04609,0.936101694915254,0.152,0.168,0
Q6GQQ9,0.772607636068237,0.363,0.168,0
Q86VK4,0.645986394557823,0.371,0.168,0
Q9HAZ2,0.627804131599082,0.159,0.168,0
A4QPB2,0.798418367346939,-0.044,0.167,0
O75973,0.798465346534654,0.281,0.167,0
P08138,0.729600340136054,0.229,0.167,0
P20916,0.798461538461538,0.308,0.167,0
P68036,0.86408,0.633,0.167,0
Q03591,0.742930800542741,0.063,0.167,0
Q68CZ2,0.670134168157424,0.127,0.167,0
Q9BUT1,0.904831640833779,0.477,0.167,0
Q9GZX6,0.823583260680035,0.232,0.167,0
Q9HBL0,0.674750542299349,0.2,0.167,0
Q9NYY3,0.863373913043478,0.29,0.167,0
Q9ULV5,0.680209944751381,0.308,0.167,0
Q9HC52,0.636423220973783,-0.008,0.166,0
Q9UNA4,0.847404033832141,0.196,0.166,0
Q86TM6,0.624108910891089,0.359,0.165,0
Q9BZZ5,0.871391476150155,0.221,0.165,0
Q9Y225,0.700790697674419,0.388,0.165,0
P01100,0.64765541740675,0.352,0.164,0
P21266,0.836055248618785,0.438,0.164,0
P56817,0.856991288114499,0.344,0.164,0
Q12857,0.809320241691843,0.135,0.164,0
Q15233,0.727090761750405,0.121,0.164,0
Q5VV41,0.858594071030232,0.162,0.164,0
Q9H422,0.776915288558893,0.098,0.164,0
O00425,0.810932684509327,0.187,0.163,0
O00512,0.621071428571429,0.355,0.163,0
O60308,0.803081876724931,0.14,0.163,0
P04118,0.680961538461539,0.316,0.163,0
P11844,0.840603152844414,0.348,0.163,0
P37023,0.789294306335204,0.242,0.163,0
P63128,0.73848204570185,0.26,0.163,0
Q9HCU5,0.817620357634113,0.129,0.163,0
P05452,0.779321753515302,0.379,0.162,0
P07585,0.881685630004214,0.248,0.162,0
P0CE72,0.732333333333333,0.373,0.162,0
P78368,0.857168894289186,0.12,0.162,0
Q05329,0.858275340393343,0.464,0.162,0
Q06481,0.74899375975039,0.393,0.162,0
Q8IYW4,0.735452218430034,0.486,0.162,0
Q9NQZ7,0.829599793441776,0.444,0.162,0
Q9UI47,0.714685489635454,0.355,0.162,0
P04439,0.841428571428571,0.143,0.161,0
P24855,0.897874092009685,0.375,0.161,0
Q15700,0.77070821529745,0.264,0.161,0
Q16527,0.524671734623359,0.276,0.161,0
Q38SD2,0.85198248905566,0.234,0.161,0
Q68DK7,0.611733333333333,0.332,0.161,0
Q8IUC4,0.699334203655352,0.268,0.161,0
Q8NI08,0.863808139534884,0.501,0.161,0
Q92643,0.857141841450409,0.289,0.161,0
Q9BQW3,0.728182145428366,0.356,0.161,0
Q9HC62,0.859268817204301,0.391,0.161,0
Q9NS86,0.873955357142857,0.433,0.161,0
P07998,0.803139418254764,0.189,0.16,0
P20749,0.914401634559253,0.386,0.16,0
Q00978,0.760860215053763,0.342,0.16,0
Q16829,0.811706896551724,0.359,0.16,0
Q8TB36,0.789158351409978,0.139,0.16,0
Q9NPJ3,0.857657004830918,0.405,0.16,0
Q9P121,0.829708372530574,0.34,0.16,0
A6NFH5,0.837277992277992,0.085,0.159,0
O15530,0.868689154568745,0.338,0.159,0
P57772,0.758559544658494,0.096,0.159,0
Q15019,0.787038878842676,0.103,0.159,0
Q6NWY9,0.572598784194529,0.429,0.159,0
Q8IWS0,0.797683438155136,0.291,0.159,0
Q96NM4,0.686203840472674,0.407,0.159,0
Q9NR56,0.721125703564728,0.367,0.159,0
A6NJ88,0.539871428571429,0.367,0.158,0
O94768,0.801169794849411,0.117,0.158,0
P48023,0.818792672772689,0.294,0.158,0
Q8WXI8,0.778430141287284,0.415,0.158,0
A5YKK6,0.867696404793609,0.398,0.157,0
O94842,0.667112375533428,0.432,0.157,0
O95971,0.81973713033954,0.324,0.157,0
P30304,0.763006756756757,0.194,0.157,0
Q8IWR0,0.62678800856531,0.287,0.157,0
Q96HU1,0.708486055776892,0.389,0.157,0
Q9H9V4,0.699137931034483,0.357,0.157,0
Q9Y221,0.883517730496454,0.44,0.157,0
O15392,0.86827027027027,0.222,0.156,0
P15498,0.835903379549393,0.247,0.156,0
P20042,0.618463925523662,0.186,0.156,0
Q6UVK1,0.697803521779425,0.211,0.156,0
Q7Z6A9,0.737900355871886,0.32,0.156,0
Q86X24,0.62736324926302,0.139,0.156,0
Q8WW24,0.790538284398388,0.113,0.156,0
Q9ULX9,0.799986559139785,0.337,0.156,0
O75800,0.585452538631347,0.299,0.155,0
O95292,0.785225677031093,0.265,0.155,0
P49640,0.560536779324056,0.384,0.155,0
P51617,0.767936752795989,0.065,0.155,0
Q03828,0.535308151093439,0.384,0.155,0
Q6ZTN6,0.536918238993711,0.375,0.155,0
Q92698,0.862964480874317,0.284,0.155,0
Q9UL42,0.774986613119143,0.07,0.155,0
Q9UPW6,0.799502074688797,0.341,0.155,0
O95400,0.637722007722008,0.398,0.154,0
P0C671,0.767120418848168,0.399,0.154,0
Q5T5A4,0.52,0.172,0.154,0
P13805,0.586085409252669,0.403,0.153,0
P85037,0.571909424724602,0.415,0.153,0
Q7Z406,0.66258064516129,0.145,0.153,0
Q8WUH1,0.865005889281508,0.485,0.153,0
Q71RG4,0.745135593220339,0.318,0.152,0
Q8NCD3,0.536933333333333,0.345,0.152,0
O14763,0.667813411078717,0.389,0.151,0
P13497,0.824124922696351,0.318,0.151,0
P31749,0.78266004415011,0.111,0.151,0
P54727,0.614579710144928,0.068,0.151,0
Q14157,0.711934097421203,0.327,0.151,0
Q96IV0,0.842409523809524,0.358,0.151,0
Q9BPX3,0.761806579693704,0.235,0.151,0
Q9ULT6,0.781352941176471,0.392,0.151,0
A4D1P6,0.816034931252323,0.244,0.15,0
P24043,0.78077408056042,0.245,0.15,0
P50402,0.582165898617512,0.24,0.15,0
Q8NHR7,0.751604215456674,0.325,0.15,0
Q9H0Q0,0.825212399540758,0.292,0.15,0
Q9HAK2,0.699062725306417,0.382,0.15,0
Q9UPI3,0.835824508320726,0.183,0.15,0
O60927,0.597634408602151,0.217,0.149,0
O75333,0.73025706940874,0.333,0.149,0
P08651,0.792320610687023,0.17,0.149,0
P31274,0.566583333333333,0.273,0.149,0
P32970,0.880913284132841,0.316,0.149,0
Q15370,0.747759036144578,0.371,0.149,0
Q8NHK3,0.826887966804979,0.411,0.149,0
Q92993,0.797267518730718,0.133,0.149,0
P02686,0.687763713080169,0.284,0.148,0
P24311,0.547249357326478,0.365,0.148,0
P25791,0.746583011583012,0.345,0.148,0
P25942,0.756001558846454,0.357,0.148,0
Q00577,0.780153102336825,0.252,0.148,0
Q14696,0.581806196440343,0.222,0.148,0
Q7KZI7,0.667577722677856,0.085,0.148,0
Q8TAM6,0.553778625954198,0.283,0.148,0
Q8WUW1,0.811546762589928,0.244,0.148,0
A6NKF2,0.703688007213706,0.25,0.147,0
P0DN87,0.678016928657799,0.348,0.147,0
P17927,0.691518084564442,0.401,0.147,0
Q13542,0.661671469740634,0.39,0.147,0
Q9BTP6,0.662905811623246,0.264,0.147,0
Q9UFF9,0.855261244888687,0.057,0.147,0
P07199,0.686625357483317,0.303,0.146,0
P0DP58,0.804372822299652,0.31,0.146,0
P50990,0.784185034802784,0.13,0.146,0
P84085,0.756945224719101,0.167,0.146,0
Q2YD98,0.618552950687146,0.126,0.146,0
Q92915,0.827535624476111,0.367,0.146,0
Q9UNI1,0.891650110375276,0.412,0.146,0
Q9Y320,0.825701754385965,0.381,0.146,0
P39656,0.910834108527132,0.298,0.145,0
P41212,0.730111223458038,0.46,0.145,0
P63165,0.79603993344426,0.023,0.145,0
Q14739,0.711732283464567,0.22,0.145,0
Q6MZP7,0.718978102189781,0.038,0.145,0
Q6ZSZ6,0.57867758186398,0.294,0.145,0
Q8N684,0.774261213720317,0.185,0.145,0
Q9NNX6,0.74016393442623,0.249,0.145,0
Q9NQ50,0.520265273311897,0.31,0.145,0
Q9NUI1,0.914503441494592,0.065,0.145,0
Q9NZM1,0.830880566801619,0.328,0.145,0
P15822,0.560127388535032,0.359,0.144,0
P57103,0.730583756345178,0.058,0.144,0
Q8IY57,0.668100775193798,0.425,0.144,0
Q8TEJ3,0.786195652173913,0.328,0.144,0
O14976,0.780591572123177,0.206,0.143,0
O15394,0.837440758293839,0.358,0.143,0
P14091,0.932092270335896,0.212,0.143,0
P57105,0.807135614702155,0.117,0.143,0
P62316,0.814157014157014,0.303,0.143,0
P79483,0.803836915297092,0.356,0.143,0
Q05923,0.812400354295837,0.446,0.143,0
Q3B726,0.667481751824818,0.397,0.143,0
Q8ND25,0.694121122599705,0.384,0.143,0
Q96JZ2,0.704234122042341,0.436,0.143,0
Q9UKL3,0.744830659536542,0.135,0.143,0
P23588,0.583296354992076,0.397,0.142,0
P13500,0.592883031301483,0.378,0.141,0
Q6P3W2,0.746986644407346,0.111,0.141,0
Q8WW35,0.796327632763276,0.074,0.141,0
Q93091,0.882354085603113,0.305,0.141,0
Q9UJV8,0.650703679793415,0.106,0.141,0
P13284,0.811798365122616,0.34,0.14,0
Q8NI99,0.811472392638037,0.418,0.14,0
Q8WWA0,0.909020134228188,0.495,0.14,0
Q9UBL0,0.70177559912854,0.066,0.14,0
Q9Y5Z4,0.889280726256983,0.341,0.14,0
O94929,0.652113323124043,0.335,0.139,0
P0DJD7,0.859284702549575,0.137,0.139,0
P20138,0.848498803827751,0.411,0.139,0
P20700,0.775412541254125,0.504,0.139,0
P21291,0.539943938332165,0.207,0.139,0
Q5VWQ8,0.664333881578947,0.083,0.139,0
Q6UXN8,0.79756862745098,0.168,0.139,0
Q9H160,0.605197044334975,0.438,0.139,0
O75145,0.774026927784578,0.257,0.138,0
P23560,0.714819557625145,0.352,0.138,0
P33981,0.764622475856014,0.055,0.138,0
Q08623,0.943699943598421,-0.02,0.138,0
Q13421,0.845681618293756,0.31,0.138,0
Q99453,0.54845871559633,0.003,0.138,0
Q9HDB9,0.705775521714608,0.301,0.138,0
O43559,0.613226519337017,0.373,0.137,0
P30040,0.812333333333333,0.374,0.137,0
P41240,0.840915532879819,0.158,0.137,0
Q08345,0.878751950078003,0.296,0.137,0
Q12918,0.850399610136452,0.355,0.137,0
Q8IX05,0.795221631205674,0.437,0.137,0
Q9Y4I5,0.611771871539313,0.266,0.137,0
O94887,0.824087652760219,0.26,0.136,0
P27448,0.658114035087719,0.092,0.136,0
Q07654,0.591528384279476,0.331,0.136,0
Q13595,0.762797858099063,0.224,0.136,0
Q14011,0.791343511450382,0.444,0.136,0
Q9Y2J8,0.920069640504423,0.227,0.136,0
Q9Y3D0,0.768303946263644,0.269,0.136,0
O43251,0.738410174880763,0.234,0.135,0
O95954,0.846514227642276,0.068,0.135,0
Q9HCB6,0.759509169363538,0.365,0.135,0
Q9NWB1,0.709537313432836,0.35,0.135,0
Q9Y490,0.752788715838966,0.101,0.135,0
G9CGD6,0.772915173237754,0.556,0.134,0
P31483,0.743843441466855,0.274,0.134,0
Q9UBT3,0.616968698517298,0.45,0.134,0
Q9Y258,0.76404399323181,0.287,0.134,0
O00151,0.727975460122699,0.368,0.133,0
Q53F19,0.516424870466321,0.309,0.133,0
Q5H9I0,0.620100840336134,0.207,0.133,0
Q8IVL0,0.739116379310345,0.457,0.133,0
Q8WTQ1,0.761731843575419,0.392,0.133,0
Q96F10,0.833413715146948,0.008,0.133,0
Q96L33,0.817239884393064,0.298,0.133,0
Q99853,0.666826697892272,0.378,0.133,0
Q9BQA1,0.895990566037736,0.154,0.133,0
A6NDN8,0.741597744360902,0.412,0.132,0
P13928,0.912372813990461,0.294,0.132,0
Q14152,0.667153912295787,0.37,0.132,0
Q5VT79,0.910158919348431,0.294,0.132,0
Q7Z6J0,0.772064516129032,0.306,0.132,0
Q8N752,0.834306064306064,0.272,0.132,0
Q969G3,0.682224409448819,0.285,0.132,0
Q9NVV9,0.668083209509658,0.269,0.132,0
O95490,0.80962962962963,0.184,0.131,0
P10746,0.910020222446916,0.378,0.131,0
Q6ICL3,0.93728571428571394,0.145,0.131,0
Q8IWJ2,0.646,0.432,0.13,0
Q8WYH8,0.696456310679612,0.448,0.13,0
O15504,0.628040345821326,0.421,0.129,0
P0DJD9,0.865741592920354,0.098,0.129,0
P31260,0.686489533011272,0.366,0.129,0
Q02833,0.71313880126183,0.341,0.129,0
Q06141,0.867710622710623,0.344,0.129,0
Q96CG3,0.819861591695502,0.21,0.129,0
Q9P0L0,0.802982107355865,0.195,0.129,0
Q9Y2H1,0.897015098722416,0.145,0.129,0
P02743,0.926791995148575,0.368,0.128,0
P17509,0.612754820936639,0.358,0.128,0
P24522,0.879236165237724,0.266,0.128,0
P30622,0.685736196319018,0.303,0.128,0
P31267,0.584320652173913,0.364,0.128,0
P68106,0.850561660561661,0.328,0.128,0
Q15751,0.813446096654275,0.295,0.128,0
Q5VT06,0.668985313751669,0.116,0.128,0
Q63HR2,0.730674915635546,0.404,0.128,0
Q15056,0.790924608819346,0.404,0.127,0
Q9NPD8,0.868565640194489,0.295,0.127,0
Q9Y3C6,0.806821400472069,0.294,0.127,0
Q01085,0.739759717314488,0.275,0.126,0
Q6NUJ5,0.829876543209877,0.285,0.126,0
Q8NCN4,0.526244635193133,0.255,0.126,0
O95257,0.851332720588235,0.429,0.125,0
P62324,0.860279214064116,0.405,0.125,0
P62829,0.787415730337079,0.186,0.125,0
P78543,0.87328125,0.356,0.125,0
Q14677,0.824374453193351,0.408,0.125,0
Q8IXA5,0.894902723735409,0.273,0.125,0
Q96KC8,0.762271662763466,0.315,0.125,0
P48729,0.840296868645791,0.226,0.124,0
Q9H3N1,0.829820675105485,0.358,0.124,0
P01699,0.835603328710125,0.032,0.123,0
P07602,0.799662379421222,0.341,0.123,0
P35711,0.676427378964942,0.332,0.123,0
P43694,0.539482352941177,0.085,0.123,0
Q658Y4,0.825542544886807,0.044,0.123,0
Q8IVF2,0.750655976676385,-0.017,0.123,0
Q8NI35,0.775333796940195,0.527,0.123,0
Q9Y530,0.866962576153177,0.302,0.123,0
Q9Y5W8,0.800696893366919,0.317,0.123,0
P21673,0.854693295292439,0.067,0.122,0
P49674,0.846118038237739,0.298,0.122,0
Q9UI15,0.758222416812609,0.251,0.122,0
Q9UKV5,0.712832512315271,0.394,0.122,0
Q9Y603,0.727630272952854,0.413,0.122,0
P98179,0.790647149460709,0.417,0.121,0
Q96PD4,0.682216599190283,0.037,0.121,0
Q9UG22,0.86145125958379,0.258,0.121,0
O95407,0.721641190667739,0.394,0.12,0
P01138,0.727048984468339,0.327,0.12,0
Q6FI81,0.826750788643533,0.059,0.12,0
Q9BPY8,0.780552677029361,0.391,0.12,0
Q9GZZ1,0.824671150971599,0.072,0.12,0
Q9H772,0.712702991452991,0.399,0.12,0
P60174,0.905991379310345,0.388,0.119,0
Q9BYE2,0.71440305635148,0.352,0.119,0
Q9NP64,0.784055690072639,0.346,0.119,0
Q00526,0.812492668621701,0.18,0.118,0
Q07444,0.762979414951246,0.273,0.118,0
Q9H2H8,0.92506309148265,0.282,0.118,0
Q156A1,0.567709923664122,0.426,0.117,0
Q5ZPR3,0.837906675307842,0.188,0.117,0
Q6XE24,0.745955056179775,0.325,0.117,0
Q7L0R7,0.719309210526316,0.216,0.117,0
Q8WYL5,0.843800515907137,0.436,0.117,0
Q9UN19,0.752603686635945,0.14,0.117,0
O43248,0.62371186440678,0.357,0.116,0
O76095,0.726035242290749,0.377,0.116,0
Q8NFU7,0.644256926952141,0.406,0.116,0
Q96DY2,0.76210209258085,0.264,0.116,0
P0CJ85,0.637218664226898,0.361,0.115,0
P0CJ86,0.637218664226898,0.361,0.115,0
P0CJ88,0.637218664226898,0.361,0.115,0
P0CJ89,0.637218664226898,0.361,0.115,0
P0CJ90,0.637218664226898,0.361,0.115,0
P33681,0.815495327102804,0.263,0.115,0
Q14781,0.62894523326572,0.309,0.115,0
Q6IQ49,0.672068965517241,0.341,0.115,0
A6NDY0,0.7279970544919,0.273,0.114,0
Q96RN5,0.782065404475043,0.203,0.114,0
P25774,0.901179752889597,0.272,0.113,0
P35659,0.736974637681159,0.272,0.113,0
Q6UWR7,0.93063144732729,0.299,0.113,0
Q8N6W0,0.664595336076818,0.295,0.113,0
Q9BPZ7,0.774302587176603,0.3,0.113,0
Q9NYJ8,0.749512195121951,0.247,0.113,0
Q9UHR6,0.632587209302326,0.42,0.113,0
Q9ULR3,0.814556928034372,0.182,0.113,0
C0HM01,0.643916349809886,0.406,0.112,0
O75792,0.825163899531716,0.127,0.112,0
P02818,0.692843137254902,0.354,0.112,0
P62937,0.899834123222749,0.352,0.112,0
Q6UWY2,0.907785197551475,0.15,0.112,0
P05015,0.689122418879056,0.09,0.111,0
P09237,0.652710137544575,0.183,0.111,0
P39059,0.735121212121212,0.237,0.111,0
Q99832,0.781469893742621,0.163,0.111,0
Q9UMQ3,0.656854130052724,0.222,0.111,0
Q9UQ88,0.863255432554326,0.097,0.111,0
Q9Y2H5,0.612488151658768,0.364,0.111,0
O95714,0.81863173216885,0.207,0.11,0
P51452,0.873086074177747,0.209,0.11,0
P58335,0.86208452722063,0.407,0.11,0
Q86UR5,0.830601569311247,0.297,0.11,0
Q96DN0,0.883970080552359,0.228,0.11,0
P10301,0.853955223880597,0.34,0.109,0
Q15818,0.893988764044944,0.371,0.109,0
Q96BH1,0.776849593495935,0.364,0.109,0
O60422,0.631259659969088,0.21,0.108,0
P0DN37,0.888528951486698,0.326,0.108,0
P51608,0.568899858956276,0.39,0.108,0
Q14135,0.739590792838875,0.366,0.108,0
Q96LW4,0.733549067886036,0.262,0.108,0
Q9BQG2,0.855516866158868,0.069,0.108,0
Q9P104,0.855567765567766,0.44,0.107,0
O43699,0.742293862368258,0.149,0.106,0
Q13107,0.754399117971334,0.18,0.106,0
Q9UK53,0.697980535279805,0.453,0.106,0
Q9UKB3,0.833657351154313,0.403,0.106,0
Q9UPX8,0.77240350877193,0.37,0.106,0
A8MVU1,0.748570446735395,0.124,0.105,0
P14598,0.744948453608247,0.126,0.105,0
P14854,0.819313868613139,0.384,0.105,0
P24394,0.848493064312736,0.292,0.105,0
P78552,0.817066772655008,0.241,0.105,0
Q16637,0.697579185520362,0.358,0.105,0
Q3T8J9,0.677603174603175,0.431,0.105,0
Q8WXF3,0.532474747474747,0.472,0.105,0
O00175,0.700735042735043,0.22,0.104,0
O00244,0.82701581027668,0.175,0.104,0
P0C7P0,0.847618384401114,0.315,0.104,0
P19525,0.740377035132819,0.248,0.104,0
P49841,0.874450171821306,0.15,0.104,0
Q9H0F5,0.701313628899836,0.21,0.104,0
Q9HCJ0,0.738369565217391,0.261,0.104,0
Q9NZC4,0.768883374689826,0.384,0.104,0
Q9P0U4,0.71910447761194,0.153,0.104,0
P0DN26,0.885015625,0.309,0.103,0
Q9BSE4,0.798690851735016,0.406,0.103,0
P10909,0.839333525678015,0.084,0.102,0
Q9UJ78,0.658840970350404,0.3,0.102,0
Q16828,0.800457290767903,0.392,0.101,0
Q9P0J6,0.616130030959752,0.339,0.101,0
Q9UBS0,0.790356200527704,0.256,0.101,0
B7ZW38,0.698643852978454,0.289,0.1,0
P0DMR1,0.698643852978454,0.289,0.1,0
P10720,0.735867446393762,0.36,0.1,0
P54821,0.644462659380692,0.08,0.1,0
