uniprot_id,struct_score,hydrophobicity_score,volume_score,alpha_max_dist,pocket,druggability,num_drug_pockets
Q13454,0.843653693407466,35,4.889,14.16,0.42,0.317,0
Q7KZF4,0.852151394422311,5.133,3.933,13.96,0.242,0.317,0
Q92743,0.543910482921084,6.25,3.625,6.906,0.329,0.317,0
Q92901,0.77775668948351,7.364,4.455,13.807,0.179,0.317,0
Q969S2,0.76928798474253,33.667,4.778,6.763,0.397,0.317,0
Q969V4,0.809764595103578,26,5.5,5.587,0.339,0.317,0
Q99584,0.724851904090268,28.273,4.636,13.501,0.352,0.317,0
Q9BXN2,0.829352030947776,-4.1,4.4,8.023,0.326,0.317,0
Q9H3F6,0.8301625,2.167,3.833,6.658,0.455,0.317,0
Q9H7M9,0.788711554447215,4.625,3.75,13.975,0.481,0.317,0
P01225,0.799675480769231,46.25,5,7.304,0.312,0.316,0
P05112,0.811564885496183,-2.625,5.625,11.801,0.354,0.316,0
P39687,0.760999206978588,86.75,4.75,3.56,0.286,0.316,0
Q02763,0.770204901566894,32,4.556,10.647,0.25,0.316,0
Q06455,0.675777351247601,0,4.5,10.858,0.397,0.316,0
Q92882,0.862313067784766,29.286,5,6.221,0.479,0.316,0
Q96BP2,0.695450643776824,42.333,5,4.447,0.158,0.316,0
A8MRT5,0.514484848484849,61.778,4.556,8.848,0.352,0.315,0
E5RHQ5,0.555878787878788,61.778,4.556,8.848,0.352,0.315,0
P02545,0.787260273972603,17.143,4,5.747,0.385,0.315,0
P30626,0.826855670103093,45.375,5,5.767,0.371,0.315,0
P46783,0.774614443084455,50.125,5.25,7.484,0.367,0.315,0
P78310,0.774781538461538,16.75,5.25,7.552,0.275,0.315,0
Q9NVS9,0.867649769585253,32.5,4.9,8.162,0.389,0.315,0
Q9Y3T9,0.86443095599393,30.769,4.077,10.49,0.156,0.315,0
O75592,0.727897310513447,52,5.667,7.09,0.376,0.314,0
O95476,0.886745524296675,32.125,4.625,6.418,0.274,0.314,0
P08311,0.891617069062325,5.167,3.333,6.182,0.318,0.314,0
P46782,0.756447978793903,24.8,4.6,9.99,0.245,0.314,0
P50552,0.718111731843575,71.875,4.75,3.762,0.392,0.314,0
P56703,0.708844393592677,-18.273,4.545,11.732,0.319,0.314,0
Q03052,0.69493015612161,27.556,4.556,8.445,0.336,0.314,0
Q13137,0.731732776617954,46.6,6,10.522,0.361,0.314,0
Q96MP8,0.787865731462926,25.5,4.458,18.377,0.025,0.314,0
Q9NWU5,0.84740932642487,52.2,5.8,4.648,0.301,0.314,0
P07438,0.582294264339152,23.556,3.111,6.38,0.388,0.313,0
P08172,0.596796624963631,69.25,4.75,10.122,0.095,0.313,0
P50914,0.755302897278314,37.4,4.2,6.823,0.333,0.313,0
Q08334,0.77756038647343,38.571,3.429,5.505,0.138,0.313,0
Q16769,0.91623758099352,24.222,5,7.533,0.235,0.313,0
Q8NBU5,0.809483217900906,33.9,4,5.302,0.285,0.313,0
Q92485,0.918605150214592,21.526,3.895,26.122,0.481,0.313,0
Q92529,0.669638854296389,16.3,4.4,6.42,0.371,0.313,0
Q92547,0.817331491712707,32.727,4.364,7.071,0.463,0.313,0
Q96AB6,0.924720033181253,16.484,3.935,25.409,0.014,0.313,0
Q9H596,0.801158445440957,-8.111,3.778,6.606,0.336,0.313,0
Q9UJ68,0.911448275862069,-21.75,5,6.412,0.42,0.313,0
Q9Y4P9,0.841341463414634,12.286,6.286,9.978,0.314,0.313,0
O75626,0.791569688768606,8.25,4,8.154,0.326,0.312,0
P08217,0.922841470104224,19.4,4.1,11.044,0.331,0.312,0
P26599,0.739754045307443,19.545,4.364,9.065,0.478,0.312,0
P54920,0.810513728963685,11.25,4.75,13.212,0.388,0.312,0
Q13477,0.838282085561497,-4.556,2.778,11.443,0.319,0.312,0
Q5VTT2,0.558822006472492,14.316,4,15.723,0.159,0.312,0
Q6IMN6,0.842466666666667,32.75,3.375,6.382,0.461,0.312,0
Q86SG5,0.870740740740741,17,4.375,8.369,0.23,0.312,0
Q8N9L1,0.6722838944495,54.5,4.375,3.515,0.282,0.312,0
Q9H115,0.785857648099027,20.125,4.625,16.972,0.256,0.312,0
Q9NPY3,0.763502150023889,6.6,4.9,8.58,0.314,0.312,0
Q9UKU9,0.932384858044164,24.25,4.75,5.74,0.298,0.312,0
Q9Y3E5,0.869087837837838,40.667,5.167,4.401,0.44,0.312,0
P17844,0.822601024473534,7.65,3.75,37.965,0.092,0.311,0
P49913,0.736700898587933,28.727,4.636,11.899,0.29,0.311,0
P62136,0.864816692667707,31.333,4.111,9.707,0.244,0.311,0
Q5VZF2,0.688805970149254,19.846,4.923,13.487,0.38,0.311,0
Q86W11,0.748746736292428,71.4,4.8,5.706,0.526,0.311,0
Q8IUD2,0.701955128205128,61.25,5.25,4.847,0.299,0.311,0
Q8WUQ7,0.686060606060606,40.125,5.625,7.064,0.318,0.311,0
Q96LB8,0.828577106518283,41.333,5,9.026,0.244,0.311,0
Q9UEU0,0.673341772151899,30.9,3.9,9.657,0.222,0.311,0
Q9Y5W9,0.815094962840628,13.429,5,3.507,0.431,0.311,0
O75874,0.878321505708115,1.526,3.842,18.168,0.232,0.31,0
O75880,0.743531135531135,53.6,5.6,5.91,0.431,0.31,0
P02679,0.767460267005722,36.333,4.667,10.04,0.343,0.31,0
P03897,0.565803667745415,43.4,4,7.121,0.302,0.31,0
P12829,0.721977309562399,11,4.6,6.362,0.215,0.31,0
P15309,0.853152445555159,18,4.25,9.471,0.371,0.31,0
P19961,0.941634152520902,31.105,4.737,13.634,0.423,0.31,0
P36544,0.761484502446982,42.077,4.385,10.572,0.28,0.31,0
P53803,0.614120603015075,5.222,5,10.659,0.167,0.31,0
Q6PHW0,0.857582911748173,3.429,4,5.689,0.32,0.31,0
Q7Z3Z2,0.802901178603808,22.6,4.6,6.783,0.353,0.31,0
Q9NP87,0.829115044247788,35.727,4.182,12.786,0.432,0.31,0
Q9Y463,0.812345023025151,25.609,4.261,15.187,0.117,0.31,0
Q9Y547,0.844308093994778,79.778,4.556,3.493,0.301,0.31,0
O14602,0.556557191392978,71.556,4.111,3.475,0.159,0.309,0
O60869,0.780337995337995,23.556,4.111,13.631,0.25,0.309,0
P49335,0.693491414554374,13.833,5.167,6.344,0.292,0.309,0
P61960,0.835676100628931,38.714,4.143,6.376,0.298,0.309,0
Q14165,0.716171232876712,45.7,4.6,6.781,0.41,0.309,0
Q7LC44,0.792691107644306,26.3,4.2,5.673,0.303,0.309,0
Q8IWZ6,0.867314954682779,36.722,4.167,13.292,0.089,0.309,0
Q8WY36,0.734698795180723,5.6,5,7.671,0.327,0.309,0
Q96IZ0,0.774139534883721,40.8,4.8,6.143,0.358,0.309,0
Q9HBH1,0.914067558057706,24.235,3.941,9.893,0.355,0.309,0
Q9Y2K2,0.786014063656551,20.267,4.067,13.505,0.088,0.309,0
O43323,0.702329259525521,8.25,4.375,8.32,0.279,0.308,0
P42773,0.875618811881188,22.143,5.429,5.469,0.257,0.308,0
Q14681,0.707539682539683,22.857,3.429,4.789,0.136,0.308,0
Q96L92,0.900090004737091,34.438,4.812,18.987,0.526,0.308,0
Q9BRQ0,0.671031578947368,43.444,3.778,5.223,0.299,0.308,0
Q9BXA5,0.778658197697499,58.571,4.857,5.475,0.099,0.308,0
Q9H3J6,0.727459105779717,56.2,4.8,7.009,0.304,0.308,0
Q9H875,0.619748803827751,-27.5,5.167,6.793,0.305,0.308,0
Q9Y4F3,0.843529907329402,11.222,4.444,6.791,0.306,0.308,0
A6NKH3,0.718486932599725,58.167,5.333,5.226,0.387,0.307,0
P01374,0.822042628774423,34.75,4.625,6.112,0.386,0.307,0
Q13740,0.882161849710983,39.75,4.125,10.964,0.422,0.307,0
Q16559,0.724433962264151,51.333,5.333,10.431,0.387,0.307,0
Q16790,0.806113320079523,54,4.417,9.815,0.314,0.307,0
Q86XW9,0.792126436781609,47.2,4,6.544,0.353,0.307,0
Q8NEA6,0.638802931596091,42.286,4.571,3.446,0.255,0.307,0
Q8TE67,0.729606986899563,18.4,6.4,8.098,0.225,0.307,0
Q8WZ33,0.701130952380952,71.4,4.6,4.784,0.347,0.307,0
Q96DC9,0.878124669836239,58.571,4.857,5.444,0.173,0.307,0
Q9GZS3,0.855796124684078,22.375,3.75,3.446,0.276,0.307,0
Q9NP55,0.780109677419355,79.875,4.25,3.448,0.394,0.307,0
Q9UJX4,0.833061327927015,12.6,4.533,12.485,0.151,0.307,0
Q9Y252,0.681438127090301,43.2,5.2,7.23,0.383,0.307,0
P00374,0.894727030625832,18.5,4,28.829,0.017,0.306,0
P13725,0.788537252221463,26.5,4.6,10.119,0.372,0.306,0
Q08380,0.839270152505447,14.2,3.3,13.61,0.428,0.306,0
Q14061,0.717907949790795,25.571,4.143,7.644,0.308,0.306,0
Q5TEC6,0.722871972318339,73,4.833,3.441,0.218,0.306,0
Q8TCC3,0.765045965270684,30.75,4.938,15.057,0.147,0.306,0
Q8TDE3,0.737386478304743,24.714,4.857,8.072,0.548,0.306,0
Q96CT7,0.543323299217339,41.167,5.833,7.443,0.221,0.306,0
Q9UNA1,0.799507874015748,10.538,4.308,9.886,0.312,0.306,0
O15066,0.79516261682243,8.538,3.846,9.17,0.18,0.305,0
P49917,0.638510739856802,45.333,4.667,6.099,0.23,0.305,0
P63241,0.734733624454148,76.167,5.333,4.321,0.397,0.305,0
Q04727,0.866840659340659,29.167,4,16.365,0.208,0.305,0
Q12933,0.78930027173913,45.6,4.8,7.414,0.381,0.305,0
Q13492,0.861125,34.5,4,10.925,0.429,0.305,0
Q14571,0.753478260869565,27.417,4.5,9.594,0.261,0.305,0
Q8IWW6,0.824808114035088,16,4.545,9.587,0.443,0.305,0
Q8WU10,0.821163037705789,22.259,3.517,29.46,0.119,0.305,0
Q96CS7,0.849829931972789,47.667,5.167,5.43,0.41,0.305,0
Q96LI5,0.760874471086037,2.917,3.667,9.018,0.334,0.305,0
Q99719,0.740090415913201,-20.444,4.444,12.921,0.278,0.305,0
Q9NVW2,0.702303571428571,43.2,5.2,7.213,0.378,0.305,0
Q9P0T4,0.703402625820569,4.833,3.917,15.129,0.173,0.305,0
Q9Y5P8,0.820324897400821,67.25,4.625,4.307,0.087,0.305,0
A6NDR6,0.594673267326733,-1.2,4.8,5.27,0.184,0.304,0
O15266,0.664085027726433,32,5.667,3.856,0.063,0.304,0
O60902,0.664399260628466,32,5.667,3.856,0.063,0.304,0
O60936,0.812430167597765,47.833,4.667,5.426,0.305,0.304,0
P29460,0.818230233510856,35,4.3,10.279,0.295,0.304,0
P52597,0.690951374207188,60.2,5.5,8.971,0.147,0.304,0
P63132,0.83511135611907406,14.214,4.571,12.5,0.38,0.304,0
Q9NQX3,0.86611801242236,66.5,4.5,5.649,0.303,0.304,0
P14384,0.924993830968538,3.944,4.111,9.616,0.219,0.303,0
P60568,0.777570621468927,40.4,5.1,9.83,0.29,0.303,0
Q06416,0.723544929925804,14.286,5,8.045,0.402,0.303,0
Q3KNW1,0.757245714285714,17.786,4.214,10.26,0.227,0.303,0
Q6ZNC4,0.727971014492754,-20.857,4,15.336,0.312,0.303,0
Q86XR8,0.67741610738255,14.25,5,5.54,0.399,0.303,0
Q96B86,0.683291731669267,36.875,5,10.686,0.168,0.303,0
Q9NY97,0.911746709356101,31.438,4.188,12.666,0.208,0.303,0
Q9P2M4,0.865753096284459,21.583,4,9.575,0.215,0.303,0
Q9UJJ7,0.874563201561737,16.083,4.458,20.171,0.045,0.303,0
Q9ULC4,0.870691114245416,5.786,4.214,14.467,0.275,0.303,0
P18627,0.591413385826772,48.125,4.75,10.108,0.059,0.302,0
P55000,0.778078175895765,46.889,4,8.441,0.344,0.302,0
P63172,0.833458646616541,9.857,5,13.675,0.374,0.302,0
P83369,0.515411522633745,81.143,4.857,6.25,0.538,0.302,0
Q12974,0.810192926045016,13.6,5.4,5.924,0.312,0.302,0
Q2M1Z3,0.74673899566026,29.286,4.571,7.998,0.368,0.302,0
Q9NRI5,0.569514978601997,30.667,4.333,4.923,0.29,0.302,0
Q9P258,0.912297987383599,-10,4.25,9.154,0.32,0.302,0
Q9UNN4,0.599873188405797,43.143,4.571,9.114,0.316,0.302,0
B7Z8K6,0.739072164948454,29.2,4.2,4.937,0.345,0.301,0
O60216,0.52812091503268,23,5,4.268,0.271,0.301,0
P49798,0.802301886792453,18,3.667,11.185,0.406,0.301,0
Q13557,0.783467643467643,31.35,3.8,11.957,0.288,0.301,0
Q15814,0.826526631657915,16.8,4.3,9.096,0.387,0.301,0
Q3ZCW2,0.841057601510859,56.5,5.5,8.03,0.41,0.301,0
Q8NBF1,0.638073248407643,42.286,4.571,3.378,0.226,0.301,0
Q92914,0.798781725888325,31.2,4.4,7.6,0.39,0.301,0
Q96F86,0.841930998970134,42.625,4.75,10.756,0.26,0.301,0
O75604,0.89816587504567,14,5.444,9.539,0.36,0.3,0
P13747,0.849857587894971,13.077,3.846,11.74,0.483,0.3,0
P26583,0.629240030097818,31.286,5.143,5.133,0.256,0.3,0
Q15772,0.871394736842105,43.333,4.111,8.507,0.416,0.3,0
Q5RL73,0.722329136690647,19.8,5,16.032,0.03,0.3,0
Q8WVB6,0.72699165947656,72.158,4.684,14.503,0.082,0.3,0
Q96LW7,0.880669144981413,43.889,4,4.019,0.359,0.3,0
Q9BY60,0.840969696969697,44.5,5.125,5.565,0.446,0.3,0
Q9GZT9,0.869164798206278,39.833,4.333,6.683,0.217,0.3,0
Q9NP61,0.71191632928475,43.5,3.375,6.774,0.421,0.3,0
P27918,0.63995145631068,39.5,3.25,6.212,0.046,0.299,0
Q6URK8,0.675249406175772,28.778,4.222,5.578,0.311,0.299,0
Q75N90,0.703271344040575,7.25,4.167,10.847,0.337,0.299,0
Q7Z5L9,0.741495798319328,36.833,4.333,7.093,0.39,0.299,0
Q92539,0.67246790299572,95.5,5.375,6.913,0.352,0.299,0
Q96L46,0.793775582215949,79.857,5.429,5.139,0.406,0.299,0
Q9BZI7,0.633720703125,1.667,4.333,10.878,0.345,0.299,0
Q9NRY2,0.534883720930233,48.6,3.8,3.786,0.31,0.299,0
Q9NS91,0.720883590462833,57.6,5.4,6.814,0.41,0.299,0
Q9P0R6,0.811819012797075,52,4.429,5.555,0.337,0.299,0
P01591,0.683374524714829,-6.222,3.333,7.075,0.172,0.298,0
P07451,0.908481499279193,7.917,4.75,5.991,0.391,0.298,0
P52292,0.906000578368999,54.5,4.25,6.662,0.327,0.298,0
Q14565,0.80958418263351,71.2,5.2,6.437,0.215,0.298,0
Q15013,0.735804077010193,39.6,4.533,11.492,0.429,0.298,0
Q86V86,0.85501191043354,21.273,4.091,13.679,0.208,0.298,0
Q8MH63,0.67836820083682,74,5,3.333,0.394,0.298,0
Q96E11,0.792044707429323,64.714,4.286,6.194,0.371,0.298,0
Q9UF47,0.647525906735751,17.364,4.455,14.391,0.364,0.298,0
Q9Y6R9,0.727191216834401,43.214,3.857,14.682,0.351,0.298,0
O15198,0.796446700507614,44.875,4.625,3.329,0.282,0.297,0
P31994,0.844897959183673,23.25,4.625,4.865,0.426,0.297,0
P31995,0.846268221574344,23.25,4.625,4.865,0.426,0.297,0
P43378,0.864066558441558,12.316,4.316,17.246,0.235,0.297,0
P61088,0.872326359832636,26.536,4.643,19.988,-0,0.297,0
Q12796,0.562,1.143,3.143,6.183,0.304,0.297,0
Q96J02,0.824822286263208,5.667,4.167,14.4,0.314,0.297,0
Q9NPA0,0.59813932172319,33.286,4.143,7.28,0.327,0.297,0
Q9NZN8,0.731430387794024,19.2,3.9,10.362,0.057,0.297,0
Q9UNN5,0.833433283358321,43.429,4.571,10.102,0.402,0.297,0
O60259,0.889351256575102,8.714,4.286,7.869,0.345,0.296,0
P01709,0.844162087912088,27.643,3.429,10.348,0.367,0.296,0
P0DPK5,0.756459390862944,45.917,4.417,11.056,0.216,0.296,0
P31276,0.651638095238095,26.182,5.273,12.885,0.284,0.296,0
P39060,0.770469992769342,42.857,4.714,8.616,0.403,0.296,0
P54252,0.720330469266358,33.333,4.833,6.825,0.462,0.296,0
Q8NB78,0.929934402332361,57.182,5,9.08,0.258,0.296,0
Q8NC06,0.646762402088773,49.375,4.125,6.875,0.468,0.296,0
Q9BYD1,0.857066115702479,65.6,5.4,5.288,0.346,0.296,0
Q9H8U3,0.660639269406393,39.714,4.571,4.638,0.408,0.296,0
Q9P2H5,0.630923076923077,16.667,5,4.846,0.065,0.296,0
Q9UDR5,0.862380812242496,21.125,3.75,8.151,0.268,0.296,0
Q9UMR7,0.831655813953488,23.556,4.111,7.955,0.359,0.296,0
Q9UPV0,0.638559423769508,57.25,5.5,4.639,0.34,0.296,0
O14544,0.714103512014787,21.84,4.24,26.736,0.154,0.295,0
O75420,0.624140625,39.25,5.125,11.892,0.461,0.295,0
O75575,0.713478854024557,42.444,4.667,7.522,0.244,0.295,0
P15559,0.889862005519779,52.154,4.462,10.589,0.398,0.295,0
P16152,0.892339622641509,8.6,4,11.686,0.138,0.295,0
P29074,0.783566681435534,26.4,4.1,12.972,0.399,0.295,0
Q9C0K0,0.69864161849711,35.889,4.333,7.922,0.302,0.295,0
Q9HAE3,0.852505827505827,28.5,4.833,3.965,0.503,0.295,0
Q9NRE2,0.5155,1.5,5,15.062,0.251,0.295,0
Q9UBC3,0.794228624535316,29.4,4.1,7.252,0.187,0.295,0
Q9UL68,0.540420899854862,-0.286,4.429,5.955,0.313,0.295,0
O94992,0.618814139110604,55.167,5,4.6,0.222,0.294,0
P07108,0.809541547277937,31.889,4.778,11.025,0.164,0.294,0
P20160,0.896766431924883,66.7,4.2,3.279,0.453,0.294,0
P25067,0.809565646594274,37.2,4.6,7.476,0.417,0.294,0
P56192,0.902051763723648,40.95,5.05,14.164,0.303,0.294,0
P61970,0.872017892644135,29.5,4,9.7,0.271,0.294,0
Q09472,0.615887351778656,17.632,4.658,28.859,0.103,0.294,0
Q12952,0.652002398081535,20.444,5.111,8.117,0.424,0.294,0
Q15007,0.71104347826087,62,5.5,3.284,0.359,0.294,0
Q9Y2Q5,0.786804232804233,40.714,4.286,9.67,0.451,0.294,0
P43358,0.868242210464433,36.533,4.533,13.648,0.221,0.293,0
P55268,0.785602866779089,51.909,4.818,8.367,0.233,0.293,0
Q15652,0.843281136198106,12.5,3.875,9.99,0.135,0.293,0
Q6ZMC9,0.78469408224674,-5.375,4.375,11.039,0.363,0.293,0
Q96E93,0.77781558726674,10.182,4.273,9.024,0.289,0.293,0
Q9NQU5,0.804178525226391,14.182,4.273,11.83,0.3,0.293,0
Q9UKA9,0.758675324675325,19.545,4.364,9.041,0.469,0.293,0
Q9Y324,0.735561160151324,30.778,4.667,8.541,0.36,0.293,0
O95998,0.819035714285714,49.5,5.667,6.558,0.351,0.292,0
P15880,0.84678296865759894,29.2,5.2,5.898,0.33,0.292,0
P20645,0.783076923076923,42.7,5.2,10.803,0.44,0.292,0
P84103,0.703673163418291,84.111,4.444,3.252,0.405,0.292,0
Q15113,0.866477579686656,28.875,4.75,9.438,0.016,0.292,0
Q96GD0,0.877109905020353,-11.194,3.774,18.49,0.084,0.292,0
Q9H165,0.690115774240232,35.889,4.333,7.88,0.429,0.292,0
Q9H7C9,0.89832974137931,11.615,4.308,11.251,0.343,0.292,0
O95433,0.819314449917898,87.111,5.556,3.24,0.461,0.291,0
P15941,0.772175066312997,43.885,3.962,26.38,-0.536,0.291,0
Q93083,0.613954659949622,23.875,3,6.099,0.388,0.291,0
Q969H8,0.830592662276576,8.286,3.857,5.676,0.32,0.291,0
Q9H147,0.638239508700102,22.167,4.833,12.294,0.232,0.291,0
W5XKT8,0.867270131353512,33.167,4,8.741,0.169,0.291,0
O60880,0.813971631205674,-4.25,4.125,10.712,0.41,0.29,0
P01189,0.56,68,4,4.767,0.296,0.29,0
P01817,0.848626943005181,14.5,3.929,10.701,0.326,0.29,0
Q14145,0.899912472647702,-7.8,3.2,6.757,0.279,0.29,0
Q15018,0.735194431108977,22.333,4,7.624,0.332,0.29,0
Q15459,0.67765003615329,18.5,5.333,5,0.164,0.29,0
Q96D96,0.720282776349614,9.8,5.4,11.797,0.393,0.29,0
Q99603,0.846552598225602,27.25,4.05,15.769,0.284,0.29,0
Q9Y253,0.898210151380232,-10.632,4.474,16.312,0.107,0.29,0
A8MTJ6,0.631874229346486,8.556,4.889,11.18,0.282,0.289,0
O00399,0.769625275532697,34.818,4.273,10.78,0.316,0.289,0
O15357,0.850935036694754,33.6,4.8,7.995,0.212,0.289,0
O75717,0.698110544884359,6.3,4.45,19.751,0.145,0.289,0
P30307,0.747347994825356,-1.846,4.385,5.858,0.053,0.289,0
P35080,0.897264875239923,29.5,4.625,10.96,0.37,0.289,0
P63136,0.819443458980044,25.75,4.083,11.131,0.386,0.289,0
Q13418,0.903596856218215,17.415,3.927,28.854,0.17,0.289,0
Q4VC44,0.77546042003231,5.833,5.5,13.445,0.379,0.289,0
Q53H82,0.942067620286086,9,4.778,6.314,0.17,0.289,0
Q8WZA2,0.833404676258993,45.167,4.75,9.446,0.212,0.289,0
Q99731,0.692792207792208,30.375,4.75,8.543,0.155,0.289,0
Q9P0P8,0.625194508009153,60.273,5.182,11.161,0.29,0.289,0
O43143,0.903183238375299,10.842,4.158,16.809,0.622,0.288,0
P07910,0.72141592920354,18.522,4,19.573,0.272,0.288,0
P13349,0.506079854809437,78.5,4.25,3.21,0.269,0.288,0
P15260,0.804851794071763,55.125,5,6.95,0.342,0.288,0
P51553,0.872342901474011,35.037,4.37,19.33,0.217,0.288,0
Q13233,0.811876796714579,27.6,4.5,7.4,0.275,0.288,0
Q14126,0.71664064293915,32.091,4.091,5.838,0.176,0.288,0
Q15418,0.769614121510673,43.5,5.429,11.829,0.214,0.288,0
Q8IYF1,0.642388797364086,-2.667,4.667,8.707,0.273,0.288,0
Q8TEB7,0.839425379090184,22.5,3.5,8.343,0.369,0.288,0
Q92575,0.623218085106383,23.929,4.071,10.253,0.158,0.288,0
Q96P16,0.800243673851921,0.222,3.333,7.381,0.393,0.288,0
Q99598,0.834088568486097,33.571,4.214,9.169,0.359,0.288,0
Q9H4A3,0.779466089466089,25.7,4.7,16.394,0.434,0.288,0
Q9UJ41,0.702612612612613,32.667,4.667,8.486,0.349,0.288,0
Q9UK05,0.714743508549715,43.375,4.875,13.58,0.279,0.288,0
Q9Y2Y4,0.853173652694611,56.222,4.111,6.5,0.474,0.288,0
A0PJX4,0.665443037974684,17.818,4.727,13.381,0.386,0.287,0
O43464,0.816333333333333,19.8,3.933,9.594,0.412,0.287,0
P14678,0.718187050359712,53.167,4.333,6.283,0.368,0.287,0
P15172,0.513104089219331,78.5,4.25,3.194,0.339,0.287,0
P43489,0.736931927133269,32.929,3.643,12.609,0.348,0.287,0
P49789,0.899324324324324,63.167,4.75,7.857,0.362,0.287,0
Q6ZMY3,0.767299006323397,18.6,4.3,9.344,0.218,0.287,0
Q8TD30,0.927602697731453,38.222,3.667,8.47,0.387,0.287,0
Q96IU4,0.917532051282051,60.182,4.091,5.295,0.403,0.287,0
Q9UMY4,0.792,1,3.714,7.59,0.298,0.287,0
P07477,0.887014836795252,24.857,4.571,8.716,0.356,0.286,0
Q6P4D5,0.699348659003831,19.25,3.5,7.17,0.307,0.286,0
Q8IXW5,0.71814371257485,16.111,4.222,8.104,0.189,0.286,0
Q92824,0.775493643494725,-9.1,3.9,13.027,0.191,0.286,0
Q96PV0,0.687333333333333,-16,5,8.061,0.395,0.286,0
Q9NV31,0.822517938682322,28,4.875,3.181,0.229,0.286,0
Q9UJC3,0.767558922558923,24.571,3.714,5.164,0.375,0.286,0
Q9UKY1,0.732715877437326,9.222,4,9.776,0.466,0.286,0
Q9Y5R5,0.597374749498998,18,4.167,6.188,0.376,0.286,0
O75182,0.611596638655462,29.5,5.667,6.287,0.406,0.285,0
P00995,0.73337182448037,39.4,3.4,4.705,0.208,0.285,0
P62857,0.761451942740286,-24.333,3.833,6.045,0.301,0.285,0
Q01344,0.88978093306288,21.167,3.417,11.009,0.181,0.285,0
Q86YR5,0.85108146567058,46,4,6.002,0.12,0.285,0
Q8N5A5,0.770297297297297,44,5.222,9.619,0.058,0.285,0
Q8WTT0,0.826566916043225,16.267,3.6,16.392,0.31,0.285,0
Q9H0R8,0.852690763052209,41.875,5,5.593,0.47,0.285,0
Q9H706,0.819964601769911,28.857,4,13.711,0.311,0.285,0
O95208,0.798068376068376,16.818,4.091,7.784,0.352,0.284,0
P14784,0.694972940469032,35.8,4.6,6.011,0.385,0.284,0
P18545,0.519712230215827,1.286,3.857,6.225,0.229,0.284,0
P20936,0.817415679124886,19.667,3.556,7.803,0.261,0.284,0
Q04917,0.856770943796395,28.778,4.667,10.192,0.485,0.284,0
Q13469,0.766173269481933,2,4.071,10.499,0.163,0.284,0
Q5VTU8,0.543941018766756,-20.429,4.429,7.608,0.174,0.284,0
Q6PCB8,0.857126315789474,34.75,4.417,4.706,0.179,0.284,0
Q6UXV0,0.832679296346414,58.778,5.222,3.157,0.134,0.284,0
Q96C45,0.78128476821192006,45.5,4.9,8.242,0.274,0.284,0
Q96EL2,0.771680517082179,46.375,4.75,8.458,0.197,0.284,0
Q96SL4,0.932145161290323,37.667,4.333,7.133,0.339,0.284,0
Q9Y237,0.797316421895861,45.25,4.417,10.185,0.276,0.284,0
F5H284,0.881039874902267,23.625,5.25,9.362,0.315,0.283,0
O95793,0.565205673758865,43,5.429,6.445,0.364,0.283,0
P23409,0.579636363636364,84.25,4.5,3.144,0.397,0.283,0
Q5VVQ6,0.843204301075269,32,4.75,5.119,0.386,0.283,0
Q71UI9,0.804945652173913,70.75,4.25,6.8,0.265,0.283,0
Q7L590,0.778454038997214,39.5,5,7.566,0.316,0.283,0
Q9H611,0.837745098039216,24.837,3.698,26.766,0.127,0.283,0
Q9P281,0.716614048934491,15.7,5.2,8.208,0.303,0.283,0
O15347,0.587076023391813,0.556,4.333,7.337,0.208,0.282,0
O95155,0.635455729166667,15.182,3.909,10.161,0.37,0.282,0
P11940,0.546253602305475,16.667,3.889,10.617,0.082,0.282,0
P40123,0.794383906119028,33.556,4.111,7.754,0.348,0.282,0
Q01094,0.702490774907749,46,3.571,6.447,0.337,0.282,0
Q96BD8,0.809774288518155,21.7,4.5,8.878,0.383,0.282,0
Q9BYG4,0.673020277481323,60.25,3.625,4.592,0.293,0.282,0
Q9H7L9,0.749490740740741,40.25,4.125,3.791,0.404,0.282,0
Q9NRA8,0.626259842519685,93.4,5,3.123,0.318,0.282,0
P01889,0.865580673758865,48.727,5.273,7.338,0.344,0.281,0
P36957,0.821810344827586,47.75,4.625,6.884,0.313,0.281,0
P46109,0.668741052631579,66.167,5,3.107,0.207,0.281,0
Q15080,0.828265032554577,9.882,4.882,12.787,0.269,0.281,0
Q8IZD2,0.797954971857411,36.583,4.667,7.985,0.315,0.281,0
O43638,0.648824242424242,22.556,5.333,11.03,0.304,0.28,0
P23381,0.876683168316832,24.643,4.857,14.115,0.216,0.28,0
P42898,0.846122907309106,25.304,4,15.708,0.134,0.28,0
P49411,0.874407166123779,27.556,4.611,16.3,0.221,0.28,0
Q12792,0.797741472172352,32.857,5,7.847,0.485,0.28,0
Q155Q3,0.67939349112426,26.9,5.1,6.212,0.306,0.28,0
Q2TAP0,0.793731343283582,86.667,4.889,3.105,0.392,0.28,0
Q5VWG9,0.733959595959596,34.667,4.5,8.172,0.327,0.28,0
Q8NDC4,0.92819947043248,23.778,4.222,10.15,0.32,0.28,0
Q92963,0.847255917159763,31.071,4.214,13.71,0.338,0.28,0
Q96MU8,0.793279756733275,26.111,5.556,7.5,0.446,0.28,0
Q9C0A6,0.658735059760956,36.583,4.667,7.974,0.318,0.28,0
P55089,0.541052631578947,21.8,4,7.712,0.208,0.279,0
Q13609,0.923957564575646,5.545,3.727,7.705,0.431,0.279,0
