name	name-2	source_db_name	source_db_version
MPV17	TRANSPORTER	HumanProteinAtlas	19.3
MST1R	CELL SURFACE	HumanProteinAtlas	19.3
MST1R	ENZYME	HumanProteinAtlas	19.3
MT-CO1	ENZYME	HumanProteinAtlas	19.3
MT-CO1	TRANSPORTER	HumanProteinAtlas	19.3
MT-CO3	TRANSPORTER	HumanProteinAtlas	19.3
MT-ND4L	ENZYME	HumanProteinAtlas	19.3
MTFMT	ENZYME	HumanProteinAtlas	19.3
MTHFD1	ENZYME	HumanProteinAtlas	19.3
MYLK	ENZYME	HumanProteinAtlas	19.3
NALCN	TRANSPORTER	HumanProteinAtlas	19.3
NANS	ENZYME	HumanProteinAtlas	19.3
NDUFS2	ENZYME	HumanProteinAtlas	19.3
NEK2	ENZYME	HumanProteinAtlas	19.3
NEK9	ENZYME	HumanProteinAtlas	19.3
NEK9	TRANSPORTER	HumanProteinAtlas	19.3
NHLRC1	ENZYME	HumanProteinAtlas	19.3
NSD2	ENZYME	HumanProteinAtlas	19.3
NT5C2	ENZYME	HumanProteinAtlas	19.3
OGG1	ENZYME	HumanProteinAtlas	19.3
OPN1LW	G PROTEIN COUPLED RECEPTOR	HumanProteinAtlas	19.3
OPN1LW	TRANSPORTER	HumanProteinAtlas	19.3
OPN1MW	G PROTEIN COUPLED RECEPTOR	HumanProteinAtlas	19.3
OPN1SW	G PROTEIN COUPLED RECEPTOR	HumanProteinAtlas	19.3
OSGEP	ENZYME	HumanProteinAtlas	19.3
OSTM1	TRANSPORTER	HumanProteinAtlas	19.3
OXCT1	ENZYME	HumanProteinAtlas	19.3
P3H2	ENZYME	HumanProteinAtlas	19.3
P4HA2	ENZYME	HumanProteinAtlas	19.3
P4HB	ENZYME	HumanProteinAtlas	19.3
PAPSS2	ENZYME	HumanProteinAtlas	19.3
PARK7	ENZYME	HumanProteinAtlas	19.3
PCBD1	ENZYME	HumanProteinAtlas	19.3
PCK2	ENZYME	HumanProteinAtlas	19.3
PEX12	TRANSPORTER	HumanProteinAtlas	19.3
PEX16	TRANSPORTER	HumanProteinAtlas	19.3
PFKM	ENZYME	HumanProteinAtlas	19.3
PGAM2	ENZYME	HumanProteinAtlas	19.3
PGK1	ENZYME	HumanProteinAtlas	19.3
PGM3	ENZYME	HumanProteinAtlas	19.3
PHGDH	ENZYME	HumanProteinAtlas	19.3
PIGA	ENZYME	HumanProteinAtlas	19.3
PIGL	ENZYME	HumanProteinAtlas	19.3
PKD1L1	TRANSPORTER	HumanProteinAtlas	19.3
PLCG2	ENZYME	HumanProteinAtlas	19.3
PLOD2	ENZYME	HumanProteinAtlas	19.3
PLOD3	ENZYME	HumanProteinAtlas	19.3
PNPLA2	ENZYME	HumanProteinAtlas	19.3
PNPLA8	ENZYME	HumanProteinAtlas	19.3
PNPT1	ENZYME	HumanProteinAtlas	19.3
POLG2	ENZYME	HumanProteinAtlas	19.3
POLH	ENZYME	HumanProteinAtlas	19.3
POLR3A	ENZYME	HumanProteinAtlas	19.3
PPA2	ENZYME	HumanProteinAtlas	19.3
PRDM6	ENZYME	HumanProteinAtlas	19.3
PRKCD	ENZYME	HumanProteinAtlas	19.3
PRKX	ENZYME	HumanProteinAtlas	19.3
PROKR2	G PROTEIN COUPLED RECEPTOR	HumanProteinAtlas	19.3
PRPH2	TRANSPORTER	HumanProteinAtlas	19.3
PRSS12	ENZYME	HumanProteinAtlas	19.3
PSEN1	ENZYME	HumanProteinAtlas	19.3
PSEN1	TRANSPORTER	HumanProteinAtlas	19.3
PSPH	ENZYME	HumanProteinAtlas	19.3
PTDSS1	ENZYME	HumanProteinAtlas	19.3
PTEN	ENZYME	HumanProteinAtlas	19.3
PTK2	ENZYME	HumanProteinAtlas	19.3
PTPRN2	ENZYME	HumanProteinAtlas	19.3
PYCR1	ENZYME	HumanProteinAtlas	19.3
QDPR	ENZYME	HumanProteinAtlas	19.3
QRSL1	ENZYME	HumanProteinAtlas	19.3
RBP3	ENZYME	HumanProteinAtlas	19.3
RNASEH2A	ENZYME	HumanProteinAtlas	19.3
RNF139	ENZYME	HumanProteinAtlas	19.3
RNF168	ENZYME	HumanProteinAtlas	19.3
RNF170	ENZYME	HumanProteinAtlas	19.3
RNF43	ENZYME	HumanProteinAtlas	19.3
SARS2	ENZYME	HumanProteinAtlas	19.3
SC5D	ENZYME	HumanProteinAtlas	19.3
SELENBP1	ENZYME	HumanProteinAtlas	19.3
SLC16A1	TRANSPORTER	HumanProteinAtlas	19.3
SLC17A8	TRANSPORTER	HumanProteinAtlas	19.3
SLC17A9	TRANSPORTER	HumanProteinAtlas	19.3
SLC1A1	TRANSPORTER	HumanProteinAtlas	19.3
SLC24A5	TRANSPORTER	HumanProteinAtlas	19.3
SLC25A1	TRANSPORTER	HumanProteinAtlas	19.3
SLC25A19	TRANSPORTER	HumanProteinAtlas	19.3
SLC25A22	TRANSPORTER	HumanProteinAtlas	19.3
SLC26A1	TRANSPORTER	HumanProteinAtlas	19.3
SLC26A4	TRANSPORTER	HumanProteinAtlas	19.3
SLC2A4	TRANSPORTER	HumanProteinAtlas	19.3
SLC35D1	TRANSPORTER	HumanProteinAtlas	19.3
SLC36A2	TRANSPORTER	HumanProteinAtlas	19.3
SLC44A4	TRANSPORTER	HumanProteinAtlas	19.3
SLC45A2	TRANSPORTER	HumanProteinAtlas	19.3
SLC52A3	TRANSPORTER	HumanProteinAtlas	19.3
SLC5A7	TRANSPORTER	HumanProteinAtlas	19.3
SLC6A18	TRANSPORTER	HumanProteinAtlas	19.3
SLC6A20	TRANSPORTER	HumanProteinAtlas	19.3
SLC6A5	TRANSPORTER	HumanProteinAtlas	19.3
SLC9A1	TRANSPORTER	HumanProteinAtlas	19.3
SLURP1	TRANSPORTER	HumanProteinAtlas	19.3
SPTLC2	ENZYME	HumanProteinAtlas	19.3
ST3GAL3	ENZYME	HumanProteinAtlas	19.3
SUCLA2	ENZYME	HumanProteinAtlas	19.3
SUGCT	ENZYME	HumanProteinAtlas	19.3
SYNJ1	ENZYME	HumanProteinAtlas	19.3
TAP2	TRANSPORTER	HumanProteinAtlas	19.3
TAT	ENZYME	HumanProteinAtlas	19.3
TEX14	ENZYME	HumanProteinAtlas	19.3
TEX14	TRANSPORTER	HumanProteinAtlas	19.3
TGFBR1	ENZYME	HumanProteinAtlas	19.3
TMEM165	TRANSPORTER	HumanProteinAtlas	19.3
TMEM70	TRANSPORTER	HumanProteinAtlas	19.3
TMPRSS3	ENZYME	HumanProteinAtlas	19.3
TOPORS	ENZYME	HumanProteinAtlas	19.3
TPP1	ENZYME	HumanProteinAtlas	19.3
TRAF3	ENZYME	HumanProteinAtlas	19.3
TRIM36	ENZYME	HumanProteinAtlas	19.3
TRIM37	ENZYME	HumanProteinAtlas	19.3
TRIO	ENZYME	HumanProteinAtlas	19.3
TRMT5	ENZYME	HumanProteinAtlas	19.3
TRNT1	ENZYME	HumanProteinAtlas	19.3
TSEN2	ENZYME	HumanProteinAtlas	19.3
TSEN34	ENZYME	HumanProteinAtlas	19.3
TSPAN12	TRANSPORTER	HumanProteinAtlas	19.3
UBE2A	ENZYME	HumanProteinAtlas	19.3
UBE2QL1	ENZYME	HumanProteinAtlas	19.3
UBE3B	ENZYME	HumanProteinAtlas	19.3
UBR1	ENZYME	HumanProteinAtlas	19.3
UCP3	TRANSPORTER	HumanProteinAtlas	19.3
ULK4	ENZYME	HumanProteinAtlas	19.3
UMPS	ENZYME	HumanProteinAtlas	19.3
UQCRC2	ENZYME	HumanProteinAtlas	19.3
USP18	ENZYME	HumanProteinAtlas	19.3
USP8	ENZYME	HumanProteinAtlas	19.3
USP9X	ENZYME	HumanProteinAtlas	19.3
VAPB	TRANSPORTER	HumanProteinAtlas	19.3
VARS2	ENZYME	HumanProteinAtlas	19.3
WFS1	TRANSPORTER	HumanProteinAtlas	19.3
XPNPEP2	ENZYME	HumanProteinAtlas	19.3
XYLT2	ENZYME	HumanProteinAtlas	19.3
YARS2	ENZYME	HumanProteinAtlas	19.3
ZAP70	ENZYME	HumanProteinAtlas	19.3
ADCK2	KINASE	IDG	15-Jul-19
ADCK5	KINASE	IDG	15-Jul-19
ALPK3	KINASE	IDG	15-Jul-19
CAMKK1	KINASE	IDG	15-Jul-19
CDC42BPA	KINASE	IDG	15-Jul-19
CDK10	KINASE	IDG	15-Jul-19
CDK20	KINASE	IDG	15-Jul-19
CDKL3	KINASE	IDG	15-Jul-19
CSNK1G3	KINASE	IDG	15-Jul-19
DCLK3	KINASE	IDG	15-Jul-19
DYRK3	KINASE	IDG	15-Jul-19
EEF2K	KINASE	IDG	15-Jul-19
ICK	KINASE	IDG	15-Jul-19
MAP3K14	KINASE	IDG	15-Jul-19
MAPK15	KINASE	IDG	15-Jul-19
MARK4	KINASE	IDG	15-Jul-19
MAST2	KINASE	IDG	15-Jul-19
NEK5	KINASE	IDG	15-Jul-19
NEK7	KINASE	IDG	15-Jul-19
NIM1K	KINASE	IDG	15-Jul-19
NRBP2	KINASE	IDG	15-Jul-19
NRK	KINASE	IDG	15-Jul-19
PAK3	KINASE	IDG	15-Jul-19
PRKACB	KINASE	IDG	15-Jul-19
PRKACG	KINASE	IDG	15-Jul-19
PRPF4B	KINASE	IDG	15-Jul-19
RPS6KL1	KINASE	IDG	15-Jul-19
SCYL3	KINASE	IDG	15-Jul-19
SRPK3	KINASE	IDG	15-Jul-19
STK32A	KINASE	IDG	15-Jul-19
STKLD1	KINASE	IDG	15-Jul-19
TAOK2	KINASE	IDG	15-Jul-19
TESK2	KINASE	IDG	15-Jul-19
TSSK2	KINASE	IDG	15-Jul-19
TSSK3	KINASE	IDG	15-Jul-19
TSSK6	KINASE	IDG	15-Jul-19
ULK4	KINASE	IDG	15-Jul-19
ADGRA1	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
ADGRA3	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
ADGRF1	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
ADGRF2	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
ADGRG4	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
FZD10	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR12	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR151	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR22	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR26	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR34	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR4	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR6	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR75	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
GPR82	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
LPAR6	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
MRGPRF	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
MRGPRG	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
MRGPRX1	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
P2RY10	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
QRFPR	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
RXFP4	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAAR2	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAAR9	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R13	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R16	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R19	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R20	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R30	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R31	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
TAS2R50	G PROTEIN COUPLED RECEPTOR	IDG	15-Jul-19
CACNA1D	ION CHANNEL	IDG	15-Jul-19
BEST4	ION CHANNEL	IDG	15-Jul-19
CACNA2D4	ION CHANNEL	IDG	15-Jul-19
CACNG5	ION CHANNEL	IDG	15-Jul-19
CACNG6	ION CHANNEL	IDG	15-Jul-19
CALHM5	ION CHANNEL	IDG	15-Jul-19
CATSPER2	ION CHANNEL	IDG	15-Jul-19
GABRP	ION CHANNEL	IDG	15-Jul-19
KCNG2	ION CHANNEL	IDG	15-Jul-19
KCNH4	ION CHANNEL	IDG	15-Jul-19
KCNJ15	ION CHANNEL	IDG	15-Jul-19
KCNK12	ION CHANNEL	IDG	15-Jul-19
KCNMB3	ION CHANNEL	IDG	15-Jul-19
KCNN1	ION CHANNEL	IDG	15-Jul-19
KCNS1	ION CHANNEL	IDG	15-Jul-19
PKD1L2	ION CHANNEL	IDG	15-Jul-19
PKD1L3	ION CHANNEL	IDG	15-Jul-19
TMC7	ION CHANNEL	IDG	15-Jul-19
TMEM63A	ION CHANNEL	IDG	15-Jul-19
TMEM63B	ION CHANNEL	IDG	15-Jul-19
TTYH1	ION CHANNEL	IDG	15-Jul-19
ABL1	CLINICALLY ACTIONABLE	MskImpact	May-15
AKT3	CLINICALLY ACTIONABLE	MskImpact	May-15
ALK	CLINICALLY ACTIONABLE	MskImpact	May-15
APC	CLINICALLY ACTIONABLE	MskImpact	May-15
ASXL2	CLINICALLY ACTIONABLE	MskImpact	May-15
ATRX	CLINICALLY ACTIONABLE	MskImpact	May-15
B2M	CLINICALLY ACTIONABLE	MskImpact	May-15
BAP1	CLINICALLY ACTIONABLE	MskImpact	May-15
BBC3	CLINICALLY ACTIONABLE	MskImpact	May-15
BCL6	CLINICALLY ACTIONABLE	MskImpact	May-15
BRCA1	CLINICALLY ACTIONABLE	MskImpact	May-15
BRD4	CLINICALLY ACTIONABLE	MskImpact	May-15
BTK	CLINICALLY ACTIONABLE	MskImpact	May-15
CDKN1A	CLINICALLY ACTIONABLE	MskImpact	May-15
CDKN1B	CLINICALLY ACTIONABLE	MskImpact	May-15
CDKN2C	CLINICALLY ACTIONABLE	MskImpact	May-15
CHEK2	CLINICALLY ACTIONABLE	MskImpact	May-15
CIC	CLINICALLY ACTIONABLE	MskImpact	May-15
CRKL	CLINICALLY ACTIONABLE	MskImpact	May-15
DIS3	CLINICALLY ACTIONABLE	MskImpact	May-15
DNMT3A	CLINICALLY ACTIONABLE	MskImpact	May-15
E2F3	CLINICALLY ACTIONABLE	MskImpact	May-15
EPHA5	CLINICALLY ACTIONABLE	MskImpact	May-15
ESR1	CLINICALLY ACTIONABLE	MskImpact	May-15
ETV1	CLINICALLY ACTIONABLE	MskImpact	May-15
FAM175A	CLINICALLY ACTIONABLE	MskImpact	May-15
FANCA	CLINICALLY ACTIONABLE	MskImpact	May-15
FAT1	CLINICALLY ACTIONABLE	MskImpact	May-15
FGF19	CLINICALLY ACTIONABLE	MskImpact	May-15
FLT3	CLINICALLY ACTIONABLE	MskImpact	May-15
FLT4	CLINICALLY ACTIONABLE	MskImpact	May-15
FOXL2	CLINICALLY ACTIONABLE	MskImpact	May-15
FUBP1	CLINICALLY ACTIONABLE	MskImpact	May-15
GATA1	CLINICALLY ACTIONABLE	MskImpact	May-15
GATA2	CLINICALLY ACTIONABLE	MskImpact	May-15
GATA3	CLINICALLY ACTIONABLE	MskImpact	May-15
GNAQ	CLINICALLY ACTIONABLE	MskImpact	May-15
H3F3C	CLINICALLY ACTIONABLE	MskImpact	May-15
HIST1H1C	CLINICALLY ACTIONABLE	MskImpact	May-15
HIST1H3B	CLINICALLY ACTIONABLE	MskImpact	May-15
IDH1	CLINICALLY ACTIONABLE	MskImpact	May-15
IDH2	CLINICALLY ACTIONABLE	MskImpact	May-15
IFNGR1	CLINICALLY ACTIONABLE	MskImpact	May-15
IGF1	CLINICALLY ACTIONABLE	MskImpact	May-15
IGF2	CLINICALLY ACTIONABLE	MskImpact	May-15
IKBKE	CLINICALLY ACTIONABLE	MskImpact	May-15
IKZF1	CLINICALLY ACTIONABLE	MskImpact	May-15
INPP4A	CLINICALLY ACTIONABLE	MskImpact	May-15
INPP4B	CLINICALLY ACTIONABLE	MskImpact	May-15
INSR	CLINICALLY ACTIONABLE	MskImpact	May-15
IRS1	CLINICALLY ACTIONABLE	MskImpact	May-15
IRS2	CLINICALLY ACTIONABLE	MskImpact	May-15
JAK2	CLINICALLY ACTIONABLE	MskImpact	May-15
KDM6A	CLINICALLY ACTIONABLE	MskImpact	May-15
KDR	CLINICALLY ACTIONABLE	MskImpact	May-15
MAP3K13	CLINICALLY ACTIONABLE	MskImpact	May-15
MAPK1	CLINICALLY ACTIONABLE	MskImpact	May-15
MLH1	CLINICALLY ACTIONABLE	MskImpact	May-15
MRE11A	CLINICALLY ACTIONABLE	MskImpact	May-15
MTOR	CLINICALLY ACTIONABLE	MskImpact	May-15
NKX3-1	CLINICALLY ACTIONABLE	MskImpact	May-15
NTRK2	CLINICALLY ACTIONABLE	MskImpact	May-15
NUTM1	CLINICALLY ACTIONABLE	MskImpact	May-15
PALB2	CLINICALLY ACTIONABLE	MskImpact	May-15
PARP1	CLINICALLY ACTIONABLE	MskImpact	May-15
PAX5	CLINICALLY ACTIONABLE	MskImpact	May-15
PDPK1	CLINICALLY ACTIONABLE	MskImpact	May-15
PIK3C2G	CLINICALLY ACTIONABLE	MskImpact	May-15
PMS1	CLINICALLY ACTIONABLE	MskImpact	May-15
PMS2	CLINICALLY ACTIONABLE	MskImpact	May-15
PRKAR1A	CLINICALLY ACTIONABLE	MskImpact	May-15
RAD50	CLINICALLY ACTIONABLE	MskImpact	May-15
RB1	CLINICALLY ACTIONABLE	MskImpact	May-15
RICTOR	CLINICALLY ACTIONABLE	MskImpact	May-15
ROS1	CLINICALLY ACTIONABLE	MskImpact	May-15
RPS6KA4	CLINICALLY ACTIONABLE	MskImpact	May-15
RUNX1	CLINICALLY ACTIONABLE	MskImpact	May-15
SDHC	CLINICALLY ACTIONABLE	MskImpact	May-15
SMAD4	CLINICALLY ACTIONABLE	MskImpact	May-15
SMARCB1	CLINICALLY ACTIONABLE	MskImpact	May-15
SOCS1	CLINICALLY ACTIONABLE	MskImpact	May-15
SRC	CLINICALLY ACTIONABLE	MskImpact	May-15
SRSF2	CLINICALLY ACTIONABLE	MskImpact	May-15
STAG2	CLINICALLY ACTIONABLE	MskImpact	May-15
SUFU	CLINICALLY ACTIONABLE	MskImpact	May-15
TBX3	CLINICALLY ACTIONABLE	MskImpact	May-15
TET2	CLINICALLY ACTIONABLE	MskImpact	May-15
TMPRSS2	CLINICALLY ACTIONABLE	MskImpact	May-15
TNFAIP3	CLINICALLY ACTIONABLE	MskImpact	May-15
TOP1	CLINICALLY ACTIONABLE	MskImpact	May-15
TP63	CLINICALLY ACTIONABLE	MskImpact	May-15
TRAF7	CLINICALLY ACTIONABLE	MskImpact	May-15
TSC1	CLINICALLY ACTIONABLE	MskImpact	May-15
TSC2	CLINICALLY ACTIONABLE	MskImpact	May-15
VHL	CLINICALLY ACTIONABLE	MskImpact	May-15
AKT1	CLINICALLY ACTIONABLE	Oncomine	v3
BRAF	CLINICALLY ACTIONABLE	Oncomine	v3
CDK4	CLINICALLY ACTIONABLE	Oncomine	v3
CHEK2	CLINICALLY ACTIONABLE	Oncomine	v3
CTNNB1	CLINICALLY ACTIONABLE	Oncomine	v3
DDR2	CLINICALLY ACTIONABLE	Oncomine	v3
EZH2	CLINICALLY ACTIONABLE	Oncomine	v3
FGFR1	CLINICALLY ACTIONABLE	Oncomine	v3
FGFR2	CLINICALLY ACTIONABLE	Oncomine	v3
FLT3	CLINICALLY ACTIONABLE	Oncomine	v3
GNAS	CLINICALLY ACTIONABLE	Oncomine	v3
KIT	CLINICALLY ACTIONABLE	Oncomine	v3
MAGOH	CLINICALLY ACTIONABLE	Oncomine	v3
MAX	CLINICALLY ACTIONABLE	Oncomine	v3
MYD88	CLINICALLY ACTIONABLE	Oncomine	v3
NTRK1	CLINICALLY ACTIONABLE	Oncomine	v3
NTRK2	CLINICALLY ACTIONABLE	Oncomine	v3
PIK3CA	CLINICALLY ACTIONABLE	Oncomine	v3
RAF1	CLINICALLY ACTIONABLE	Oncomine	v3
RET	CLINICALLY ACTIONABLE	Oncomine	v3
SMAD4	CLINICALLY ACTIONABLE	Oncomine	v3
SPOP	CLINICALLY ACTIONABLE	Oncomine	v3
ARID1A	CLINICALLY ACTIONABLE	Oncomine	v3
ATRX	CLINICALLY ACTIONABLE	Oncomine	v3
BRCA1	CLINICALLY ACTIONABLE	Oncomine	v3
CDK12	CLINICALLY ACTIONABLE	Oncomine	v3
CHEK1	CLINICALLY ACTIONABLE	Oncomine	v3
CREBBP	CLINICALLY ACTIONABLE	Oncomine	v3
MSH2	CLINICALLY ACTIONABLE	Oncomine	v3
NOTCH2	CLINICALLY ACTIONABLE	Oncomine	v3
PIK3R1	CLINICALLY ACTIONABLE	Oncomine	v3
RNF43	CLINICALLY ACTIONABLE	Oncomine	v3
TSC2	CLINICALLY ACTIONABLE	Oncomine	v3
RICTOR	CLINICALLY ACTIONABLE	Oncomine	v3
ETV1	CLINICALLY ACTIONABLE	Oncomine	v3
FGR	CLINICALLY ACTIONABLE	Oncomine	v3
MYB	CLINICALLY ACTIONABLE	Oncomine	v3
MYBL1	CLINICALLY ACTIONABLE	Oncomine	v3
NOTCH4	CLINICALLY ACTIONABLE	Oncomine	v3
RELA	CLINICALLY ACTIONABLE	Oncomine	v3
ENSEMBL:ENSG00000196354	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000178226	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000012504	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000127329	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000114857	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000197673	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000182157	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000152684	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000134007	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000180739	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000178418	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000171496	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000165076	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000163810	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000164794	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000196305	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000005884	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000131196	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000096384	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000164082	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000163131	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000155111	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000139151	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000182872	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000174292	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000085265	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000109323	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000050628	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000163898	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000185250	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000115425	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000186188	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000173039	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000053371	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000188327	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000102882	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000171054	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000144668	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000131686	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000112679	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000197993	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000177807	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000142235	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000176274	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000187955	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000114480	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000089041	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000172208	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000180871	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000198211	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000167900	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000153822	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000049192	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000064547	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000115216	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000172752	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000183334	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000189177	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000183765	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000139567	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000180138	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000105851	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000139679	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000142920	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000101336	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000188716	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000019186	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000143799	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000198032	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000176136	DRUGGABLE GENOME	RussLampel	26-Jul-11
ENSEMBL:ENSG00000132911	DRUGGABLE GENOME	RussLampel	26-Jul-11
