"","gene_id"
"10609","DHX16"
"10610","C6orf136"
"10611","MRPS18B"
"10612","PPP1R10"
"10613","ABCF1"
"10614","PRR3"
"10615","DDR1"
"10616","GNL1"
"10617","HLA-E"
"10618","TRIM39"
"10619","ZNF468"
"10620","TRIM15"
"10621","ZNF616"
"10622","TRIM10"
"10623","TRIM31"
"10624","PPP1R11"
"10625","HLA-J"
"10626","POLR1HASP"
"10627","RACK1"
"10628","HLA-G"
"10629","TBC1D8"
"10630","HLA-F"
"10631","LINC02210"
"10632","AKT1S1"
"10633","STARD7-AS1"
"10634","TRIM27"
"10635","ZNF204P"
"10636","MRPL53"
"10637","MROH6"
"10638","ATXN2"
"10639","DCTN1"
"10640","TCTN1"
"10641","FAM216A"
"10642","ZBTB48"
"10643","FAM201A"
"10644","ZNF155"
"10645","FBXO48"
"10646","ZNF783"
"10647","ZNF425"
"10648","UQCC6"
"10649","ARHGEF34P"
"10650","PCDHA4"
"10651","TRIM13"
"10652","SPIRE2"
"10653","SLFN12L"
"10654","SLC35B4"
"10655","TMEM231"
"10656","GARIN1A"
"10657","TRIQK"
"10658","SDHAF1"
"10659","PSENEN"
"10660","LINC00654"
"10661","ZBTB10"
"10662","C4orf46"
"10663","LGR4"
"10664","PSMB10"
"10665","E2F4"
"10666","PDE7A"
"10667","TMEM170B"
"10668","SNX2"
"10669","SARNP"
"10670","ADGRG1"
"10671","IPO7"
"10672","PRR13"
"10673","TECPR1"
"10674","CFI"
"10675","SAMD9"
"10676","CNEP1R1"
"10677","EXOC3L4"
"10678","ATP6AP1L"
"10679","CCDC85C"
"10680","C2CD4B"
"10681","RGL3"
"10682","NAP1L4"
"10683","SMG1P2"
"10684","TMSB4X"
"10685","TMEM256"
"10686","HMGN1"
"10687","DENND6B"
"10688","EIF3CL"
"10689","LCMT1"
"10690","CDPF1"
"10691","LIN52"
"10692","ETFRF1"
"10693","ITSN1"
"10694","ITPRIPL2"
"10695","CRYZL1"
"10696","RP9P"
"10697","RIMOC1"
"10698","CATSPER2P1"
"10699","PLPP6"
"10700","C1RL-AS1"
"10701","ZNF316"
"10702","RNPS1"
"10703","HSP90AB2P"
"10704","NYNRIN"
"10705","DNAJC19"
"10706","JPT2"
"10707","HERC2P9"
"10708","ATP10A"
"10709","HCP5"
"10710","HLA-H"
"10711","RAB12"
"10712","HLA-A"
"10713","HACD2"
"10714","CFAP44"
"10715","LNP1"
"10716","VGLL3"
"10717","ANKRD28"
"10718","COLQ"
"10719","METTL6"
"10720","THUMPD3-AS1"
"10721","RNVU1-7"
"10722","SNORA80B"
"10723","RNU1-1"
"10724","RNU1-11P"
"10725","SNORA5A"
"10726","SNORA54"
"10727","RNU1-67P"
"10728","SNORA80D"
"10729","SNORA37"
"10730","SNORA46"
"10731","SNORA66"
"10732","SACM1L"
"10733","TSN"
"10734","SLC48A1"
"10735","MIR374B"
"10736","TAS2R19"
"10737","TAS2R15P"
"10738","TAS2R50"
"10739","TAS2R14"
"10740","TAS2R13"
"10741","SNORD89"
"10742","SNORA12"
"10743","SNORA26"
"10744","LINC01089"
"10745","LINC02693"
"10746","LINC02656"
"10747","RTL8B"
"10748","MAP10"
"10749","C2orf74-DT"
"10750","ZNF580"
"10751","ZNF611"
"10752","NUP62"
"10753","DENND1B"
"10754","C1orf220"
"10755","SFT2D2"
"10756","CEP43"
"10757","CHP1P2"
"10758","SCAF8"
"10759","SCYL2P1"
"10760","ZNF254"
"10761","CRYGS"
"10762","TRIM59"
"10763","NUDCP1"
"10764","ARHGEF35"
"10765","EEF1A1P16"
"10766","SUPT4H1"
"10767","NRAS"
"10768","ANKRD39"
"10769","QTRT1"
"10770","CHUK"
"10771","MXD3"
"10772","GSTM2"
"10773","COG8"
"10774","ARHGAP19"
"10775","HAUS7"
"10776","LCAT"
"10777","SIPA1"
"10778","SYNJ2BP"
"10779","IMPDH1P5"
"10780","RBMXL1"
"10781","SRA1"
"10782","DNAJC9"
"10783","C8orf82"
"10784","VDAC1"
"10785","TMX2"
"10786","AKR1B10P1"
"10787","RPL11P3"
"10788","HEXA"
"10789","NDUFS3"
"10790","LEPROT"
"10791","LBH"
"10792","PPP1CB"
"10793","GPSM3"
"10794","NCKIPSD"
"10795","ATF6B"
"10796","SEC14L1P1"
"10797","S1PR3"
"10798","SLC35F6"
"10799","CLIC1"
"10800","DDAH2"
"10801","RPS29"
"10802","ZNF337-AS1"
"10803","CENPBD2P"
"10804","ZNF134"
"10805","DDX47"
"10806","ZNF888"
"10807","ZNF845"
"10808","ZNF321P"
"10809","EMP2"
"10810","KCTD11"
"10811","PPM1N"
"10812","SLC23A3"
"10813","LTB4R"
"10814","LIPE-AS1"
"10815","LTB4R2"
"10816","DNASE1"
"10817","CSNK1E"
"10818","GALT"
"10819","ITGA1"
"10820","ZNF726"
"10821","AP1G2"
"10822","ZNF90"
"10823","NAXD"
"10824","GANC"
"10825","ZNF891"
"10826","SMIM7"
"10827","FBXO16"
"10828","TSPAN4"
"10829","CPNE1"
"10830","ARL16"
"10831","PAXIP1-AS2"
"10832","TPT1P5"
"10833","LYRM4"
"10834","MYCBP"
"10835","SDHAP4"
"10836","ALG3"
"10837","AMZ2P1"
"10838","PLEKHM1P1"
"10839","ST7-OT4"
"10840","ZNF788P"
"10841","SH3D21"
"10842","SMIM30"
"10843","TTC41P"
"10844","EEF1A1P12"
"10845","C17orf67"
"10846","FIS1"
"10847","SCART1"
"10848","POU2AF3"
"10849","APTR"
"10850","PDPR2P"
"10851","NEURL1B"
"10852","HAUS3"
"10853","VSTM5"
"10854","RPS3AP26"
"10855","KANSL1-AS1"
"10856","BBIP1"
"10857","LRRC37A4P"
"10858","PPME1"
"10859","STARD10"
"10860","EML6"
"10861","B3GALT9"
"10862","ZSWIM8"
"10863","IFRD2"
"10864","ZBED1"
"10865","HNRNPUL2"
"10866","CSKMT"
"10867","SEPTIN7P2"
"10868","POLR2J4"
"10869","FER1L6"
"10870","DDX12P"
"10871","LINC01588"
"10872","HLA-F-AS1"
"10873","ZSWIM7"
"10874","LRRC69"
"10875","RTL10"
"10876","COL28A1"
"10877","PHB2"
"10878","CD27-AS1"
"10879","NEURL4"
"10880","ALOX12-AS1"
"10881","ANXA2R-AS1"
"10882","TTC3P1"
"10883","UBXN2B"
"10884","ZNG1F"
"10885","GUSBP18"
"10886","MUC5AC"
"10887","RPS12P16"
"10888","LINC00680"
"10889","PEX26"
"10890","LINC02649"
"10891","FASTKD5"
"10892","DHRS4-AS1"
"10893","DDX3X"
"10894","VPS16"
"10895","MYL5"
"10896","ACTG1P3"
"10897","MIR17HG"
"10898","ZNF407"
"10899","MCM3AP-AS1"
"10900","NPEPL1"
"10901","TMEM242"
"10902","TMEM167B"
"10903","ARHGAP27P1-BPTFP1-KPNA2P3"
"10904","TNFRSF25"
"10905","SLC35E2A"
"10906","TSTD1"
"10907","CYB5RL"
"10908","CROCCP2"
"10909","TTC34"
"10910","RBM33-DT"
"10911","CCDC7"
"10912","FNIP1"
"10913","CKLF"
"10914","PAM16"
"10915","LINC00339"
"10916","CEBPZOS"
"10917","ZNF579"
"10918","NPM1P37"
"10919","TAFA5"
"10920","NBPF1"
"10921","UMAD1"
"10922","FAM228B"
"10923","ZNF433-AS1"
"10924","ZSCAN12P1"
"10925","VAMP2"
"10926","RPL21P16"
"10927","RPS18P9"
"10928","PPP3CB-AS1"
"10929","PPP3R1"
"10930","AP4M1"
"10931","PLXNA4"
"10932","FAM200C"
"10933","NPTXR"
"10934","FAM200A"
"10935","PPP2R2A"
"10936","ZNF880"
"10937","TRIM16"
"10938","TIGD1"
"10939","SLC12A8"
"10940","APOL6"
"10941","FADS3"
"10942","CCNL2"
"10943","UBA52"
"10944","PPT2"
"10945","ZNF630"
"10946","BTBD19"
"10947","FAM185A"
"10948","CYTOR"
"10949","RNU2-3P"
"10950","RN7SKP16"
"10951","SNORD12B"
"10952","RNU2-70P"
"10953","RN7SKP97"
"10954","RN7SKP8"
"10955","RNU2-64P"
"10956","RPS10P7"
"10957","NUTM2A-AS1"
"10958","EXOSC6"
"10959","VPS52"
"10960","RPL23AP53"
"10961","WHAMMP1"
"10962","LINC00630"
"10963","ZNF844"
"10964","TMSB4XP4"
"10965","CKMT1A"
"10966","LINC00571"
"10967","NSUN5P1"
"10968","CCDC18-AS1"
"10969","MIR503HG"
"10970","LINC00205"
"10971","CD99P1"
"10972","ENTPD3-AS1"
"10973","PRR15-DT"
"10974","EEF1A1P1"
"10975","OSER1-DT"
"10976","AFG3L1P"
"10977","CHROMR"
"10978","RPL21P32"
"10979","EPB41L4A-AS1"
"10980","CPTP"
"10981","SNHG14"
"10982","BCAR3-AS1"
"10983","BAZ2B-AS1"
"10984","PITX1-AS1"
"10985","LINC01133"
"10986","TMCO1-AS1"
"10987","C4B"
"10988","MKRN5P"
"10989","ATXN1L"
"10990","HEXIM2-AS1"
"10991","SMIM13"
"10992","CSRP1-AS1"
"10993","SVIL-AS1"
"10994","SH3BP5-AS1"
"10995","LAMTOR5-AS1"
"10996","MUC20P1"
"10997","THRB-IT1"
"10998","MRPL20-AS1"
"10999","NDUFAF8"
"11000","GOT1-DT"
"11001","INE1"
"11002","SNORA71A"
"11003","SLC9A3-AS1"
"11004","PLEKHM1"
"11005","ZNF33BP1"
"11006","RPS12P26"
"11007","SMARCE1P1"
"11008","RPS27AP12"
"11009","TAF1A-AS1"
"11010","SNX18P3"
"11011","PPP1R26-AS1"
"11012","NRSN2-AS1"
"11013","TNPO1P1"
"11014","RPS15AP10"
"11015","JPX"
"11016","NUTM2B-AS1"
"11017","MKRN2OS"
"11018","ZNF469"
"11019","SBDSP1"
"11020","MCRIP1"
"11021","SLC26A6"
"11022","FGD5-AS1"
"11023","MIAT"
"11024","TRAM2-AS1"
"11025","FAM229A"
"11026","ERCC6"
"11027","RUSC1-AS1"
"11028","NOL7"
"11029","BICDL3P"
"11030","PIGBOS1"
"11031","ZNF567-DT"
"11032","CCT8P1"
"11033","LINC01772"
"11034","FTCDNL1"
"11035","BAIAP2-DT"
"11036","SGMS1-AS1"
"11037","WASH8P"
"11038","ZKSCAN8P1"
"11039","RPS3AP38"
"11040","NUP50-DT"
"11041","LINC01876"
"11042","SLC16A1-AS1"
"11043","TMEM185B"
"11044","TEX41"
"11045","ENTPD1-AS1"
"11046","LENG8-AS1"
"11047","HSBP1L1"
"11048","CUTALP"
"11049","TAS2R46"
"11050","ERVMER34-1"
"11051","DANCR"
"11052","LINC00511"
"11053","GTF2IP7"
"11054","C14orf132"
"11055","WDR46"
"11056","LMCD1-AS1"
"11057","ZNF717"
"11058","COPS8-DT"
"11059","KLLN"
"11060","RPL7AP22"
"11061","PARG"
"11062","RBM26-AS1"
"11063","TP73-AS1"
"11064","KIF9-AS1"
"11065","SCAMP4"
"11066","MROCKI"
"11067","DNAJC9-AS1"
"11068","ZNF731P"
"11069","SLC9A7P1"
"11070","WAPL-DT"
"11071","RPL3P2"
"11072","INO80D-AS1"
"11073","LINC01341"
"11074","TRIM60P18"
"11075","SPOPL-DT"
"11076","LINC01515"
"11077","HCG11"
"11078","FAM174C"
"11079","LINC01004"
"11080","CCT6P1"
"11081","ANKRD49P1"
"11082","SDAD1P1"
"11083","OST4"
"11084","C2orf92"
"11085","EEF1A1P11"
"11086","PNISR-AS1"
"11087","CCDC183-AS1"
"11088","FNDC10"
"11089","ZNF883"
"11090","FCF1P2"
"11091","LINC01128"
"11092","PCMTD1-DT"
"11093","BACH1-IT2"
"11094","TLK2P2"
"11095","SEPTIN7-DT"
"11096","RASA4CP"
"11097","VDAC1P8"
"11098","ZFAND2A-DT"
"11099","RPL41"
"11100","KANSL1L-AS1"
"11101","ANKRD10-IT1"
"11102","KRT8P12"
"11103","ACAP2-IT1"
"11104","DPY19L1P1"
"11105","HLA-DRB6"
"11106","RGS17P1"
"11107","PATL2"
"11108","MBNL1-AS1"
"11109","ANKRD33BP1"
"11110","SOS1-IT1"
"11111","MIR194-2HG"
"11112","XIST"
"11113","ZNF688"
"11114","DDX50P1"
"11115","PET100"
"11116","MIR181A1HG"
"11117","RPL5P4"
"11118","ALMS1-IT1"
"11119","LRRC37A15P"
"11120","RPL4P6"
"11121","ACBD6"
"11122","RABGEF1P2"
"11123","LRRC37A6P"
"11124","PA2G4P4"
"11125","PSMG3-AS1"
"11126","FTX"
"11127","DNM3OS"
"11128","HLA-K"
"11129","ZNF674-AS1"
"11130","HSBP1"
"11131","AHI1-DT"
"11132","HCG18"
"11133","LINC02976"
"11134","KLF3-AS1"
"11135","LINC00852"
"11136","ZNF826P"
"11137","ANAPC1P2"
"11138","RPS3P2"
"11139","MAP4K3-DT"
"11140","WARS2-AS1"
"11141","RPS18"
"11142","PTMAP4"
"11143","FAHD2CP"
"11144","DLEU2"
"11145","FSIP2-AS1"
"11146","NANOGP5"
"11147","LINC00899"
"11148","LINC-PINT"
"11149","TMEM44-AS1"
"11150","PCAT7"
"11151","PRH1"
"11152","TRAF3IP2-AS1"
"11153","DARS1-AS1"
"11154","TAPBP"
"11155","SCAND3"
"11156","ZNF584-DT"
"11157","TMA7"
"11158","MCTS1"
"11159","RAP2C-AS1"
"11160","LINC00865"
"11161","SMIM26"
"11162","RAD17P1"
"11163","AJM1"
"11164","FAM131B-AS2"
"11165","KIAA1614-AS1"
"11166","EEF1A1P3"
"11167","KANTR"
"11168","PET117"
"11169","LYRM9"
"11170","CTAGE3P"
"11171","RNF14P1"
"11172","SNHG15"
"11173","CYP1B1-AS1"
"11174","RPL7P14"
"11175","MIR3936HG"
"11176","LINC01725"
"11177","SNHG7"
"11178","DPH5-DT"
"11179","LINC00472"
"11180","GPX1"
"11181","GTF2IP4"
"11182","NKAPP1"
"11183","STXBP5-AS1"
"11184","EEF1A1P6"
"11185","ZNF529-AS1"
"11186","KRT8P39"
"11187","ZC3H12A-DT"
"11188","GAS6-AS1"
"11189","ZNF892"
"11190","GIRGL"
"11191","RPS28"
"11192","KRTAP5-AS1"
"11193","CTC-338M12.4"
"11194","EIF2AK3-DT"
"11195","TM9SF5P"
"11196","GTF3C2-AS2"
"11197","TRIM26"
"11198","HCCS-DT"
"11199","RNASEH1-DT"
"11200","CDCA4P4"
"11201","ZNF879"
"11202","RPL7AP16"
"11203","LINC01914"
"11204","CTBP2P8"
"11205","ZNF37BP"
"11206","ZNF736"
"11207","SP2-AS1"
"11208","FAM133B"
"11209","CCT6P3"
"11210","MAPKAPK5-AS1"
"11211","C2CD4D-AS1"
"11212","JRK"
"11213","ELF3-AS1"
"11214","SDCBP2-AS1"
"11215","EPCAM-DT"
"11216","KRT18P15"
"11217","GAS5"
"11218","HLA-B"
"11219","RPL23AP42"
"11220","SOX9-AS1"
"11221","SNHG20"
"11222","BRD3OS"
"11223","LINC02532"
"11224","RPSAP16"
"11225","C12orf75"
"11226","PPP1R3E"
"11227","TSPY26P"
"11228","DANT2"
"11229","ITGA9-AS1"
"11230","SNORA71B"
"11231","LINC01278"
"11232","SMIM27"
"11233","AGAP1-IT1"
"11234","MSC-AS1"
"11235","ZNF747-DT"
"11236","NFAM1"
"11237","RNF148"
"11238","EPM2A-DT"
"11239","DICER1-AS1"
"11240","OLMALINC"
"11241","B3GALT4"
"11242","ASH1L-AS1"
"11243","TTC28-AS1"
"11244","LINC01814"
"11245","LINC02889"
"11246","COX10-DT"
"11247","ZBTB22"
"11248","TMEM147-AS1"
"11249","TCEA1P4"
"11250","LINC01376"
"11251","ZBED5"
"11252","POU5F1P5"
"11253","VLDLR-AS1"
"11254","ZNF853"
"11255","PITPNA-AS1"
"11256","ARHGEF38"
"11257","DAPK1-IT1"
"11258","MKLN1-AS"
"11259","INTS6-AS1"
"11260","ELOA-AS1"
"11261","NIFK-AS1"
"11262","MIR600HG"
"11263","ZEB1-AS1"
"11264","NDUFA6-DT"
"11265","NANOGP4"
"11266","DDX10P1"
"11267","B3GNT9"
"11268","NR2F1-AS1"
"11269","CDKN2AIPNL"
"11270","CKMT1B"
"11271","SMG1P1"
"11272","TTN-AS1"
"11273","RNF223"
"11274","NDUFA9P1"
"11275","FOXD2-AS1"
"11276","ZNF737"
"11277","RGL2"
"11278","LINC01409"
"11279","LINC00857"
"11280","FAM200B"
"11281","LINC02984"
"11282","RPS15AP29"
"11283","LINC00674"
"11284","LINC01473"
"11285","KLF7-IT1"
"11286","PRKCQ-AS1"
"11287","LINC00649"
"11288","MTCO1P12"
"11289","LRRC37A2"
"11290","GOLGA2P5"
"11291","TNFRSF14-AS1"
"11292","PAXBP1-AS1"
"11293","TMEM250"
"11294","RNVU1-2"
"11295","SNORD13"
"11296","NCK1-DT"
"11297","TXNDC5"
"11298","DBTP1"
"11299","RNF103"
"11300","RBM14"
"11301","ALKBH6"
"11302","RPL21P97"
"11303","CASTOR3P"
"11304","KMT2E-AS1"
"11305","GUSBP4"
"11306","PSMD6-AS2"
"11307","TNFSF12"
"11308","APOBEC3G"
"11309","RN7SL825P"
"11310","WBP1"
"11311","MRPS17"
"11312","SUGT1P3"
"11313","GET4"
"11314","PARGP1"
"11315","C1orf226"
"11316","RN7SL674P"
"11317","ADSL"
"11318","LINC00888"
"11319","LY6G5B"
"11320","PSMB9"
"11321","RPSAP12"
"11322","PCDHGC3"
"11323","ZNF542P"
"11324","COX19"
"11325","GHRLOS"
"11326","ACAD11"
"11327","PPIL3"
"11328","RPL23AP7"
"11329","RPL9P3"
"11330","LRRFIP1P1"
"11331","CDKN2B-AS1"
"11332","AADACP1"
"11333","ISY1"
"11334","PNMA2"
"11335","DNAJC8P2"
"11336","ARHGEF25"
"11337","PEDS1"
"11338","RDH14"
"11339","LINC03014"
"11340","RN7SL128P"
"11341","LINC00886"
"11342","PLCXD2"
"11343","GPR199P"
"11344","TPM3P9"
"11345","NSUN6"
"11346","RPL29P14"
"11347","HMGN1P8"
"11348","YAE1"
"11349","RPL31P46"
"11350","RN7SL836P"
"11351","CRCP"
"11352","LINC02614"
"11353","SUCLG2-DT"
"11354","RPL36A"
"11355","HNF1A-AS1"
"11356","CD302"
"11357","ATP5MF"
"11358","ARHGAP8"
"11359","RN7SL767P"
"11360","GUSBP2"
"11361","ARPC4"
"11362","UGT1A1"
"11363","ARPC1A"
"11364","EOLA1-DT"
"11365","ATP5PO"
"11366","PLEKHO2"
"11367","C8orf58"
"11368","PISD"
"11369","PI4KA"
"11370","ELOCP19"
"11371","MUC20-OT1"
"11372","FOXP1-IT1"
"11373","AMACR"
"11374","SNHG3"
"11375","CRYZL2P"
"11376","ARFGAP3"
"11377","C22orf39"
"11378","PEG10"
"11379","STAG3L5P"
"11380","RPS18P5"
"11381","BMS1P4"
"11382","EIF6"
"11383","LINC03015"
"11384","MRPL20"
"11385","ARPIN"
"11386","UGT1A10"
"11387","HLA-DMB"
"11388","DECR2"
"11389","GSK3B-DT"
"11390","RTL5"
"11391","AP5Z1"
"11392","MRPL33"
"11393","MICAL3"
"11394","PCDHAC2"
"11395","STMP1"
"11396","KCTD7"
"11397","RN7SL8P"
"11398","EFNA4"
"11399","RN7SL141P"
"11400","MRPS31P5"
"11401","NAA80"
"11402","DNAJB6P7"
"11403","CCZ1P1"
"11404","RN7SL838P"
"11405","RPS2P44"
"11406","IL10RB"
"11407","CFB"
"11408","ZNF487"
"11409","DNAAF10"
"11410","EEF1A1P10"
"11411","HLA-L"
"11412","APOBEC3D"
"11413","MRPS6"
"11414","ZNF512"
"11415","GSTA1"
"11416","ACY1"
"11417","NFS1"
"11418","FAM86DP"
"11419","DDOST"
"11420","LINC01011"
"11421","RN7SL735P"
"11422","TMEM199"
"11423","UGT1A7"
"11424","P2RY11"
"11425","TMEM141"
"11426","RN7SL151P"
"11427","DBNDD2"
"11428","RPL36AP37"
"11429","ETV5"
"11430","RBM12"
"11431","SCARF2"
"11432","APOBEC3C"
"11433","ASPRV1"
"11434","MIATNB"
"11435","TPTEP2"
"11436","FCGR2C"
"11437","UBE2V1"
"11438","HBB"
"11439","N4BP2L2"
"11440","GABPB1-AS1"
"11441","LINC00847"
"11442","MALINC1"
"11443","RNF139-DT"
"11444","EEF1A1P4"
"11445","GALNT7-DT"
"11446","MSANTD2-AS1"
"11447","NEAT1"
"11448","RORA-AS1"
"11449","LNCRNA-IUR"
"11450","SCAMP1-AS1"
"11451","FAM111A-DT"
"11452","BDNF-AS"
"11453","ZNF585B"
"11454","CRNDE"
"11455","RAD51-AS1"
"11456","SNHG6"
"11457","SLC12A2-DT"
"11458","SEPTIN7P14"
"11459","RAB30-DT"
"11460","NUDT16L2P"
"11461","MCPH1-DT"
"11462","RRS1-DT"
"11463","KCTD21-AS1"
"11464","SBF2-AS1"
"11465","TNFRSF10A-DT"
"11466","H2AJ"
"11467","LINC00920"
"11468","UBAP1L"
"11469","BAALC-AS1"
"11470","SNHG10"
"11471","MIR210HG"
"11472","ANKRD42-DT"
"11473","UBL7-DT"
"11474","ZBED5-AS1"
"11475","ZCCHC3"
"11476","TMED2-DT"
"11477","DNAJC3-DT"
"11478","GPRC5D-AS1"
"11479","MIR4458HG"
"11480","OIP5-AS1"
"11481","CKMT2-AS1"
"11482","MISFA"
"11483","TWF2"
"11484","MARS2"
"11485","STX18-AS1"
"11486","USP51"
"11487","MOCS2-DT"
"11488","TMEM161B-DT"
"11489","SEC24B-AS1"
"11490","LINC00926"
"11491","NRAV"
"11492","UBA6-DT"
"11493","NNT-AS1"
"11494","ADH1C"
"11495","TRIM52-AS1"
"11496","CDK11B"
"11497","GASK1B-AS1"
"11498","PCDHGB8P"
"11499","BACH1-IT1"
"11500","POU5F2"
"11501","ABHD14A"
"11502","SRP14-DT"
"11503","MTATP6P1"
"11504","DSTNP2"
"11505","RBM14-RBM4"
"11506","SMIM31"
"11507","FLJ46284"
"11508","USP46-DT"
"11509","HMGB1P21"
"11510","COPB2-DT"
"11511","KRT8P46"
"11512","FAM151B-DT"
"11513","ZNF436-AS1"
"11514","HAUS5"
"11515","ATP1B1P1"
"11516","TMEM150C"
"11517","EEF1A1P9"
"11518","UGDH-AS1"
"11519","NPM1P27"
"11520","TRPC6P2"
"11521","NAIP"
"11522","LINC01091"
"11523","ZNF324B"
"11524","PCGF3-AS1"
"11525","NOP14-AS1"
"11526","SCARNA22"
"11527","KRT18P31"
"11528","EEF1A1P19"
"11529","PVT1"
"11530","ARHGEF38-IT1"
"11531","PDCD6"
"11532","PCDHA10"
"11533","PKD2L2-DT"
"11534","EEF1A1P13"
"11535","LINC02762"
"11536","TRMT9B"
"11537","ZNF718"
"11538","SMIM20"
"11539","POGLUT2P1"
"11540","LRRC37BP1"
"11541","CHCHD10"
"11542","KRT8P33"
"11543","ATP6V1E2"
"11544","NTAN1P2"
"11545","GLI4"
"11546","SELENOP"
"11547","LINC02381"
"11548","SNHG18"
"11549","ZBED3-AS1"
"11550","GMDS-DT"
"11551","GLUD1P3"
"11552","ZFPM2-AS1"
"11553","THAP9-AS1"
"11554","RIPK2-DT"
"11555","LINC01843"
"11556","ZNF674"
"11557","ZNF345"
"11558","SHANK3"
"11559","SYT9-AS1"
"11560","ZNF550"
"11561","LINC00958"
"11562","AIDAP2"
"11563","RTEL1P1"
"11564","LINC01094"
"11565","FKBP4P1"
"11566","RPL32P3"
"11567","MALAT1"
"11568","ABCA11P"
"11569","FAM86EP"
"11570","SNORA74D"
"11571","SCARNA13"
"11572","RNU6-1016P"
"11573","SCARNA21"
"11574","PCDHGA12"
"11575","SHLD3"
"11576","CCDC71L"
"11577","TMEM200B"
"11578","PCDHGB6"
"11579","C1orf210"
"11580","MAILR"
"11581","TUG1"
"11582","TRNP1"
"11583","PCAT1"
"11584","PCDHGA5"
"11585","HMGB1P41"
"11586","MIR3142HG"
"11587","SLC10A5"
"11588","ALG11"
"11589","MINCR"
"11590","ATXN7L3B"
"11591","PCDHGA6"
"11592","OTUD6B-AS1"
"11593","PCDHGA8"
"11594","UTP14C"
"11595","PCDHGA10"
"11596","PCDHGA11"
"11597","PCDHGB2"
"11598","PCDHGB4"
"11599","CLDN23"
"11600","CLN8-AS1"
"11601","ZNF260"
"11602","PINX1"
"11603","PCDHGB7"
"11604","CRYZL2P-SEC16B"
"11605","PPIAP41"
"11606","XNDC1N"
"11607","AP5B1"
"11608","PHB1P2"
"11609","FLJ20021"
"11610","PABPC4L"
"11611","CAPN1-AS1"
"11612","SMG1P6"
"11613","WAC-AS1"
"11614","FPGT"
"11615","MEX3A"
"11616","LMNTD2-AS1"
"11617","LIPT2-AS1"
"11618","GVINP1"
"11619","MPV17L2"
"11620","TMEM9B-AS1"
"11621","SUGT1P4-STRA6LP"
"11622","BORCS8"
"11623","SCARNA9"
"11624","DPP3"
"11625","ANKHD1-EIF4EBP3"
"11626","BRK1"
"11627","CHMP1B"
"11628","EMSY-DT"
"11629","EID3"
"11630","GATD1-DT"
"11631","EID1"
"11632","TAS2R43"
"11633","EBLN2"
"11634","DPP3-DT"
"11635","POLR2M"
"11636","B3GAT1-DT"
"11637","ZNF252P-AS1"
"11638","FDXACB1"
"11639","TRIL"
"11640","SNHG1"
"11641","AGAP2-AS1"
"11642","RMST"
"11643","TAS2R20"
"11644","PXN-AS1"
"11645","PRECSIT"
"11646","TAS2R63P"
"11647","CTSO"
"11648","COA8"
"11649","TRAPPC2B"
"11650","URB1-AS1"
"11651","ZNF432"
"11652","TAS2R30"
"11653","ZNF10"
"11654","ZNF486"
"11655","SMIM3"
"11656","TAS2R64P"
"11657","ZNF225"
"11658","RPL41P2"
"11659","TAS2R31"
"11660","POLG2"
"11661","SMIM10L1"
"11662","ZBTB11-AS1"
"11663","KLRA1P"
"11664","ZNF350"
"11665","PLBD1-AS1"
"11666","ZNF253"
"11667","LCIIAR"
"11668","C17orf100"
"11669","MIR200CHG"
"11670","DENND11"
"11671","LSM14A"
"11672","GATC"
"11673","PHB1P19"
"11674","SLC38A4-AS1"
"11675","ZNF271P"
"11676","ZBED6"
"11677","MGAM"
"11678","TNS2-AS1"
"11679","FNTB"
"11680","RPAP3-DT"
"11681","GALNT4"
"11682","PSMA3-AS1"
"11683","LBX2-AS1"
"11684","INAFM1"
"11685","CNPY2"
"11686","FNBP1P1"
"11687","PIGAP1"
"11688","PRANCR"
"11689","C1GALT1P1"
"11690","CUX1"
"11691","CD63-AS1"
"11692","CHURC1"
"11693","VASH1-AS1"
"11694","ZNF578"
"11695","LINC00641"
"11696","CHMP4BP1"
"11697","ARHGAP5-AS1"
"11698","AP1G2-AS1"
"11699","BAZ1A-AS1"
"11700","MC1R"
"11701","CEP95"
"11702","FPGT-TNNI3K"
"11703","ITGB3"
"11704","USP3-AS1"
"11705","INAFM2"
"11706","DCAF13P3"
"11707","THTPA"
"11708","SORD2P"
"11709","MRPL46"
"11710","ARNT2-DT"
"11711","TPM1-AS"
"11712","TYRO3P"
"11713","ALDH1A3-AS1"
"11714","FABP5P9"
"11715","IQCH-AS1"
"11716","RPL7AP75"
"11717","HSP90B2P"
"11718","ZFHX3-AS1"
"11719","ZNF778-DT"
"11720","PKD1-AS1"
"11721","ZMPSTE24-DT"
"11722","LINC02977"
"11723","RBM15B"
"11724","LINC00261"
"11725","HOXB7"
"11726","NORAD"
"11727","MIR762HG"
"11728","CD2BP2-DT"
"11729","CCDC187"
"11730","KDM7A-DT"
"11731","SNHG19"
"11732","TRMT61A-DT"
"11733","MRC1"
"11734","ERVK13-1"
"11735","PPM1L-DT"
"11736","SNAI3-AS1"
"11737","ITPRID2-DT"
"11738","LINC01963"
"11739","FBXL19-AS1"
"11740","CCPG1"
"11741","CAPN10-DT"
"11742","ZNNT1"
"11743","RBFADN"
"11744","EPPK1"
"11745","SPINT1-AS1"
"11746","TFIP11-DT"
"11747","ATP2C2-AS1"
"11748","LARP4P"
"11749","LINC01355"
"11750","PECAM1"
"11751","TMEM202-AS1"
"11752","LINC02894"
